assignment_version,annotator_slot,task_order,task_id,dataset,crop_relpath,long_side_angle_deg_le90,ambiguous,skip,annotator_id,annotation_timestamp_utc
m4-070-final-v1,A,662,f0300e077444f6014b6c,DIOR-R,crops/f0300e077444f6014b6c.jpg,,,,,
m4-070-final-v1,A,663,fae45fdb7192de01676c,SODA-A,crops/fae45fdb7192de01676c.jpg,,,,,
m4-070-final-v1,A,664,503cba6fc06e941381e8,SODA-A,crops/503cba6fc06e941381e8.jpg,,,,,
m4-070-final-v1,A,665,a06e9d20c349b223f12d,FAIR1M-v1.0,crops/a06e9d20c349b223f12d.jpg,,,,,
m4-070-final-v1,A,666,2b75b533d290c4b83271,SODA-A,crops/2b75b533d290c4b83271.jpg,,,,,
m4-070-final-v1,A,667,5321493f0473e85b7f56,SODA-A,crops/5321493f0473e85b7f56.jpg,,,,,
m4-070-final-v1,A,668,33b38d4a8408a5af0e96,SODA-A,crops/33b38d4a8408a5af0e96.jpg,,,,,
m4-070-final-v1,A,669,0c0c2c33103001419684,FAIR1M-v1.0,crops/0c0c2c33103001419684.jpg,,,,,
m4-070-final-v1,A,670,06bb5c92df5bd6948a8e,DIOR-R,crops/06bb5c92df5bd6948a8e.jpg,,,,,
m4-070-final-v1,A,671,403dee17e13f58ea3911,DIOR-R,crops/403dee17e13f58ea3911.jpg,,,,,
m4-070-final-v1,A,672,94b2e56c2667cdd82d84,FAIR1M-v1.0,crops/94b2e56c2667cdd82d84.jpg,,,,,
m4-070-final-v1,A,673,43de046fc0fa0ca2747e,SODA-A,crops/43de046fc0fa0ca2747e.jpg,,,,,
m4-070-final-v1,A,674,b01277fb95af49dc2d65,DIOR-R,crops/b01277fb95af49dc2d65.jpg,,,,,
m4-070-final-v1,A,675,cbb4ba250c93fef0e6f1,FAIR1M-v1.0,crops/cbb4ba250c93fef0e6f1.jpg,,,,,
m4-070-final-v1,A,676,bb2b2c5d080756c8a371,SODA-A,crops/bb2b2c5d080756c8a371.jpg,,,,,
m4-070-final-v1,A,677,76a9631edc3e383e5188,FAIR1M-v1.0,crops/76a9631edc3e383e5188.jpg,,,,,
m4-070-final-v1,A,678,3ad115eb11b8ab8cbcb6,DIOR-R,crops/3ad115eb11b8ab8cbcb6.jpg,,,,,
m4-070-final-v1,A,679,c92f53e5846a2741cfc5,FAIR1M-v1.0,crops/c92f53e5846a2741cfc5.jpg,,,,,
m4-070-final-v1,A,680,a93285c06a69c94be0c4,FAIR1M-v1.0,crops/a93285c06a69c94be0c4.jpg,,,,,
m4-070-final-v1,A,681,263d63c8a3ceeec85bfb,DIOR-R,crops/263d63c8a3ceeec85bfb.jpg,,,,,
m4-070-final-v1,A,682,da2d077a676cf04e7968,FAIR1M-v1.0,crops/da2d077a676cf04e7968.jpg,,,,,
m4-070-final-v1,A,683,68051c227fce1a120470,DIOR-R,crops/68051c227fce1a120470.jpg,,,,,
m4-070-final-v1,A,684,fcda329e449d4d8644f7,DIOR-R,crops/fcda329e449d4d8644f7.jpg,,,,,
m4-070-final-v1,A,685,edbbe0db10cbe483dfe3,FAIR1M-v1.0,crops/edbbe0db10cbe483dfe3.jpg,,,,,
m4-070-final-v1,A,686,078af56eb943245708f3,FAIR1M-v1.0,crops/078af56eb943245708f3.jpg,,,,,
m4-070-final-v1,A,687,e89b20a717dad2e61bf3,FAIR1M-v1.0,crops/e89b20a717dad2e61bf3.jpg,,,,,
m4-070-final-v1,A,688,6e6adc6bacc16a21c020,FAIR1M-v1.0,crops/6e6adc6bacc16a21c020.jpg,,,,,
m4-070-final-v1,A,689,52da7d754cd65db70adf,DIOR-R,crops/52da7d754cd65db70adf.jpg,,,,,
m4-070-final-v1,A,690,d288d19e9e800b08325f,SODA-A,crops/d288d19e9e800b08325f.jpg,,,,,
m4-070-final-v1,A,691,1dfe4eb3f882ae401d01,SODA-A,crops/1dfe4eb3f882ae401d01.jpg,,,,,
m4-070-final-v1,A,692,f30008d153a849f8d2e5,SODA-A,crops/f30008d153a849f8d2e5.jpg,,,,,
m4-070-final-v1,A,693,67e8cf2f311b162408d7,FAIR1M-v1.0,crops/67e8cf2f311b162408d7.jpg,,,,,
m4-070-final-v1,A,694,ab6f270a0ccdab6ef0ec,SODA-A,crops/ab6f270a0ccdab6ef0ec.jpg,,,,,
m4-070-final-v1,A,695,d89b7cef32d28c0383ee,SODA-A,crops/d89b7cef32d28c0383ee.jpg,,,,,
m4-070-final-v1,A,696,b0bdc00d42090a9a04a5,FAIR1M-v1.0,crops/b0bdc00d42090a9a04a5.jpg,,,,,
m4-070-final-v1,A,697,cc5b7a11b6796dca4597,DIOR-R,crops/cc5b7a11b6796dca4597.jpg,,,,,
m4-070-final-v1,A,698,a3c2b31503b4347f96f9,DIOR-R,crops/a3c2b31503b4347f96f9.jpg,,,,,
m4-070-final-v1,A,699,b3aa7f2243fe4cb5e2d3,SODA-A,crops/b3aa7f2243fe4cb5e2d3.jpg,,,,,
m4-070-final-v1,A,700,429d869e9c5ade8ddf2c,DIOR-R,crops/429d869e9c5ade8ddf2c.jpg,,,,,
m4-070-final-v1,A,701,d8adcf3ce6d333e3bc07,SODA-A,crops/d8adcf3ce6d333e3bc07.jpg,,,,,
m4-070-final-v1,A,702,d2ffe111a4e889acca43,FAIR1M-v1.0,crops/d2ffe111a4e889acca43.jpg,,,,,
m4-070-final-v1,A,703,d3cb807762a5db02e456,DIOR-R,crops/d3cb807762a5db02e456.jpg,,,,,
m4-070-final-v1,A,704,29672f6edfaca20336c2,FAIR1M-v1.0,crops/29672f6edfaca20336c2.jpg,,,,,
m4-070-final-v1,A,705,20879fcab0e61a4e2e6e,SODA-A,crops/20879fcab0e61a4e2e6e.jpg,,,,,
m4-070-final-v1,A,706,e8f3df71e4a6f669b35f,SODA-A,crops/e8f3df71e4a6f669b35f.jpg,,,,,
m4-070-final-v1,A,707,1c577f39f445bddbd6cb,DIOR-R,crops/1c577f39f445bddbd6cb.jpg,,,,,
m4-070-final-v1,A,708,0b2ac3bf5cb39be21de2,SODA-A,crops/0b2ac3bf5cb39be21de2.jpg,,,,,
m4-070-final-v1,A,709,46875c1f194336fe7f22,SODA-A,crops/46875c1f194336fe7f22.jpg,,,,,
m4-070-final-v1,A,710,9878ca3da7f333ed566f,DIOR-R,crops/9878ca3da7f333ed566f.jpg,,,,,
m4-070-final-v1,A,711,226e967eca10ba7c02f8,SODA-A,crops/226e967eca10ba7c02f8.jpg,,,,,
m4-070-final-v1,A,712,687e8f34183e21df84e3,SODA-A,crops/687e8f34183e21df84e3.jpg,,,,,
m4-070-final-v1,A,713,7a4885c0b6d9082800b4,FAIR1M-v1.0,crops/7a4885c0b6d9082800b4.jpg,,,,,
m4-070-final-v1,A,714,9972422799b67f587663,FAIR1M-v1.0,crops/9972422799b67f587663.jpg,,,,,
m4-070-final-v1,A,715,f84a0b12f7b2adb90fa4,DIOR-R,crops/f84a0b12f7b2adb90fa4.jpg,,,,,
m4-070-final-v1,A,716,1e7a31a377f53f2203a4,SODA-A,crops/1e7a31a377f53f2203a4.jpg,,,,,
m4-070-final-v1,A,717,7ba0c614ba1f489738f6,SODA-A,crops/7ba0c614ba1f489738f6.jpg,,,,,
m4-070-final-v1,A,718,5c1cd67a3613e393a6ca,DIOR-R,crops/5c1cd67a3613e393a6ca.jpg,,,,,
m4-070-final-v1,A,719,49c34dc71f3bc0af692c,SODA-A,crops/49c34dc71f3bc0af692c.jpg,,,,,
m4-070-final-v1,A,720,f217a8af43512df015ee,SODA-A,crops/f217a8af43512df015ee.jpg,,,,,
m4-070-final-v1,A,721,66434873457e6c56a134,DIOR-R,crops/66434873457e6c56a134.jpg,,,,,
m4-070-final-v1,A,722,abda4295e09b67a06be2,DIOR-R,crops/abda4295e09b67a06be2.jpg,,,,,
m4-070-final-v1,A,723,0c2340fc5bfd7cb2e8bd,DIOR-R,crops/0c2340fc5bfd7cb2e8bd.jpg,,,,,
m4-070-final-v1,A,724,e4cf0ccb0bf0cfaa182c,SODA-A,crops/e4cf0ccb0bf0cfaa182c.jpg,,,,,
m4-070-final-v1,A,725,5b7b638bbeb6329a0ad5,FAIR1M-v1.0,crops/5b7b638bbeb6329a0ad5.jpg,,,,,
m4-070-final-v1,A,726,c0571bd4c04187994337,DIOR-R,crops/c0571bd4c04187994337.jpg,,,,,
m4-070-final-v1,A,727,a2c97b1572ad6dbbc776,FAIR1M-v1.0,crops/a2c97b1572ad6dbbc776.jpg,,,,,
m4-070-final-v1,A,728,4bb562bdefcb02852716,SODA-A,crops/4bb562bdefcb02852716.jpg,,,,,
m4-070-final-v1,A,729,934a2d3d7570cff623fd,SODA-A,crops/934a2d3d7570cff623fd.jpg,,,,,
m4-070-final-v1,A,730,adff5bd3eda5271cca8e,DIOR-R,crops/adff5bd3eda5271cca8e.jpg,,,,,
m4-070-final-v1,A,731,dd3c39f55683d0007f19,SODA-A,crops/dd3c39f55683d0007f19.jpg,,,,,
m4-070-final-v1,A,732,daed54bf14a677cb5c3e,SODA-A,crops/daed54bf14a677cb5c3e.jpg,,,,,
m4-070-final-v1,A,733,c5e50d6c22afd1fabf3d,DIOR-R,crops/c5e50d6c22afd1fabf3d.jpg,,,,,
m4-070-final-v1,A,734,c8ea82dac3388e921bc7,SODA-A,crops/c8ea82dac3388e921bc7.jpg,,,,,
m4-070-final-v1,A,735,f3e39c238d1268958d41,DIOR-R,crops/f3e39c238d1268958d41.jpg,,,,,
m4-070-final-v1,A,736,961a8e4519b4c1f8d4ad,FAIR1M-v1.0,crops/961a8e4519b4c1f8d4ad.jpg,,,,,
m4-070-final-v1,A,737,ce450052d1f170b834ba,FAIR1M-v1.0,crops/ce450052d1f170b834ba.jpg,,,,,
m4-070-final-v1,A,738,be6e91f228cff0aecd86,FAIR1M-v1.0,crops/be6e91f228cff0aecd86.jpg,,,,,
m4-070-final-v1,A,739,4091775f34db5cac323c,DIOR-R,crops/4091775f34db5cac323c.jpg,,,,,
m4-070-final-v1,A,740,9ebfaa768b286b8cd392,FAIR1M-v1.0,crops/9ebfaa768b286b8cd392.jpg,,,,,
m4-070-final-v1,A,741,67b85864a488023baab9,FAIR1M-v1.0,crops/67b85864a488023baab9.jpg,,,,,
m4-070-final-v1,A,742,92a8888f7fddb9d2520f,SODA-A,crops/92a8888f7fddb9d2520f.jpg,,,,,
m4-070-final-v1,A,743,32b713e12b18f72ec44f,SODA-A,crops/32b713e12b18f72ec44f.jpg,,,,,
m4-070-final-v1,A,744,e556b1399f9a989ec0e6,DIOR-R,crops/e556b1399f9a989ec0e6.jpg,,,,,
m4-070-final-v1,A,745,6cc128525b0808b8adb1,FAIR1M-v1.0,crops/6cc128525b0808b8adb1.jpg,,,,,
m4-070-final-v1,A,746,38e359a2890701281d57,SODA-A,crops/38e359a2890701281d57.jpg,,,,,
m4-070-final-v1,A,747,e296fefd33f59730c2d5,DIOR-R,crops/e296fefd33f59730c2d5.jpg,,,,,
m4-070-final-v1,A,748,dd17953d0872fbadd938,SODA-A,crops/dd17953d0872fbadd938.jpg,,,,,
m4-070-final-v1,A,749,d32cf946324db199e993,FAIR1M-v1.0,crops/d32cf946324db199e993.jpg,,,,,
m4-070-final-v1,A,750,52ac7257e09ad402385e,FAIR1M-v1.0,crops/52ac7257e09ad402385e.jpg,,,,,
m4-070-final-v1,A,751,01a033a77bc5165bf004,DIOR-R,crops/01a033a77bc5165bf004.jpg,,,,,
m4-070-final-v1,A,752,bb7d7975330bbf8e2341,SODA-A,crops/bb7d7975330bbf8e2341.jpg,,,,,
m4-070-final-v1,A,753,4d5df80737eca700f3c2,SODA-A,crops/4d5df80737eca700f3c2.jpg,,,,,
m4-070-final-v1,A,754,17d19bb2ec2294ba5a1b,FAIR1M-v1.0,crops/17d19bb2ec2294ba5a1b.jpg,,,,,
m4-070-final-v1,A,755,2f1e7522bab50e4db54c,FAIR1M-v1.0,crops/2f1e7522bab50e4db54c.jpg,,,,,
m4-070-final-v1,A,756,5e726f34950b1929d550,SODA-A,crops/5e726f34950b1929d550.jpg,,,,,
m4-070-final-v1,A,757,21a8b2939ba9796034a6,FAIR1M-v1.0,crops/21a8b2939ba9796034a6.jpg,,,,,
m4-070-final-v1,A,758,857e35041d9ab7946b05,SODA-A,crops/857e35041d9ab7946b05.jpg,,,,,
m4-070-final-v1,A,759,51360f1644102484eda3,SODA-A,crops/51360f1644102484eda3.jpg,,,,,
m4-070-final-v1,A,760,d5663e1db59f20b43752,FAIR1M-v1.0,crops/d5663e1db59f20b43752.jpg,,,,,
m4-070-final-v1,A,761,64379794515615381dcc,DIOR-R,crops/64379794515615381dcc.jpg,,,,,
m4-070-final-v1,A,762,fa2ad333550e45f0ba78,FAIR1M-v1.0,crops/fa2ad333550e45f0ba78.jpg,,,,,
m4-070-final-v1,A,763,51830ba21ccc6e705b3c,DIOR-R,crops/51830ba21ccc6e705b3c.jpg,,,,,
m4-070-final-v1,A,764,fed8c4990151efb1bd20,FAIR1M-v1.0,crops/fed8c4990151efb1bd20.jpg,,,,,
m4-070-final-v1,A,765,6bebfd066a96d64cbfd8,DIOR-R,crops/6bebfd066a96d64cbfd8.jpg,,,,,
m4-070-final-v1,A,766,24967dddab74dfa1256a,DIOR-R,crops/24967dddab74dfa1256a.jpg,,,,,
m4-070-final-v1,A,767,bee74d29fb835e2bd66d,FAIR1M-v1.0,crops/bee74d29fb835e2bd66d.jpg,,,,,
m4-070-final-v1,A,768,c790ebff7be1bc38f49d,DIOR-R,crops/c790ebff7be1bc38f49d.jpg,,,,,
m4-070-final-v1,A,769,862cd99d2e95bff53f14,DIOR-R,crops/862cd99d2e95bff53f14.jpg,,,,,
m4-070-final-v1,A,770,8ae41af6bb50693bbd2e,SODA-A,crops/8ae41af6bb50693bbd2e.jpg,,,,,
m4-070-final-v1,A,771,eb3f75c05cb62dbc42fc,FAIR1M-v1.0,crops/eb3f75c05cb62dbc42fc.jpg,,,,,
m4-070-final-v1,A,772,2e1b9f905e9c0d9baf7e,FAIR1M-v1.0,crops/2e1b9f905e9c0d9baf7e.jpg,,,,,
m4-070-final-v1,A,773,e2dce9397e5cb050a73a,SODA-A,crops/e2dce9397e5cb050a73a.jpg,,,,,
m4-070-final-v1,A,774,b8b527a7d477dccc0e28,FAIR1M-v1.0,crops/b8b527a7d477dccc0e28.jpg,,,,,
m4-070-final-v1,A,775,e9040368db4ac4327632,FAIR1M-v1.0,crops/e9040368db4ac4327632.jpg,,,,,
m4-070-final-v1,A,776,9f16098107ccd19dd591,DIOR-R,crops/9f16098107ccd19dd591.jpg,,,,,
m4-070-final-v1,A,777,fb90ee5c8d0074c04cba,DIOR-R,crops/fb90ee5c8d0074c04cba.jpg,,,,,
m4-070-final-v1,A,778,b3ab1a42deb940d52206,DIOR-R,crops/b3ab1a42deb940d52206.jpg,,,,,
m4-070-final-v1,A,779,81aa961272d617992563,DIOR-R,crops/81aa961272d617992563.jpg,,,,,
m4-070-final-v1,A,780,74ea7349d3759ba0fbca,FAIR1M-v1.0,crops/74ea7349d3759ba0fbca.jpg,,,,,
m4-070-final-v1,A,781,759f2f2b1adb1fe99dee,DIOR-R,crops/759f2f2b1adb1fe99dee.jpg,,,,,
m4-070-final-v1,A,782,898dea585364a951526d,FAIR1M-v1.0,crops/898dea585364a951526d.jpg,,,,,
m4-070-final-v1,A,783,6591281340a490b46e3e,DIOR-R,crops/6591281340a490b46e3e.jpg,,,,,
m4-070-final-v1,A,784,e747242063ad068972c2,DIOR-R,crops/e747242063ad068972c2.jpg,,,,,
m4-070-final-v1,A,785,a4dff8e5e3e3445dfb47,SODA-A,crops/a4dff8e5e3e3445dfb47.jpg,,,,,
m4-070-final-v1,A,786,80ab8b737ec8811a5cf0,DIOR-R,crops/80ab8b737ec8811a5cf0.jpg,,,,,
m4-070-final-v1,A,787,8b9809af13c63d88386e,DIOR-R,crops/8b9809af13c63d88386e.jpg,,,,,
m4-070-final-v1,A,788,fc0df53c9c6e2f078556,DIOR-R,crops/fc0df53c9c6e2f078556.jpg,,,,,
m4-070-final-v1,A,789,3823069504fec3df40b8,DIOR-R,crops/3823069504fec3df40b8.jpg,,,,,
m4-070-final-v1,A,790,8234413e5faae4be1a62,DIOR-R,crops/8234413e5faae4be1a62.jpg,,,,,
m4-070-final-v1,A,791,d9778b3f9eff0706b848,DIOR-R,crops/d9778b3f9eff0706b848.jpg,,,,,
m4-070-final-v1,A,792,ab70244153e89f1d2b70,FAIR1M-v1.0,crops/ab70244153e89f1d2b70.jpg,,,,,
m4-070-final-v1,A,793,5b2917af14ad93638c9a,FAIR1M-v1.0,crops/5b2917af14ad93638c9a.jpg,,,,,
m4-070-final-v1,A,794,a45bcf6312d831ceb009,SODA-A,crops/a45bcf6312d831ceb009.jpg,,,,,
m4-070-final-v1,A,795,e2d24e11f56a4f72490c,FAIR1M-v1.0,crops/e2d24e11f56a4f72490c.jpg,,,,,
m4-070-final-v1,A,796,e632ebb0a4aed42600dc,DIOR-R,crops/e632ebb0a4aed42600dc.jpg,,,,,
m4-070-final-v1,A,797,07c1592c53335e6b1e57,DIOR-R,crops/07c1592c53335e6b1e57.jpg,,,,,
m4-070-final-v1,A,798,ec1e7855a5446500869b,SODA-A,crops/ec1e7855a5446500869b.jpg,,,,,
m4-070-final-v1,A,799,04a3aece405f33ae246c,SODA-A,crops/04a3aece405f33ae246c.jpg,,,,,
m4-070-final-v1,A,800,c5a5f2f71264d6912e0e,FAIR1M-v1.0,crops/c5a5f2f71264d6912e0e.jpg,,,,,
m4-070-final-v1,A,801,1fdd77ff4bf986e0b45d,SODA-A,crops/1fdd77ff4bf986e0b45d.jpg,,,,,
m4-070-final-v1,A,802,9a0bfda030d49e69fed0,FAIR1M-v1.0,crops/9a0bfda030d49e69fed0.jpg,,,,,
m4-070-final-v1,A,803,82ab04763c8c96667e03,FAIR1M-v1.0,crops/82ab04763c8c96667e03.jpg,,,,,
m4-070-final-v1,A,804,e64fe43ab3a40afcce84,FAIR1M-v1.0,crops/e64fe43ab3a40afcce84.jpg,,,,,
m4-070-final-v1,A,805,30677b54bbdf0f7cd6b5,DIOR-R,crops/30677b54bbdf0f7cd6b5.jpg,,,,,
m4-070-final-v1,A,806,b3c7514e9e1f5d14ac17,DIOR-R,crops/b3c7514e9e1f5d14ac17.jpg,,,,,
m4-070-final-v1,A,807,9066d7b42d13e0543a19,SODA-A,crops/9066d7b42d13e0543a19.jpg,,,,,
m4-070-final-v1,A,808,62ce726c0376b1826a5d,DIOR-R,crops/62ce726c0376b1826a5d.jpg,,,,,
m4-070-final-v1,A,809,932734087ea2adca8373,DIOR-R,crops/932734087ea2adca8373.jpg,,,,,
m4-070-final-v1,A,810,b47c78826192a34d9186,FAIR1M-v1.0,crops/b47c78826192a34d9186.jpg,,,,,
m4-070-final-v1,A,811,99d0c831d9ab1d8d6efd,DIOR-R,crops/99d0c831d9ab1d8d6efd.jpg,,,,,
m4-070-final-v1,A,812,d35deb0117141bf801e4,SODA-A,crops/d35deb0117141bf801e4.jpg,,,,,
m4-070-final-v1,A,813,70892769439b8d20a279,DIOR-R,crops/70892769439b8d20a279.jpg,,,,,
m4-070-final-v1,A,814,bb6b41be4b052caddf04,DIOR-R,crops/bb6b41be4b052caddf04.jpg,,,,,
m4-070-final-v1,A,815,9df551fc47b5707bdf6e,FAIR1M-v1.0,crops/9df551fc47b5707bdf6e.jpg,,,,,
m4-070-final-v1,A,816,201f0ad00a06d5558211,FAIR1M-v1.0,crops/201f0ad00a06d5558211.jpg,,,,,
m4-070-final-v1,A,817,7b9e7daa2b0bf916ba98,FAIR1M-v1.0,crops/7b9e7daa2b0bf916ba98.jpg,,,,,
m4-070-final-v1,A,818,851d7664465e84222d87,DIOR-R,crops/851d7664465e84222d87.jpg,,,,,
m4-070-final-v1,A,819,0042754b42cefe5f9f23,DIOR-R,crops/0042754b42cefe5f9f23.jpg,,,,,
m4-070-final-v1,A,820,c32a2270c53bc8235ae7,DIOR-R,crops/c32a2270c53bc8235ae7.jpg,,,,,
m4-070-final-v1,A,821,166b0452957f282352de,SODA-A,crops/166b0452957f282352de.jpg,,,,,
m4-070-final-v1,A,822,20a83f3dfb15a7289ebf,SODA-A,crops/20a83f3dfb15a7289ebf.jpg,,,,,
m4-070-final-v1,A,823,d8e2b5d05b536067b4f8,DIOR-R,crops/d8e2b5d05b536067b4f8.jpg,,,,,
m4-070-final-v1,A,824,32cec1a9ba17682ed86c,DIOR-R,crops/32cec1a9ba17682ed86c.jpg,,,,,
m4-070-final-v1,A,825,654d3bdea5a6797b90ff,DIOR-R,crops/654d3bdea5a6797b90ff.jpg,,,,,
m4-070-final-v1,A,826,ab59ce2323244ab950bc,DIOR-R,crops/ab59ce2323244ab950bc.jpg,,,,,
m4-070-final-v1,A,827,05f07253ad5d6ed2c7ee,DIOR-R,crops/05f07253ad5d6ed2c7ee.jpg,,,,,
m4-070-final-v1,A,828,6f163f2527bccbdc7c3d,SODA-A,crops/6f163f2527bccbdc7c3d.jpg,,,,,
m4-070-final-v1,A,829,c457b4daadb5368bd52a,SODA-A,crops/c457b4daadb5368bd52a.jpg,,,,,
m4-070-final-v1,A,830,55f373766297e08269fb,FAIR1M-v1.0,crops/55f373766297e08269fb.jpg,,,,,
m4-070-final-v1,A,831,dbf3ed951e30166a3d04,DIOR-R,crops/dbf3ed951e30166a3d04.jpg,,,,,
m4-070-final-v1,A,832,8aa154602ff09e7f18f1,FAIR1M-v1.0,crops/8aa154602ff09e7f18f1.jpg,,,,,
m4-070-final-v1,A,833,c714bc3c9f56902c5620,FAIR1M-v1.0,crops/c714bc3c9f56902c5620.jpg,,,,,
m4-070-final-v1,A,834,b5c85a895520ad303812,FAIR1M-v1.0,crops/b5c85a895520ad303812.jpg,,,,,
m4-070-final-v1,A,835,1fdf99c751f0ccec75a2,SODA-A,crops/1fdf99c751f0ccec75a2.jpg,,,,,
m4-070-final-v1,A,836,5ee26436ca3dfe2029f7,DIOR-R,crops/5ee26436ca3dfe2029f7.jpg,,,,,
m4-070-final-v1,A,837,8c51aff281f8bbbaa2e4,FAIR1M-v1.0,crops/8c51aff281f8bbbaa2e4.jpg,,,,,
m4-070-final-v1,A,838,758cbfa35600145aa6da,FAIR1M-v1.0,crops/758cbfa35600145aa6da.jpg,,,,,
m4-070-final-v1,A,839,3c047f4d2de8b858b0d7,FAIR1M-v1.0,crops/3c047f4d2de8b858b0d7.jpg,,,,,
m4-070-final-v1,A,840,c7d2ed6808c32c121822,DIOR-R,crops/c7d2ed6808c32c121822.jpg,,,,,
m4-070-final-v1,A,841,99a4487f14ba44cf124e,SODA-A,crops/99a4487f14ba44cf124e.jpg,,,,,
m4-070-final-v1,A,842,da3ca8081e8608933f1f,SODA-A,crops/da3ca8081e8608933f1f.jpg,,,,,
m4-070-final-v1,A,843,0856cc2a4b2ede0992c8,DIOR-R,crops/0856cc2a4b2ede0992c8.jpg,,,,,
m4-070-final-v1,A,844,351c1d76806b2f24e116,SODA-A,crops/351c1d76806b2f24e116.jpg,,,,,
m4-070-final-v1,A,845,8a58e3c801f95b92d04c,DIOR-R,crops/8a58e3c801f95b92d04c.jpg,,,,,
m4-070-final-v1,A,846,ebc9ea3da7343ce66dde,FAIR1M-v1.0,crops/ebc9ea3da7343ce66dde.jpg,,,,,
m4-070-final-v1,A,847,0e2fe48a0c7947219ac3,SODA-A,crops/0e2fe48a0c7947219ac3.jpg,,,,,
m4-070-final-v1,A,848,b5a05dd6d1e7c98269dc,DIOR-R,crops/b5a05dd6d1e7c98269dc.jpg,,,,,
m4-070-final-v1,A,849,293347cad012db5fc9ff,DIOR-R,crops/293347cad012db5fc9ff.jpg,,,,,
m4-070-final-v1,A,850,f57384ba891ad5790f06,SODA-A,crops/f57384ba891ad5790f06.jpg,,,,,
m4-070-final-v1,A,851,3ffdb52f0f5def9fd0cb,FAIR1M-v1.0,crops/3ffdb52f0f5def9fd0cb.jpg,,,,,
m4-070-final-v1,A,852,a47e2911c56daf08f47b,DIOR-R,crops/a47e2911c56daf08f47b.jpg,,,,,
m4-070-final-v1,A,853,dddb7ad10ab3fb83526d,SODA-A,crops/dddb7ad10ab3fb83526d.jpg,,,,,
m4-070-final-v1,A,854,8a800ee8fccc5174bc11,SODA-A,crops/8a800ee8fccc5174bc11.jpg,,,,,
m4-070-final-v1,A,855,3d42a22094f2149f3cf9,FAIR1M-v1.0,crops/3d42a22094f2149f3cf9.jpg,,,,,
m4-070-final-v1,A,856,ed68de23b96a4bbf2234,FAIR1M-v1.0,crops/ed68de23b96a4bbf2234.jpg,,,,,
m4-070-final-v1,A,857,ded59b6eabb4f1888caf,DIOR-R,crops/ded59b6eabb4f1888caf.jpg,,,,,
m4-070-final-v1,A,858,b7c559ca13c6114de41a,SODA-A,crops/b7c559ca13c6114de41a.jpg,,,,,
m4-070-final-v1,A,859,1b0101bd1fc56f1feb36,DIOR-R,crops/1b0101bd1fc56f1feb36.jpg,,,,,
m4-070-final-v1,A,860,b75ae1f0f1f9444ad7cc,FAIR1M-v1.0,crops/b75ae1f0f1f9444ad7cc.jpg,,,,,
m4-070-final-v1,A,861,c7717e81d572018baf85,SODA-A,crops/c7717e81d572018baf85.jpg,,,,,
m4-070-final-v1,A,862,c569c76a1c675d88ce13,DIOR-R,crops/c569c76a1c675d88ce13.jpg,,,,,
m4-070-final-v1,A,863,bdd9e8c0ffdba1abf064,DIOR-R,crops/bdd9e8c0ffdba1abf064.jpg,,,,,
m4-070-final-v1,A,864,8d61ab13255e2d962644,DIOR-R,crops/8d61ab13255e2d962644.jpg,,,,,
m4-070-final-v1,A,865,777b6b2cad608950f06f,FAIR1M-v1.0,crops/777b6b2cad608950f06f.jpg,,,,,
m4-070-final-v1,A,866,b232da67d2f1cda7c695,SODA-A,crops/b232da67d2f1cda7c695.jpg,,,,,
m4-070-final-v1,A,867,2b1761e586ae9a86eb40,FAIR1M-v1.0,crops/2b1761e586ae9a86eb40.jpg,,,,,
m4-070-final-v1,A,868,4f4c8b77a6aa4ecfd2bf,DIOR-R,crops/4f4c8b77a6aa4ecfd2bf.jpg,,,,,
m4-070-final-v1,A,869,2ca1f88449e3a31f1f4b,SODA-A,crops/2ca1f88449e3a31f1f4b.jpg,,,,,
m4-070-final-v1,A,870,a9cd2a9df63ad619aa62,DIOR-R,crops/a9cd2a9df63ad619aa62.jpg,,,,,
m4-070-final-v1,A,871,ebc81102569b5e19010a,FAIR1M-v1.0,crops/ebc81102569b5e19010a.jpg,,,,,
m4-070-final-v1,A,872,88d3e5d41c5f5880c15d,SODA-A,crops/88d3e5d41c5f5880c15d.jpg,,,,,
m4-070-final-v1,A,873,3d9a55f75f4054e186b7,DIOR-R,crops/3d9a55f75f4054e186b7.jpg,,,,,
m4-070-final-v1,A,874,e9c39be3e8c8ce7b075f,DIOR-R,crops/e9c39be3e8c8ce7b075f.jpg,,,,,
m4-070-final-v1,A,875,ad6d3b08ddda6cdbad2e,SODA-A,crops/ad6d3b08ddda6cdbad2e.jpg,,,,,
m4-070-final-v1,A,876,8fd72a7bece092005637,SODA-A,crops/8fd72a7bece092005637.jpg,,,,,
m4-070-final-v1,A,877,96bdb6ce4471041fed1d,FAIR1M-v1.0,crops/96bdb6ce4471041fed1d.jpg,,,,,
m4-070-final-v1,A,878,08437122851f06bda023,SODA-A,crops/08437122851f06bda023.jpg,,,,,
m4-070-final-v1,A,879,812be749db009d32dcd4,DIOR-R,crops/812be749db009d32dcd4.jpg,,,,,
m4-070-final-v1,A,880,84cfb454ca2b2445787b,FAIR1M-v1.0,crops/84cfb454ca2b2445787b.jpg,,,,,
m4-070-final-v1,A,881,7c56e22ab8527f4414ab,SODA-A,crops/7c56e22ab8527f4414ab.jpg,,,,,
