hypothesis_key,level,key,dataset,risk,estimand,contrast,left_ranker,right_ranker,endpoint,primary,delta_ar21,delta_all,dod,delta_ar21_ci_low,delta_ar21_ci_high,delta_all_ci_low,delta_all_ci_high,dod_ci_low,dod_ci_high,p_raw,p_holm,epsilon_ar21,epsilon_all,swap_ar21_70,swap_all_70,witness
dataset|FAIR1M|R_norm|class-standardized|ARonly-oracleAR|Risk@70,dataset,FAIR1M,FAIR1M,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0013501028874485371,0.0033622086927612427,-0.0020121058053127056,0.0008491060997559419,0.00465405495731032,-0.0029664555885503927,0.00816406061662989,-0.005856372787716892,0.004576489323731119,0.7142857142857143,,0.0014069747614526395,0.0025676367944211724,0.22047571523619428,0.1832637646591135,False
dataset|FAIR1M|R_raw|pooled|probe-conf|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,pooled,probe-conf,probe,conf,AUGRC,False,-0.0008007258007179628,0.0023896203865813384,-0.0031903461872993012,-0.0009279543769490098,-0.0006774533743917521,0.0016842844794390508,0.002863335587067179,-0.0036436081059861144,-0.0025013526115937133,0.047619047619047616,,0.0005,0.0006878772280015938,0.21109516169889386,0.1829389540664148,False
dataset|FAIR1M|R_raw|pooled|probe-conf|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,pooled,probe-conf,probe,conf,Risk@70,False,-0.0012782013683309938,0.002053596750027753,-0.003331798118358747,-0.0016459240284006692,-0.0010504855272582127,0.001186510669213402,0.002696319090103193,-0.003955009410983574,-0.002558851866514883,0.047619047619047616,,0.001,0.0012049396444318709,0.21109516169889386,0.1829389540664148,False
dataset|FAIR1M|R_raw|pooled|ARonly-conf|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.0018501630430015278,0.006220631362618849,-0.004370468319617321,0.0016005284799324169,0.0020222542475515602,0.00537286737504453,0.006706964420146668,-0.004854211138237985,-0.003598522753724646,0.047619047619047616,,0.0005,0.000764497447522344,0.4020214210288128,0.41827859275606905,False
dataset|FAIR1M|R_raw|pooled|ARonly-conf|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.003153520561226565,0.007288594869448967,-0.0041350743082224015,0.002745285872681964,0.0034964169145429874,0.006217607510598879,0.008326511996661857,-0.005214368413416467,-0.0033001313092718377,0.047619047619047616,,0.001,0.001309639606820295,0.4020214210288128,0.41827859275606905,False
dataset|FAIR1M|R_raw|pooled|probe-ARonly|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.0026508888437194907,-0.0038310109760375105,0.0011801221323180199,-0.0028308205517646305,-0.002403659420502018,-0.0042478462752299955,-0.0034963016986893653,0.0009528316975711975,0.0015678982403884408,0.047619047619047616,,0.0005,0.000764497447522344,0.5153468815697267,0.49214141330803185,False
dataset|FAIR1M|R_raw|pooled|probe-ARonly|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.004431721929557559,-0.005234998119421214,0.0008032761898636546,-0.004813333062167158,-0.00394622631868764,-0.005885454730087147,-0.004733251763165375,0.00040812969134383127,0.0012808493767021813,0.047619047619047616,,0.001,0.001309639606820295,0.5153468815697267,0.49214141330803185,False
dataset|FAIR1M|R_raw|pooled|oracleAR-conf|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0014453525198627713,0.005955005255650778,-0.004509652735788006,0.001242449316017866,0.0016005499657502534,0.005030140233852039,0.0065069131790267305,-0.005040313755853178,-0.0037231517393288244,0.047619047619047616,,0.0005,0.0007591849253829826,0.3960269865067466,0.40960501131024885,False
dataset|FAIR1M|R_raw|pooled|oracleAR-conf|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0025533306068468223,0.006620054008903017,-0.004066723402056195,0.0023048468449671845,0.003089357733484483,0.005638826233908062,0.007561673467812048,-0.00494391226240801,-0.0031058170766198804,0.047619047619047616,,0.001,0.001296268789609376,0.3960269865067466,0.40960501131024885,False
dataset|FAIR1M|R_raw|pooled|probe-oracleAR|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.002246078320580734,-0.0035653848690694392,0.001319306548488705,-0.0024063914085678114,-0.0020338528799090615,-0.003977166071614185,-0.003151821749101036,0.0010185565756425316,0.0017061431344201202,0.047619047619047616,,0.0005,0.0007591849253829826,0.49571147356580425,0.47901152390065316,False
dataset|FAIR1M|R_raw|pooled|probe-oracleAR|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.003831531975177816,-0.0045664572588752644,0.0007349252836974483,-0.004463863418372572,-0.003470772003603303,-0.005173968334835401,-0.00419310016555071,0.00017483147219163236,0.0010850600135795898,0.047619047619047616,,0.001,0.001296268789609376,0.49571147356580425,0.47901152390065316,False
dataset|FAIR1M|R_raw|pooled|ARonly-oracleAR|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0004048105231387565,0.00026562610696807126,0.00013918441617068525,0.00031051610053797854,0.0004664253365916906,0.00010369967232296187,0.00039503171478771497,2.01722367687416e-08,0.00023421500161812284,0.09523809523809523,,0.0005,0.000764497447522344,0.22047571523619428,0.1832637646591135,False
dataset|FAIR1M|R_raw|pooled|ARonly-oracleAR|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0006001899543797429,0.0006685408605459492,-6.835090616620632e-05,0.00011903156425711855,0.0007050522761479317,0.0004124423034310338,0.0007860550208496222,-0.00044204522009541256,1.707774887548719e-05,0.8095238095238095,,0.001,0.001309639606820295,0.22047571523619428,0.1832637646591135,False
dataset|FAIR1M|R_raw|class-standardized|probe-conf|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.00034024820460079076,-0.0013333667396043317,0.000993118535003541,-0.0005194455396126222,-0.00017090761630196208,-0.0024206938929276075,-0.00011735501418420241,-0.00025212915327664585,0.002211779250409091,0.2857142857142857,,0.0005,0.0008310310037981665,0.21109516169889386,0.1829389540664148,False
dataset|FAIR1M|R_raw|class-standardized|probe-conf|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.0012187491801193308,-0.002954312454195751,0.0017355632740764203,-0.0012643137049523471,-0.00015743072052552628,-0.005759895223674871,0.00029354369182626067,-0.0013665146295414603,0.0050424989436476135,0.42857142857142855,,0.001,0.001675459369844428,0.21109516169889386,0.1829389540664148,False
dataset|FAIR1M|R_raw|class-standardized|ARonly-conf|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.0008810929924696047,0.012161234612649167,-0.011280141620179563,0.0004576784476903507,0.0013512428447038773,0.009262470914804068,0.014794988581122572,-0.014264309916962013,-0.008224639296896291,0.047619047619047616,,0.0005,0.00107425569605115,0.4020214210288128,0.41827859275606905,False
dataset|FAIR1M|R_raw|class-standardized|ARonly-conf|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.001139330340948163,0.01750006950356997,-0.016360739162621808,0.0009562936598230289,0.002399981598241567,0.012979665665968509,0.02618428419695471,-0.02456875769704603,-0.010595760867493524,0.047619047619047616,,0.001,0.0020254607599158275,0.4020214210288128,0.41827859275606905,False
dataset|FAIR1M|R_raw|class-standardized|probe-ARonly|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.0012213411970703955,-0.013494601352253499,0.012273260155183104,-0.0017423373006282764,-0.0008495441112546043,-0.016392102211225463,-0.0109332460720549,0.009326897925160359,0.015182575294992989,0.047619047619047616,,0.0005,0.00107425569605115,0.5153468815697267,0.49214141330803185,False
dataset|FAIR1M|R_raw|class-standardized|probe-ARonly|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.0023580795210674937,-0.02045438195776572,0.018096302436698228,-0.003183982142379828,-0.0014510534824707121,-0.027742213422166866,-0.016275078101835046,0.01352377898702014,0.025521829338823132,0.047619047619047616,,0.001,0.0020254607599158275,0.5153468815697267,0.49214141330803185,False
dataset|FAIR1M|R_raw|class-standardized|oracleAR-conf|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0007525777142043631,0.010533163565782301,-0.009780585851577938,0.00038505827374843833,0.001228646669595299,0.00840992506151494,0.01285395861135232,-0.012062267039172932,-0.0073921888577505954,0.047619047619047616,,0.0005,0.0010416942751138125,0.3960269865067466,0.40960501131024885,False
dataset|FAIR1M|R_raw|class-standardized|oracleAR-conf|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0013414808642325804,0.015430232522236492,-0.014088751658003912,0.0006243835196790249,0.0023679479714909407,0.008447221943083266,0.02157780169221268,-0.020244815116000087,-0.006235737479561037,0.047619047619047616,,0.001,0.001984064020289158,0.3960269865067466,0.40960501131024885,False
dataset|FAIR1M|R_raw|class-standardized|probe-oracleAR|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0010928259188051539,-0.011866530305386633,0.010773704386581479,-0.0016267072505705337,-0.0007804614899295854,-0.013818851164817458,-0.009646689674292854,0.008229498361824595,0.012887436799996233,0.047619047619047616,,0.0005,0.0010416942751138125,0.49571147356580425,0.47901152390065316,False
dataset|FAIR1M|R_raw|class-standardized|probe-oracleAR|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.002560230044351911,-0.018384544976432243,0.015824314932080332,-0.0031285310077766846,-0.0011626285926146355,-0.023287102374426268,-0.012526983604959956,0.009949581273026193,0.02120243742157184,0.047619047619047616,,0.001,0.001984064020289158,0.49571147356580425,0.47901152390065316,False
dataset|FAIR1M|R_raw|class-standardized|ARonly-oracleAR|AUGRC,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.00012851527826524163,0.0016280710468668663,-0.0014995557686016247,-0.00019329977679346171,0.0003253400821719125,-0.00195012570849501,0.0047427177496668135,-0.00465381925735277,0.0021591061278713334,0.5238095238095238,,0.0005,0.00107425569605115,0.22047571523619428,0.1832637646591135,False
dataset|FAIR1M|R_raw|class-standardized|ARonly-oracleAR|Risk@70,dataset,FAIR1M,FAIR1M,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,-0.00020215052328441743,0.0020698369813334783,-0.0022719875046178957,-0.0003995390257044627,0.000905775230440953,-0.0043079258177249604,0.006396964092208779,-0.006280687994640583,0.004188976312063186,0.5714285714285714,,0.001,0.0020254607599158275,0.22047571523619428,0.1832637646591135,False
dataset|SODA-A|R_norm|pooled|probe-conf|AUGRC,dataset,SODA-A,SODA-A,R_norm,pooled,probe-conf,probe,conf,AUGRC,False,-5.373299845942356e-05,0.0021390060003546527,-0.0021927389988140762,-0.00021313929297566312,0.00010080482570111842,0.0017683633583303856,0.0026154719243675654,-0.0026165124872586172,-0.0018279118598053627,0.047619047619047616,,0.0005396570075919724,0.0009871976592892144,0.06718545433302656,0.0698909990472424,False
dataset|SODA-A|R_norm|pooled|probe-conf|Risk@70,dataset,SODA-A,SODA-A,R_norm,pooled,probe-conf,probe,conf,Risk@70,False,-0.00025498615369178024,0.0021068993406446745,-0.0023618854943364548,-0.0006079392574406499,9.205144027411063e-05,0.001404522031511696,0.0028269510238072837,-0.002947312851834357,-0.0018423303460876964,0.047619047619047616,,0.0010779547664156474,0.0018109138132824465,0.06718545433302656,0.0698909990472424,False
dataset|SODA-A|R_norm|pooled|ARonly-conf|AUGRC,dataset,SODA-A,SODA-A,R_norm,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.004282294258389677,0.009679694950690827,-0.0053974006923011505,0.0033854170569014123,0.005187097818106102,0.008510337775192724,0.011318582868967243,-0.006977443214084882,-0.004338985365376902,0.047619047619047616,,0.000625302892759766,0.0011380114382959377,0.44869187997157745,0.45151495427606936,False
dataset|SODA-A|R_norm|pooled|ARonly-conf|Risk@70,dataset,SODA-A,SODA-A,R_norm,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.006272082814607373,0.01112691659158968,-0.004854833776982308,0.004488318080474329,0.008408955282084537,0.009880019499855714,0.013316226819316828,-0.006284041336357068,-0.003453196275263415,0.047619047619047616,,0.0012033964227077948,0.0019913141583013465,0.44869187997157745,0.45151495427606936,False
dataset|SODA-A|R_norm|pooled|probe-ARonly|AUGRC,dataset,SODA-A,SODA-A,R_norm,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.0043360272568491,-0.007540688950336175,0.0032046616934870743,-0.005196847771223545,-0.003462493067243486,-0.008765830830980072,-0.0066967809637135,0.002506596033507502,0.004360930726826264,0.047619047619047616,,0.000625302892759766,0.0011380114382959377,0.43784782790072624,0.44722164645889184,False
dataset|SODA-A|R_norm|pooled|probe-ARonly|Risk@70,dataset,SODA-A,SODA-A,R_norm,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.006527068968299153,-0.009020017250945006,0.002492948282645853,-0.00849675320542494,-0.0049307788155642214,-0.011082844996514381,-0.008100243147497672,0.00158324244418115,0.0035676018092008826,0.047619047619047616,,0.0012033964227077948,0.0019913141583013465,0.43784782790072624,0.44722164645889184,False
dataset|SODA-A|R_norm|pooled|oracleAR-conf|AUGRC,dataset,SODA-A,SODA-A,R_norm,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.002638871828585649,0.00851422804891492,-0.0058753562203292704,0.00149064108464767,0.003685748919723713,0.007367597890748952,0.010134693573421078,-0.007542948904477517,-0.004740746470371763,0.047619047619047616,,0.0005924344441636854,0.0011147021002604197,0.45896992237081546,0.46973376004969986,False
dataset|SODA-A|R_norm|pooled|oracleAR-conf|Risk@70,dataset,SODA-A,SODA-A,R_norm,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.00543483536797585,0.009631335394364782,-0.0041965000263889315,0.003231062933510815,0.007776929845023027,0.007992267941131124,0.011760119105488761,-0.005386256458278458,-0.0031978777250778645,0.047619047619047616,,0.0011866514737751644,0.001961402534356849,0.45896992237081546,0.46973376004969986,False
dataset|SODA-A|R_norm|pooled|probe-oracleAR|AUGRC,dataset,SODA-A,SODA-A,R_norm,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0026926048270450725,-0.006375222048560267,0.0036826172215151942,-0.0036265847588374985,-0.0016423077800770296,-0.007636551329306915,-0.005554041079269729,0.0029020959375319353,0.004926436417218899,0.047619047619047616,,0.0005924344441636854,0.0011147021002604197,0.44929119649914784,0.4660492623590148,False
dataset|SODA-A|R_norm|pooled|probe-oracleAR|Risk@70,dataset,SODA-A,SODA-A,R_norm,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.00568982152166763,-0.007524436053720107,0.0018346145320524768,-0.00786472776836343,-0.0037371347105607878,-0.009526737282686312,-0.006263548462259023,0.0013365021743235186,0.002688010533466991,0.047619047619047616,,0.0011866514737751644,0.001961402534356849,0.44929119649914784,0.4660492623590148,False
dataset|SODA-A|R_norm|pooled|ARonly-oracleAR|AUGRC,dataset,SODA-A,SODA-A,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0016434224298040277,0.0011654669017759078,0.0004779555280281199,0.001222426564372864,0.0023004168625928496,0.0009209785125955978,0.001418156380051836,0.0002960617749026096,0.0009040653630055136,0.09523809523809523,,0.000625302892759766,0.0011380114382959377,0.1477617970336232,0.2108309041962016,False
dataset|SODA-A|R_norm|pooled|ARonly-oracleAR|Risk@70,dataset,SODA-A,SODA-A,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0008372474466315227,0.001495581197224899,-0.0006583337505933762,0.0005817228126220401,0.0017396974068895155,0.0008927312909815278,0.002554648518783188,-0.0011646901755619447,-0.00024674026985763175,0.047619047619047616,,0.0012033964227077948,0.0019913141583013465,0.1477617970336232,0.2108309041962016,False
dataset|SODA-A|R_norm|class-standardized|probe-conf|AUGRC,dataset,SODA-A,SODA-A,R_norm,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.0007172382506027142,0.0016446732094862193,-0.0023619114600889335,-0.0011139633496007253,0.0002358977965546359,0.001366639534992865,0.001886779485766789,-0.0028595193267987747,-0.0013077244654803896,0.047619047619047616,,0.0006213496738222753,0.001349648443844327,0.06718545433302656,0.0698909990472424,False
dataset|SODA-A|R_norm|class-standardized|probe-conf|Risk@70,dataset,SODA-A,SODA-A,R_norm,class-standardized,probe-conf,probe,conf,Risk@70,False,0.00019725765622192332,0.002368838967453102,-0.0021715813112311785,-0.00035292007460672217,0.0007490455645164365,0.00124758397029269,0.0029030084458223117,-0.0030745190739347853,-0.0011108604966221104,0.047619047619047616,,0.0012184475323326438,0.0026696450694059337,0.06718545433302656,0.0698909990472424,False
dataset|SODA-A|R_norm|class-standardized|ARonly-conf|AUGRC,dataset,SODA-A,SODA-A,R_norm,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.001114404733082018,0.021040760614183376,-0.01992635588110136,-0.0006523171682082538,0.00450479524058447,0.01802060290887917,0.02373288516066264,-0.02090106976595737,-0.015345691653623822,0.047619047619047616,,0.0006436377684839157,0.0017375701919382699,0.44869187997157745,0.45151495427606936,False
dataset|SODA-A|R_norm|class-standardized|ARonly-conf|Risk@70,dataset,SODA-A,SODA-A,R_norm,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.0020325024076605497,0.03424033778666491,-0.03220783537900436,0.0016564231429972564,0.008061989997972918,0.02871085350825689,0.04013205188164075,-0.034351965896906894,-0.024600650679530187,0.047619047619047616,,0.0012551524273614163,0.00330707504579017,0.44869187997157745,0.45151495427606936,False
dataset|SODA-A|R_norm|class-standardized|probe-ARonly|AUGRC,dataset,SODA-A,SODA-A,R_norm,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.0018316429836847323,-0.019396087404697157,0.017564444421012425,-0.004372209729185543,-0.0004479169051540754,-0.022014154644857727,-0.016263748411256086,0.01400734086556939,0.01888821055990211,0.047619047619047616,,0.0006436377684839157,0.0017375701919382699,0.43784782790072624,0.44722164645889184,False
dataset|SODA-A|R_norm|class-standardized|probe-ARonly|Risk@70,dataset,SODA-A,SODA-A,R_norm,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.0018352447514386264,-0.03187149881921181,0.03003625406777318,-0.008274896945072777,-0.0012085705870536073,-0.037573154224815726,-0.026462667250248803,0.022687639098665727,0.03203044803078746,0.047619047619047616,,0.0012551524273614163,0.00330707504579017,0.43784782790072624,0.44722164645889184,False
dataset|SODA-A|R_norm|class-standardized|oracleAR-conf|AUGRC,dataset,SODA-A,SODA-A,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0013988697472393508,0.01966753760944126,-0.01826866786220191,0.0005883929307981495,0.0025962119077242124,0.017098368187032836,0.021071949634994695,-0.0193783218020583,-0.015121538561709943,0.047619047619047616,,0.0006493270687670622,0.0017101057318434276,0.45896992237081546,0.46973376004969986,False
dataset|SODA-A|R_norm|class-standardized|oracleAR-conf|Risk@70,dataset,SODA-A,SODA-A,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0037552044934811984,0.03272986489503088,-0.02897466040154968,0.0018814062214969863,0.004455860014390374,0.029232421322407696,0.036293226728524655,-0.032789654555121533,-0.025651639174252408,0.047619047619047616,,0.001289606469077829,0.0032768655879574895,0.45896992237081546,0.46973376004969986,False
dataset|SODA-A|R_norm|class-standardized|probe-oracleAR|AUGRC,dataset,SODA-A,SODA-A,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.002116107997842065,-0.01802286439995504,0.015906756402112976,-0.0025159979275827986,-0.0010538139068372418,-0.019448835126860787,-0.015221189814110558,0.013174998318557644,0.017359342941210634,0.047619047619047616,,0.0006493270687670622,0.0017101057318434276,0.44929119649914784,0.4660492623590148,False
dataset|SODA-A|R_norm|class-standardized|probe-oracleAR|Risk@70,dataset,SODA-A,SODA-A,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.003557946837259275,-0.03036102592757778,0.026803079090318503,-0.004611484665270814,-0.001899601450283276,-0.03398481154042372,-0.026913659574841806,0.02319242119665441,0.030623789387840467,0.047619047619047616,,0.001289606469077829,0.0032768655879574895,0.44929119649914784,0.4660492623590148,False
dataset|SODA-A|R_norm|class-standardized|ARonly-oracleAR|AUGRC,dataset,SODA-A,SODA-A,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,-0.00028446501415733266,0.0013732230047421162,-0.0016576880188994489,-0.0013415747342779894,0.001999255534234694,-0.0007724642927682697,0.003617343990434526,-0.0027320474323606196,0.0024982519693303234,0.47619047619047616,,0.0006493270687670622,0.0017375701919382699,0.1477617970336232,0.2108309041962016,False
dataset|SODA-A|R_norm|class-standardized|ARonly-oracleAR|Risk@70,dataset,SODA-A,SODA-A,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,-0.0017227020858206488,0.0015104728916340293,-0.003233174977454678,-0.0014038766987251295,0.004420303307321428,-0.0023142951013067773,0.005814429902081298,-0.003296028323496034,0.004694477765491182,0.5714285714285714,,0.001289606469077829,0.00330707504579017,0.1477617970336232,0.2108309041962016,False
dataset|SODA-A|R_raw|pooled|probe-conf|AUGRC,dataset,SODA-A,SODA-A,R_raw,pooled,probe-conf,probe,conf,AUGRC,False,9.332169437178267e-05,0.002324494392519867,-0.0022311726981480845,2.259910907731824e-05,0.0001344980464582207,0.0019262579619356763,0.002828509217439461,-0.0027274646419212082,-0.001856581042759776,0.047619047619047616,,0.0005,0.0007178579344756594,0.06718545433302656,0.0698909990472424,False
dataset|SODA-A|R_raw|pooled|probe-conf|Risk@70,dataset,SODA-A,SODA-A,R_raw,pooled,probe-conf,probe,conf,Risk@70,False,-9.917155895870777e-06,0.0022509354104444934,-0.002260852566340364,-0.00016235825700376872,0.00010498327659190718,0.0016591005538656458,0.002954361803264427,-0.002958706414342789,-0.001734140497918092,0.047619047619047616,,0.001,0.0012641598619715564,0.06718545433302656,0.0698909990472424,False
dataset|SODA-A|R_raw|pooled|ARonly-conf|AUGRC,dataset,SODA-A,SODA-A,R_raw,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.0031033449092263948,0.009310119213934896,-0.0062067743047085015,0.002684498608914718,0.003589219969109957,0.008066392554958324,0.010862827322433134,-0.007738015250859369,-0.00503697730064826,0.047619047619047616,,0.0005,0.0008575704309039601,0.44869187997157745,0.45151495427606936,False
dataset|SODA-A|R_raw|pooled|ARonly-conf|Risk@70,dataset,SODA-A,SODA-A,R_raw,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.005221469232610684,0.010522439669296418,-0.005300970436685735,0.004227535160915603,0.00635129251122054,0.00922797077173408,0.012189319815093006,-0.006465423698736628,-0.004215830724784434,0.047619047619047616,,0.001,0.0014295899471485948,0.44869187997157745,0.45151495427606936,False
dataset|SODA-A|R_raw|pooled|probe-ARonly|AUGRC,dataset,SODA-A,SODA-A,R_raw,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.003010023214854612,-0.006985624821415029,0.003975601606560417,-0.0034566788830713525,-0.00261340031534096,-0.008119356961620588,-0.006110637682113415,0.0031677606406194697,0.00501055060893816,0.047619047619047616,,0.0005,0.0008575704309039601,0.43784782790072624,0.44722164645889184,False
dataset|SODA-A|R_raw|pooled|probe-ARonly|Risk@70,dataset,SODA-A,SODA-A,R_raw,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.005231386388506554,-0.008271504258851925,0.0030401178703453706,-0.006308086037370046,-0.004369356304914547,-0.009734008269207279,-0.00744361730465263,0.002407753391981864,0.003798922015052997,0.047619047619047616,,0.001,0.0014295899471485948,0.43784782790072624,0.44722164645889184,False
dataset|SODA-A|R_raw|pooled|oracleAR-conf|AUGRC,dataset,SODA-A,SODA-A,R_raw,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.002667186275067207,0.009092284078749076,-0.006425097803681869,0.002063133268151232,0.003141720726320693,0.00786731359650901,0.010636766476333999,-0.00800061040519959,-0.005235296247419129,0.047619047619047616,,0.0005,0.0008532137282002436,0.45896992237081546,0.46973376004969986,False
dataset|SODA-A|R_raw|pooled|oracleAR-conf|Risk@70,dataset,SODA-A,SODA-A,R_raw,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0052648023931119795,0.010424811864293962,-0.0051600094711819824,0.004090230844335989,0.006341860543175997,0.008984555009699349,0.012005671668484553,-0.00621170852049069,-0.004200182056252081,0.047619047619047616,,0.001,0.0014276373910485458,0.45896992237081546,0.46973376004969986,False
dataset|SODA-A|R_raw|pooled|probe-oracleAR|AUGRC,dataset,SODA-A,SODA-A,R_raw,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0025738645806954244,-0.006767789686229209,0.004193925105533784,-0.003009179640282088,-0.002025139185165785,-0.007893296115521453,-0.0059115587236641,0.003366079587390338,0.005273145763278381,0.047619047619047616,,0.0005,0.0008532137282002436,0.44929119649914784,0.4660492623590148,False
dataset|SODA-A|R_raw|pooled|probe-oracleAR|Risk@70,dataset,SODA-A,SODA-A,R_raw,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.00527471954900785,-0.008173876453849468,0.0028991569048416183,-0.006298654069325503,-0.004232051988334934,-0.009550360122598824,-0.007254651383689624,0.0023921047234495107,0.0035002292167363967,0.047619047619047616,,0.001,0.0014276373910485458,0.44929119649914784,0.4660492623590148,False
dataset|SODA-A|R_raw|pooled|ARonly-oracleAR|AUGRC,dataset,SODA-A,SODA-A,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0004361586341591877,0.00021783513518582043,0.00021832349897336727,0.00024933757618682956,0.0007196671255573677,8.378880320410818e-05,0.0003445360181114823,0.00014455552744331,0.00039946083731354773,0.09523809523809523,,0.0005,0.0008575704309039601,0.1477617970336232,0.2108309041962016,False
dataset|SODA-A|R_raw|pooled|ARonly-oracleAR|Risk@70,dataset,SODA-A,SODA-A,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,-4.333316050129585e-05,9.762780500245649e-05,-0.00014096096550375234,-0.0001941185452480426,0.0002332277782191736,-0.0001717357785899952,0.0005316278742102938,-0.0003689882072901823,2.9105598303727783e-05,0.2857142857142857,,0.001,0.0014295899471485948,0.1477617970336232,0.2108309041962016,False
dataset|SODA-A|R_raw|class-standardized|probe-conf|AUGRC,dataset,SODA-A,SODA-A,R_raw,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.0003336445994883003,0.001637201919512124,-0.0019708465190004243,-0.0005291989331144689,0.00014898072399721762,0.001375171921387463,0.001855397918009944,-0.0022649031708337273,-0.001316510236396397,0.047619047619047616,,0.0005,0.0011039076558584844,0.06718545433302656,0.0698909990472424,False
