dataset,replicate,sha256
DOTA-v1.0,1990,07df58d37e3d697684523ef5c4fc2e0264cab83f3e41320af7fba74216859abc
DOTA-v1.0,1991,5d9abb918885bdd46d1ed83e63d4ae2396c53bf948a690bee90ed6fe33297771
DOTA-v1.0,1992,1c8b7edc1c171263fa3a2054d7b5732e187335c090e7545f36be833665487325
DOTA-v1.0,1993,8f8875239c5cfdccd1a17bc2f4123b254708bcf2cb516f56c31ed59abca3b3cd
DOTA-v1.0,1994,22693d3dcacb7e53fec5276b2277def2cd07d0ea441344e682ae099058f6c9bb
DOTA-v1.0,1995,9eeab4e084af4b15c7518d3d4ebc52f5d63ab55ce03e3a5c3c7809261c86073a
DOTA-v1.0,1996,fea40a83f5f8896b2f3626354e51137179b12c325e4a6f5670ac6a440f5a24a9
DOTA-v1.0,1997,ab17e37b385fa5f075acfbf7620173e722606b2d43eb020b01ced95adc872d4b
DOTA-v1.0,1998,a30108afb9e1cb1b013c98eec13bf3f5d49394a75b51fad899f70ea215203ae0
DOTA-v1.0,1999,a8030e2b68d92ce60ea82ad205ecc1a08eedb8637dd1e85a9aa33af58fe16d0f
DOTA-v1.0,2000,2f9a40fc4f9e869150443e78d3334349669aaad4be1ec412c4bc119d2766e5f7
DOTA-v1.0,2001,7da26165352a8e341966b5f677aa7cd24ab2e18165932aa28682fdad40dfe029
DOTA-v1.0,2002,ab5d71394221658045ceed15662ae748d4e78ff1cc33731bc9d5bb129e32d3e4
DOTA-v1.0,2003,17aa06352c8d8e87f0f974f6c842226924e695fe9c3be7cf15b815ca863223dd
DOTA-v1.0,2004,fe4890f053caaa9a7507383b7dc9c14c45801e69220da9e31ebb96720b3a8f05
DOTA-v1.0,2005,1a7ccab67d7c8d8cc3b1e34e16ee7d2a40694e0f0d3e5167f1a8f64dab04762f
DOTA-v1.0,2006,f6d3cbd028298f89178eb9e33a80a86dc1657ebe643b7a1bdcd4897cc90941ab
DOTA-v1.0,2007,9d7ee79a13329b45f5130a2986d534faa084ede6bb3b800551097f405e41bb6d
DOTA-v1.0,2008,904f5694a2b9e883ef3333fe7e174045e21e3a60676924494fd380d1330677f0
DOTA-v1.0,2009,051a4e73324862224a1f7bce087f0c041104cd1d032ced1d2fc42b45f66e510b
DOTA-v1.0,2010,a8adb2123b638888027de1b32b04510b3219fe11ae05783616431a5e79e1fdc6
DOTA-v1.0,2011,fd0278990492e2f82ddfdf9d3f516c584cce25c380e76deddcea25b548ee6ad3
DOTA-v1.0,2012,107f9d98d5e9ab3fe5dd7bbb8f0cd8c63f885d54822defdbf3389cf913864ef5
DOTA-v1.0,2013,b65f77434e978ab7710f3c4826b3f426c7f0557eb1a03128e381534f1aadf258
DOTA-v1.0,2014,1b6d849613ce62102336e501d221e51270dec74f12fe8baaf5e75b7d34176267
DOTA-v1.0,2015,f078d19d9ffed8e24196a4270c5b2cbfb03ad3221c33d25934fe12008c16c53b
DOTA-v1.0,2016,7ddedf5c881c47b8995d411f6c1fdc5b0f32005ff97b3a51065967a53c8b3b97
DOTA-v1.0,2017,369f9b63a7dca2276aa966e70341f840dd3e1d59806f7b23acce7c1026cddec7
DOTA-v1.0,2018,9771b5d55a837b1fb2cff6ae5c99b0955dc5e4795c24e506c3342d0baaf6a302
DOTA-v1.0,2019,af10f9e29f28a2df82648ebe3acceacad77e25971b97627be006916a893373a3
DOTA-v1.0,2020,73c5e7d027c561aa4d48cd57131ed7c7df99d56ef972ece8c6d0a2d3db2afdc1
DOTA-v1.0,2021,a871fd90d2ce5b59da508d77dac4b65420ae85aa858ec0b8da7e4a130fe33cd8
DOTA-v1.0,2022,2ecf7db85da2763d48c31f9968f1a8a938d9a5dc54bc94aa3cf41d105c4474ec
DOTA-v1.0,2023,95f86f64aa5b377e580367d41488d68e00e3e38d1a1d20701a1f2c2c87de1e9f
DOTA-v1.0,2024,94c04c05e1b6a710d60960ad3325d507e2b6074d1f79744f34ee1ca54687ef1c
DOTA-v1.0,2025,b2b76285b0b2510cf8eb053a2973932d7e05800e38a5ebd81a8f4fcb147dc29c
DOTA-v1.0,2026,61bc7a491ac7aef351c75dde6843a8361a8976fb59836e6a51f981672d1c2d3a
DOTA-v1.0,2027,c0ba4870019fee9e4e336892397ec6217edcc6b6f10fbf2161b199956684041a
DOTA-v1.0,2028,ab7b2e1631235313b020d4a744b293e22be250793728b9eb8dde22211252c826
DOTA-v1.0,2029,759219b975b838549c6cdeb8b7c56c1d2702d6349ac2407c53eedb51e2211cda
DOTA-v1.0,2030,40c4fb079fc1d26762670b10786ccd67bcf01e0744e1a90bd2914f543308e7a3
DOTA-v1.0,2031,fc1d1dc9ab4539be04d393fe1d2d9bf55f8580183a4d33e47df2202d95c41100
DOTA-v1.0,2032,41dcb06775d69653f297eaf1d8ab9c2ace0003cd19414ad0326c37c8122e1725
DOTA-v1.0,2033,2b2302facc496408f58c8f8a3bcae78269242aaee0e17057577ae294959c08f1
DOTA-v1.0,2034,2ec879239cb75cfadbf0b5dfff9c819ab692a6a5f4f96b393d3cbe9bc40ae281
DOTA-v1.0,2035,069627b50ad123e60af2ef9fdd5a340295a8bdbbb2bc95f44fccd1ef80efe37b
DOTA-v1.0,2036,c5930d19d2e3e28be6ef3cc12ea6a1f052a72a5e577ca41361de49284e9765b6
DOTA-v1.0,2037,7902b2aa5238cc947de2944633241e600f5f350c4c2a94bff4a08c37d08f21be
DOTA-v1.0,2038,d8acc314441a7e2ffd743dd8e24715efb633b6a4fea2827a3897b61c0933cf73
DOTA-v1.0,2039,4ffbc573a54fa4cb225765b59221d53dc019d8e9728f21814cf3681b9fe62ec9
DOTA-v1.0,2040,aaac5371e0c3c91ed9421d7ef7476552829c048723e9e07de4209c91b0430e8f
DOTA-v1.0,2041,938c8eb6616699ea62f8a9b7751fd64cff8d905936345c1dd104963ddbb5d8dc
DOTA-v1.0,2042,892297fb726774696c0c251f913ec4bd43f524708020e646ab8719393a0d98af
DOTA-v1.0,2043,61749f07d30ee1b214a2200eb436773687e03d8df2d1ef6d08a47a8120787942
DOTA-v1.0,2044,ade87da070cef8db59d47964fbdc7c95515caa61b99beadb90981a38089e0b0a
DOTA-v1.0,2045,f71fca1fb6d0603cfc22ab2842214dc7ce178fb64c93ba00273c543931dfb4d6
DOTA-v1.0,2046,fca94460ebb0b9f8cabee23215c0faa7adfacc58980f8b479f1751d38c476a37
DOTA-v1.0,2047,9cf3391a7d62102548083e9e843530b9c24fceb5253d574e0c28a43a6e0e8657
DOTA-v1.0,2048,d0cf2aa8c1a0823e139388a7fc92e9ec49057f4fda4abbcf2d8b75cc9a4f569c
DOTA-v1.0,2049,c5546e8b48a294f3b7cf51856e754450ffef64f11a96de8084427c99e83f519c
DOTA-v1.0,2050,a9e27a17a50617d99ba0a3696fb9a460d7f506a9381b7304f280648c40b6052c
DOTA-v1.0,2051,2df27ece0fbf260d34842fd7304ca9e79c10385817d6b0322da108c1e4fcab67
DOTA-v1.0,2052,a6d52dd758fe7cf2755043fe0694d169fb95321dc2d42e7c6aac7b4063d88fab
DOTA-v1.0,2053,d9281165dbc8deb8e3e34e1e570e610fa32024018621a0c3c83eb4cf5229ef27
DOTA-v1.0,2054,11bc491c47788a5d1cf2cc8e95f7cb5b916127f0cd73e452ec9cf7117a13cf34
DOTA-v1.0,2055,4d353738546909256beefd1e9347f635ace465a496cb334d0f817831fd4bc1d5
DOTA-v1.0,2056,af9e646d96253b5680762644f45150f7ab7d97c971deeb5361563b01a176fccc
DOTA-v1.0,2057,7854ed1b9cc54415d04be99d11c0d76b48df3a54aa7f667e99440d7b987a2b41
DOTA-v1.0,2058,15250a998a40fde349fa7759b6d7916df85cf65a168dc48a83b1da615fe846c8
DOTA-v1.0,2059,806b42386ef6871dd511b8bff5f5e4c918fad50626e5b19ae07de97fb1738a9a
DOTA-v1.0,2060,87c94db7df6be6b078ece4f358fc7de77a9258aed7e74705740d1ab4e15771ce
DOTA-v1.0,2061,c6c2d49d74a3d78975c07b8bcbf0968ed7a09402d992935194d4888bf6b3cfdf
DOTA-v1.0,2062,ee8fe4f9671728f6667d056b11252ba07ee3521884796b5784eb2849cd16363f
DOTA-v1.0,2063,b2b160f640803bd5ee06652a31975cebc7852585fa9d5b14a056b4e9b3b4f7c5
DOTA-v1.0,2064,58afd55aef97e265442a576f4d100e25349280757857225cce2bc6d7b6530f87
DOTA-v1.0,2065,b918aea963dc4f6b8ae34dbdabd9fbe8998bb86d3dcf8a3801a2ec5bac3fc6e0
DOTA-v1.0,2066,491c6c8f3f6ef060ce93250e433529137a61c73198372974b49610b0edc05e2b
DOTA-v1.0,2067,d912e7ce4780ae73376c102c7865484ed3a75fde205b1a22692a9e704a9fedb6
DOTA-v1.0,2068,fc7386f37d38faac2f00d92945c5a1634aa58538568919fe5f0e7bfcaf0b9c7d
DOTA-v1.0,2069,a5cacbd84c2b2c101a437641ecfc1bfbe511c665b3b71e11f11fce2e7d71e9ef
DOTA-v1.0,2070,9d2f987cd2023d750b33b6234e0d28b8c5ab695a72299bb94a8be5d7ce1992a1
DOTA-v1.0,2071,0cbf38208f7f431db0f9d38e58185d0f15dde5b62d715a57838b8bf4d1ee2203
DOTA-v1.0,2072,c3e2e0fc3da6fbdee0c5e3edae876ad6c4c9573625ac17dd88e3efa89aa96095
DOTA-v1.0,2073,cbed59db48989700557747ba5774bee0af3d83fe81c0d3ba68003edd783b3c2f
DOTA-v1.0,2074,0c1240964e2d6854d11dca73d56f0873aa533a2a2ec2686527a4a8006d996e05
DOTA-v1.0,2075,8a50d5b0ac7ff462a585f599fb7881ffb52a5a692a585a1a1c2e264b0721a68e
DOTA-v1.0,2076,2c08d8b80c3e810b348762ebf24ca5cd89d8a05a7e4698af49d1894843f33c97
DOTA-v1.0,2077,d39c25dc222c41f777c8d3aa7175f80f29beb08bf1205d8caaa488957db37c64
DOTA-v1.0,2078,285312d46e5407aa00224c6a2ddcb274c516e560e151c4cbe2678779b52db713
DOTA-v1.0,2079,85ca7afd1108ee9f0cfe4a3349756b3f2999d827d9e7501869b7da2dff0cb903
DOTA-v1.0,2080,9cafb2b8cc4e71fce898c3b1eb7c8d08c1b10d75883aefe7b799e19eb19b0d82
DOTA-v1.0,2081,8be0d2806a1e3cfeb7685a94521818b79b6330540ca4afbdf792d87b71fedb45
DOTA-v1.0,2082,5c859753c4710d4a1dd2d58abb4e7037f5e4243f431dfac168ace5db2e7c78df
DOTA-v1.0,2083,f5710ad5e672d3b1bb4a0cde9026330410d111775c30bfed338d1321c9176486
DOTA-v1.0,2084,6a9a76c7b4189815738bde62d0d0938628ab2704b3a593ee15ae56c852f45428
DOTA-v1.0,2085,ce63a157785325c45eb9e619aa5a260df34a676fc9a8218a44fe3d81f8a16cdf
DOTA-v1.0,2086,4f655b366d7dca83c7405b0f0d8f1bb548846843c9ae9b6114531029ceddfaae
DOTA-v1.0,2087,f48a6c1015f233399cd0e85e1226fa48392b6e69649475c00f668d529fff5ede
DOTA-v1.0,2088,a86729b62e67b42330b5ec24800b0db89afe0f6dc41f82f3e971f277d6ec490f
DOTA-v1.0,2089,de2fe6611cf45ab0d3dfbbb854a192b9a9e7b04caeb8f61a20227507fefcbbb8
DOTA-v1.0,2090,4acf67ca5ac16bc53dae275a46dce8d2f28cd02493e828ea832e12907f28ad31
DOTA-v1.0,2091,6f0f7f3f17d56a9dd5559d8f39bf0ce22e308c965abd043cf003c5ef5b15d83e
DOTA-v1.0,2092,d04c2a7796c628033d2b319fe0cdc5f7ff46e390cd4d99e6e65ab7839058fdcd
DOTA-v1.0,2093,48a4d94eb1f9e01d1c09dda28983de3ccdfd99e82504a219940b4b2c0ecabc21
DOTA-v1.0,2094,2fddcc5a6b494728b04b28f8daf266832f0d3643b9100c660d3f71edde566f18
DOTA-v1.0,2095,fe1653e157ef969b8c8b92eb6efabd7773fa24b45559974e7821fbcab6d865d3
DOTA-v1.0,2096,b5260c36f9c11e7af9bdf57a844052791e0d367245ca25371a3e09fa93271e30
DOTA-v1.0,2097,f2a76a863d9fad1da8fdd27fc34af81a681ff82b568eddc910607531f56054c7
DOTA-v1.0,2098,d5db2bb1e164b60c4de33aca76f7973f4ee0039703a52f6ca202ab740ac7ef39
DOTA-v1.0,2099,7fd306c2b2cf03b1bac40019cf22158d00186f08c11eeebebcfa72c5843ecffe
DOTA-v1.0,2100,a5d9b9777950260e6e6694dd4bc0dec7fb0fd333f91c23be8a9d9424998df546
DOTA-v1.0,2101,c12b78cd24c88fc419e8d645200dfcaf0aba8935a0cb8568eda018d7026cb9ce
DOTA-v1.0,2102,7d3d4b6a336c57d0eaa1bc1a4e79b3cc8b75cabd1f26caf5e81bd3655e754b17
DOTA-v1.0,2103,a2c2553b753b21afcc68ec22c7d98ab52540f5f2e8acfacb6816c72e00afbe3d
DOTA-v1.0,2104,1aa49e3d41dcf5f4ba59052edf8b9911f96cfe86691e7b2bb4765311cadbdc14
DOTA-v1.0,2105,00d0c258b97d71c41bebd35a477008f8eeb6fd69bb25b330229e059c1f2091a4
DOTA-v1.0,2106,3776fee529ed266ecca53fbb93d58764c0c07f904e52cd03c35a46fe834946fa
DOTA-v1.0,2107,4b2ebb1a67d3e67e2bd75be8be9c0dbef9debab150ccba0da7790970ead53cef
DOTA-v1.0,2108,70d096009fae98119df0d713d5756c5629260775564ac350c4e8774e11b281c5
DOTA-v1.0,2109,e20b32957bf81a8842620f84d14a59f333078fb6d0b5a253db517f083876c46c
DOTA-v1.0,2110,2e68953ea2e56bb1fb913a0953e4c8257ffff352f5cdac5db0a22dad5634da9f
DOTA-v1.0,2111,0e32c0e5d09b257ff5bdbe9013c5d6b9af12fd126fef6e98a4da993a53de53a6
DOTA-v1.0,2112,81b6a1d6b7c69b9b4cbb0f1964808d2f34a87e3220172fe3133c71428cc993bc
DOTA-v1.0,2113,fef25ee8c0f82f0c728a6c013773c948e0eae88b4cceabb5258dd54f1794d0ca
DOTA-v1.0,2114,d368651869afef2b4290a80de199b257e7aa48c8c0ff01857981a890d912e064
DOTA-v1.0,2115,6324c318af2388bfbb9994b8cee07e1fb76909d5bc6815d8dabc393a0478cb1b
DOTA-v1.0,2116,315320e504da3f62fa022c8c7db67efa096ce6207840dec0a93cce0236fee01b
DOTA-v1.0,2117,00ac77943e89f24c5e3f7ecc48ea1630421822248fe8fcd5895409a60315c4cf
DOTA-v1.0,2118,6db4a9e8265084f29e0a15ccd0f81faa471653e7dce22364e2f4ce581386e28f
DOTA-v1.0,2119,e5bdc6d14121d130ce518197e2fe53f55249e94458b9a9f3c502b121f3414f5d
DOTA-v1.0,2120,430e6fe542700a5d12bb9aa1ecb6d6df49b9a59a0f2ca4f6f8586644b77fb55c
DOTA-v1.0,2121,7dfdfeb8a92ccdfc3811c053e02ca8e92cb18edb157de1f715ccd23e20ac6193
DOTA-v1.0,2122,7913ec7435b0a29d12f145cee03d5de9d473eb81f5a5fc28bbf7c736c939239d
DOTA-v1.0,2123,ab499f8fd7502b928a26f25a30d5a1e57896508966fe79dc0cbae96837a0a06f
DOTA-v1.0,2124,8a5558a0978eecbae4224c147896a0a3d3a4cde07a8a2d2c4dd40d814a206b3b
DOTA-v1.0,2125,078f0f388643506f47ba3b44a36809138ec6d2e5375e43e3eb2e22aeba025ddd
DOTA-v1.0,2126,22a4af8c959b529bd484264a828b641f11f52b12bc24c6dda94ee243fd7526af
DOTA-v1.0,2127,972dc812dcb64840a8abbb21d50cbbb5fd36a8512071791b51f6f4448b0e88f5
DOTA-v1.0,2128,bb5d9f752c5a3ec9a10d771e6baae928d0142057f7673fccb58b95537961753f
DOTA-v1.0,2129,c405927939c5ad1370f2e6087d72328253fb6482849d145ca14a6acaeff59ad2
DOTA-v1.0,2130,b4d32d1768a10295ae2b4f050af86d957030e5862306d440bb3e599f752e7437
DOTA-v1.0,2131,dc86e239e0449463f5cfa94fe01d3760086b958ba96ad2d0dcc161a283cdaaa3
DOTA-v1.0,2132,b6d95a5117bf76f4bd3e9d42cb8be52b156ec539bc2148180ebd3f31ecb1137c
DOTA-v1.0,2133,4e48ebf94a8d3ff6e0396c114ba0b15dee330852c3470e9129e0bf740fce0585
DOTA-v1.0,2134,90293a34ac09f2220bb4d1dd01291a10cf8bd1d8fd4e2fdd643194bacb5123c1
DOTA-v1.0,2135,93d4a3e0e0af9f291df0eef9f3b88eb0bdbe61799644a5eb131c31debae28eee
DOTA-v1.0,2136,af89a1aa8faddf48b63eb300b6ba0838416f8ddcb7d85be39bab8b13919a36c4
DOTA-v1.0,2137,ee57907d3486eb68be6694be960a28fe80c53248b0a46e2a64341adfea6aaedd
DOTA-v1.0,2138,718f1831efb9f9920c2ff57279e48b3d7b851a9d8c5182aa0c832ae671e98be1
DOTA-v1.0,2139,84d2c55d684a6e06ad6c1e03954e90de65869ad2daef9092e8cd68f1a8384322
DOTA-v1.0,2140,37d6ed6ec318214ed0840b2db286e522d8f17e524584abb1109e93f6b2d5f106
DOTA-v1.0,2141,cea8623ab04f39783bd745d62389303f962df3d4aa90a86bde6743655acae69e
DOTA-v1.0,2142,b2fbf1c9f06debbc275c853bda7ec38f7770cdd124361aead454f2530ad69928
DOTA-v1.0,2143,ddeebd9933692b2eff54a6ec1446b30de1c43db34915907adec0aaf02f701454
DOTA-v1.0,2144,caecb9b01acf5b3315c624415d6bb126fe2a72f05712a92af50c1dddb57f1743
DOTA-v1.0,2145,fb2dbd1b98afc23a3c2b146e2f046b86588ceea80935e9864bd2640cdebe7950
DOTA-v1.0,2146,39991cec20f2d542cdbf83ff330d00a922d2acb557b0592869c6784864a35e4f
DOTA-v1.0,2147,d7fb4fc116b8acf3e63ac62f656213401b7ae54e809f253e0ff481874b340e74
DOTA-v1.0,2148,0d351523381f9d01bcbb32365711f75f57fdadbbc64a26f5b29ff0b77bc2c5ea
DOTA-v1.0,2149,e826bad01e8c89c322e39d1451e61055b3f3d599f6e25fd332227700ec7b8ace
DOTA-v1.0,2150,e7403bf2bb37dcdd82f6f614d612452f2d820fc023dd1b7f8f52bd75075a90d7
DOTA-v1.0,2151,fcc5ca67d82d4295aa4aab2babfe807e308f9c855a23916c37a4199c0eea3e05
DOTA-v1.0,2152,2ae0d2eb59fbd6dc67836fef8f398e34cde2dd43bfb98363fd48d15b58b98c6e
DOTA-v1.0,2153,7eb5443fbd9ce80358d9448e30ed908dc832255fcd782b7005702b46cc6d9bea
DOTA-v1.0,2154,617dea09899826ca9eb57e901b618253930886d7d6f6ad042649ada5ddedfa6e
DOTA-v1.0,2155,7d06b6c22455b6d80a651aa3c49bb0b5834be5628975c64fca7f63505e339eca
DOTA-v1.0,2156,38c26e3f97bc2f781788c38fb60c114bc67a6e9d0ad520b488880c8acaf4a07e
DOTA-v1.0,2157,a9798f55e8e8b8d92d79a9b047624ae4b91b4ef73b1f915a8f55ef277f835ddb
DOTA-v1.0,2158,ebcc1b51eadcf9503526e4cbee65ade090da229f747a610c90ad92c230317b65
DOTA-v1.0,2159,b6d02a1be44e08d26d436803f3fd776876062a539b2d3af417fcd9102b66a000
DOTA-v1.0,2160,78d41f6be3bc2b6232610341232215c414c36f974d79c88549a7d0d304df1146
DOTA-v1.0,2161,5dbb6fd410264729cca8953c9f88b5c942742631f29f9ed832b698c715ae5851
DOTA-v1.0,2162,6031c57966bdf7de6e7e24fb835fcb5f3e75f25cd1a486c2b6a446e3e2987491
DOTA-v1.0,2163,30aa4bfd6754c92384876567414fa514d67327cabdb350c725198e5df9353e0e
DOTA-v1.0,2164,f53503337727b33feed242220cd02ac2d860969fed0c1b509dbd71240a6ed4f1
DOTA-v1.0,2165,f6ba849e4a43d693274f0ee1cda6212c40c290b94f55b6664e6d5d0ffa662fff
DOTA-v1.0,2166,1930b1956e3945d1f672283a0995ca277340af02d485f863a1e382dd813986c0
DOTA-v1.0,2167,0b34a735c63976b4fded334a4703aa1d26275ff511b805ef7327e220d0724a80
DOTA-v1.0,2168,fb3d3489957d868901e1e6ddd1f33848b45364a001574fbc0264962575b2a77e
DOTA-v1.0,2169,0ece902091c907b8545186202b9cf594580e994a98af8e05a5e3fb3f18892a2e
DOTA-v1.0,2170,80a628f8e77be3138935feb7483d33fd4e0873180c8212bb4c2cb7d5b33eacb1
DOTA-v1.0,2171,9ca6a8af25c114fc3e205bc22212f5303ede07336f325c3fa759d05d92ea9f65
DOTA-v1.0,2172,a1c5b7b47dd79d8efb109d0ee58c898b2a6573206d418a6688176d819e825bfd
DOTA-v1.0,2173,6ad3039bf07ca7eac9beeec13d602c8bafd32b19d4c3229699482d3634e9072f
DOTA-v1.0,2174,eafd789b17e71878ddc9c9419a1eb708c46cc376ad5949eaf2c32075b88d9c72
DOTA-v1.0,2175,07afab059a22301bc3983a14e03b370e5ec68034d0e60b2f38f7917de63f3897
DOTA-v1.0,2176,948c7624ca801e14d4f39671fd36045e48fd4a2deeecc93ddd77b96888161d04
DOTA-v1.0,2177,7fad4e13773ffb5829e32bd773cd5693e4afc279b93ba79bea541279776b81f3
DOTA-v1.0,2178,30045c27166b10958471a4f9a28679debd4018eda7f9e49760e9afb9140fa83f
DOTA-v1.0,2179,900e16aff10ab8fd3ba498087309f8da9bb5f1d3de2d6282c84e4df0120a26e2
DOTA-v1.0,2180,0721318250132e40dd72643081fc65d1892b7be7b33eba6306623a946e8d4d1e
DOTA-v1.0,2181,689d8a0da29ae99cfa3318dff7436eda6bb048d59aa38c36aae1997448fa0acb
DOTA-v1.0,2182,14a296fb2259d5378312e07faa50159598df226d11d124056cac9b02051642e6
DOTA-v1.0,2183,59664152612f1a3038fbfe70805253d093df671d73ca9b77f97954755472cf0b
DOTA-v1.0,2184,e723515e097ca75d0435a5d1e5cb14c429237404b10dc84f5b6b4b7360edac4d
DOTA-v1.0,2185,83670ff8eb4d009b1e1ccd5c980cea64a53368ee25e2e2c9a3b95ef6ba51fd6e
DOTA-v1.0,2186,cde6311bf99604f6a2fc3ed243f1686b6094ab5a005d0c94001018e2cb87417c
DOTA-v1.0,2187,102ef6b022d4e9a9d3bb5775a5bd9276763981aab1944e1eb4e0eba78aca44f3
DOTA-v1.0,2188,b43871a9d54eb8b5297a02b9ab79989f82a7c6584351c43de98afe95d4958fbc
DOTA-v1.0,2189,c3d92775525862386618693e887364b4f219801c5aaa9209bbf0fe70e18f7968
DOTA-v1.0,2190,90a968244298cb7e882890dfed0e0a84c74f14eb6ea4a03367cc3ebc8ea8aa7b
DOTA-v1.0,2191,62b887aa0d41eaef9bd7acf3e5394b785712826e437daa468b538f0709da37ed
DOTA-v1.0,2192,45c44aa74b06afd87c014d96f3cd894821dad26335bbf9277a52da5bd918db44
DOTA-v1.0,2193,1cdaed6f4a737a3d141868911178caad9eb8dac69eb4a4af30e6e55efe3a0088
DOTA-v1.0,2194,a211884dfbf9206e2e90fffe56076a83c1d4efe834e6c5b610c8427aa0133377
DOTA-v1.0,2195,fd3db384acaf907f081e3f485234661a48188607f7558c68f108321ae3446862
DOTA-v1.0,2196,9e068fc2ba29744a44a344f42392522c7845b3fcab5e1b933ca40f641e4333f0
DOTA-v1.0,2197,bff91a5f32d6fc66aeca7564f88c645ed0ddad3246813631355fbb192179f17e
DOTA-v1.0,2198,950d55845a0b9189d419493628761f92ed190ee36c9b6114ca73af4ce51a2fa4
DOTA-v1.0,2199,a9a51b04e51fc81243cc751fe28372f547709d505bb5942f7c5a58c267668022
DOTA-v1.0,2200,85da1ca491c98ec9de8f71faaa2119fa1837412cebb72a4085389067f897322e
DOTA-v1.0,2201,1d94d81e9ed3aa060d9aab0d133200b35595e20386e80122614e2300cf271ad6
DOTA-v1.0,2202,0fc35b720e7445100d659ab4bbe3a4e09bc8ae8678cc791298aa2a5c1313b717
DOTA-v1.0,2203,a5b26c20bfd91eee5ff13753a6f2c9cf3438b74bcbcd60652ee6aa04484ac09d
DOTA-v1.0,2204,172cf85737e5d474364caf7bb0f7c5162a4356d75f9f45d31522731bd6d520d8
DOTA-v1.0,2205,571c4e412786c4a2814b0c4f39eb644e6eec516056bbeafdba614abfa605ef0d
DOTA-v1.0,2206,756a49f13a38ccccf761353f96c0db2c6b58de508b12c3c7b1d91712a61a18b5
DOTA-v1.0,2207,0257b7d688bb08d509570b2d86f103b534db971aa29b683f41de75265e9e77e8
DOTA-v1.0,2208,203a9f3db88a5f9fce8211ef72cff254e97f9d6d82723be51b42ccb410b7a951
DOTA-v1.0,2209,2824a73433df7e4aa374b9dc221d975fc3e9a82b19fc85b91edf4308b36519ce
DOTA-v1.0,2210,6e83fae4f8d17950218d6210d38f5f83fe2f64b02c6b3ed4be80930d00e58483
DOTA-v1.0,2211,acd4e31a4f6db573fe1359270adba54bebc3ca436ae35df6ff276ae2b6785c31
DOTA-v1.0,2212,e7b97b24f4cb368a952c34acf6b4bfa8dcdc53f6ef36da5b3f9d05a04577e4bc
DOTA-v1.0,2213,7f574edc62f1a6a5a2af7654398c2af9ee8fe812aa933da4fa17e86fd19404c9
DOTA-v1.0,2214,770f4ff3187e62f3d9ca9f432fed797823e39ceabd8d7788e906b04377653133
DOTA-v1.0,2215,df68a40078d97f02b81992d6c6dc34ee38ee1b9297aac917f3f7bc345322ada0
DOTA-v1.0,2216,dea6009e02cdf51ddf285a3b6a06d1f52930bd6576b17aef8b2488733770bcba
DOTA-v1.0,2217,7ca9cfeafbfb2ece4b2661d46a6cc0b19bc20c639c2ac987aa97efe9bb86c05b
DOTA-v1.0,2218,a4965b4d071490d883e782cff79fc1d1155e78fdf65602fca26c97693b4de2f9
DOTA-v1.0,2219,5a36c15eb783ac7a76d5858ce486157e5ef4fae614f20ed9235f37c98c45027e
DOTA-v1.0,2220,1b6ceab4907541f8c2b14b97bdc3b23f29e09592a78ac89e097f759f819ad7d1
DOTA-v1.0,2221,560ba7a5002b7dea8f32fe1adb3756b549fa3abcd50d68c92e51127c1b1e837f
DOTA-v1.0,2222,0b5298b34512b7d999a38659bc99f61460ec26ad1912fab69f0562af6b76b06a
DOTA-v1.0,2223,fe74b22f690717312810ee2523e7042108cb315b1ad5136dbec850a146c08505
DOTA-v1.0,2224,a1fd444bc518219ed5b2e887a0c72e48ec8698ed222a8c51a47140be40ef6723
DOTA-v1.0,2225,8d9df972f07cef84babcd14090355e3424ef19f7edcca2748efc2469a4dd9a78
DOTA-v1.0,2226,bccbe9f0f8aad426eeac6c539e52194bb63c7bb5f294258dbfd14ffe1375b4ee
DOTA-v1.0,2227,997913a7c07101cf0e1dd01eca04671117295c37d5fd867252b78ae6e42229c5
DOTA-v1.0,2228,ff9041cfeb4bbe589736f01e6ea4f86ee422ade807954ecf74a2f6724fe36bd7
DOTA-v1.0,2229,57f6fde8221998b64ec4d55dbf3e0aad54b4434e44f6d68424a2293ea4f3b5e7
DOTA-v1.0,2230,061f5dfd540d52b4ef3e78bec2c5f3da593eb0177de9c6c2d2be1f3e1e517ab3
DOTA-v1.0,2231,dfab0bbb55789d69c5a3db9f4c09b6594a3d45308641cd333db1c92d61b80c67
DOTA-v1.0,2232,71c93933cd08ee389be2fc1ca41769a79c7a30a30b74c86704e77b8696d4b9e0
DOTA-v1.0,2233,04e4140383dd35de2690d701e0fdb278b130c85e32d71c5c8bfc845704e9db4f
DOTA-v1.0,2234,3a391f66173c9be8eb0502fc222482d54468aa7b52bf94bcc27d4f6dc9e37455
DOTA-v1.0,2235,b1ed0715c21fa35b72799e73be0af8292b0d87c8a4e350e6e364887deae08ddd
DOTA-v1.0,2236,b785ebc38a712889e6f6a5f6ef18606f6b4f5097a2b48fc718216ce3627245ca
DOTA-v1.0,2237,46745057c4e3c198fa42c012fe53bf896991418b3c1b5aab0e9c586cdfb32341
DOTA-v1.0,2238,e4193e5719cb47d68cc4594dfd2a87f2b5a0d0e4ca9d693df85520323b4cedad
DOTA-v1.0,2239,14f947327e797813bf84957f0054f9e8206743470da43119a1d4990256aae20f
