hypothesis_key,level,key,endpoint,delta_main,delta_ablation,dod,delta_main_ci_low,delta_main_ci_high,delta_ablation_ci_low,delta_ablation_ci_high,dod_ci_low,dod_ci_high,p_raw,epsilon_main,epsilon_ablation,main_swap70,ablation_swap70,p_holm,witness
unit|F|linear_source_frozen|AUGRC|NO_LONGSIDE_AR21,unit,F,AUGRC,-7.496722603664296e-05,-0.0005252830572648,0.0004503158312282,-0.00017671725369777783,1.2013959889587454e-05,-0.0014273910289355444,0.00032790205704253794,-0.00037020772461856963,0.0013262954178745764,0.28957104289571045,0.0005619614033093,0.0051910760047901,0.0347264940400886,0.0347264940400886,1.0,False
unit|F|linear_source_frozen|AUGRC|NO_GEONORM_AR21,unit,F,AUGRC,-7.496722603664296e-05,2.9899764368993345e-05,-0.0001048669904056,-0.00017671725369777783,1.2013959889587454e-05,-7.038396752202758e-06,6.604079059473753e-05,-0.00018404969888395905,-4.350256742695355e-05,0.007599240075992401,0.0005619614033093,0.0005,0.0347264940400886,0.0347264940400886,1.0,False
unit|F|linear_source_frozen|AUGRC|NORMALIZED_ALL_AR,unit,F,AUGRC,-7.496722603664296e-05,0.0017718931521146,-0.0018468603781512,-0.00017671725369777783,1.2013959889587454e-05,0.0013438722285475113,0.0023159364290312413,-0.0023715871932394987,-0.001429422290334036,9.999000099990002e-05,0.0005619614033093,0.0009621469458975,0.0347264940400886,0.0378505660817519,0.026997300269973004,False
unit|F|linear_source_frozen|AUGRC|NORMALIZED_AR16,unit,F,AUGRC,-7.496722603664296e-05,5.08782026584359e-05,-0.000125845428695,-0.00017671725369777783,1.2013959889587454e-05,-4.9419097171097926e-05,0.00014820426045772001,-0.0001742492628501212,-8.137940616651978e-05,9.999000099990002e-05,0.0005619614033093,0.0005829116189521,0.0347264940400886,0.0356103208733046,0.026997300269973004,False
unit|F|linear_source_frozen|AUGRC|NORMALIZED_AR13,unit,F,AUGRC,-7.496722603664296e-05,0.0002382657615517,-0.0003132329875884,-0.00017671725369777783,1.2013959889587454e-05,0.00011179119702077406,0.00037331678903227333,-0.00040620279565979406,-0.0002316999204464203,9.999000099990002e-05,0.0005619614033093,0.0006017703950974,0.0347264940400886,0.0363293117261182,0.026997300269973004,False
unit|F|linear_source_frozen|Risk@70|NO_LONGSIDE_AR21,unit,F,Risk@70,-0.0001923644759575,-0.0010703719061494,0.0008780074301919,-0.0004090377948592587,4.833951418064239e-05,-0.0026420657481264734,0.0005898447849153661,-0.0007744472964801289,0.002477983094123533,0.2999700029997,0.0011303498186655,0.0104179742688717,0.0347264940400886,0.0347264940400886,1.0,False
unit|F|linear_source_frozen|Risk@70|NO_GEONORM_AR21,unit,F,Risk@70,-0.0001923644759575,-4.418657756957711e-05,-0.0001481778983879,-0.0004090377948592587,4.833951418064239e-05,-0.00013363688082185018,5.984827846632213e-05,-0.00027895152718405996,-3.5388617773583083e-06,0.038196180381961806,0.0011303498186655,0.001,0.0347264940400886,0.0347264940400886,1.0,False
unit|F|linear_source_frozen|Risk@70|NORMALIZED_ALL_AR,unit,F,Risk@70,-0.0001923644759575,0.0012971357170705,-0.001489500193028,-0.0004090377948592587,4.833951418064239e-05,0.0008106364352424598,0.0020182486807320803,-0.0021165427864090246,-0.0010339708976897862,0.00019998000199980003,0.0011303498186655,0.0018062746097339,0.0347264940400886,0.0378505660817519,0.036196380361963806,False
unit|F|linear_source_frozen|Risk@70|NORMALIZED_AR16,unit,F,Risk@70,-0.0001923644759575,1.690502118528725e-05,-0.0002092694971428,-0.0004090377948592587,4.833951418064239e-05,-0.00018516537735334353,0.00026116116470032504,-0.00038753513890089317,-3.653469242164371e-05,0.0212978702129787,0.0011303498186655,0.0011683135591833,0.0347264940400886,0.0356103208733046,1.0,False
unit|F|linear_source_frozen|Risk@70|NORMALIZED_AR13,unit,F,Risk@70,-0.0001923644759575,0.0002292630471485,-0.000421627523106,-0.0004090377948592587,4.833951418064239e-05,-4.380247074257052e-05,0.0004573710281369861,-0.0005771023598290466,-0.00017057404710423482,9.999000099990002e-05,0.0011303498186655,0.0012017028611949,0.0347264940400886,0.0363293117261182,0.026997300269973004,False
unit|F|linear_source_frozen|Risk@90|NO_LONGSIDE_AR21,unit,F,Risk@90,-0.000467520111764,-0.0021062298632306,0.0016387097514665,-0.0010841867276911532,-3.381950382817613e-05,-0.0051163277014076945,0.0001943038696394392,-0.0003727547155464224,0.004089603710199735,0.1777822217778222,0.0012002912876159,0.010663666493433,0.0347264940400886,0.0347264940400886,1.0,False
unit|F|linear_source_frozen|Risk@90|NO_GEONORM_AR21,unit,F,Risk@90,-0.000467520111764,-1.110111302785044e-06,-0.0004664100004612,-0.0010841867276911532,-3.381950382817613e-05,-8.907640681066623e-05,6.59475648505151e-05,-0.0010177633788677454,-7.703746277443047e-05,0.051794820517948204,0.0012002912876159,0.001,0.0347264940400886,0.0347264940400886,1.0,False
unit|F|linear_source_frozen|Risk@90|NORMALIZED_ALL_AR,unit,F,Risk@90,-0.000467520111764,0.0001839331978685,-0.0006514533096325,-0.0010841867276911532,-3.381950382817613e-05,-0.0003297246132610149,0.0005379148530490509,-0.0008805109626696799,-0.0003936087633972323,9.999000099990002e-05,0.0012002912876159,0.0017513982944102,0.0347264940400886,0.0378505660817519,0.026997300269973004,False
unit|F|linear_source_frozen|Risk@90|NORMALIZED_AR16,unit,F,Risk@90,-0.000467520111764,-0.0002859950470127,-0.0001815250647512,-0.0010841867276911532,-3.381950382817613e-05,-0.0007341826517078334,9.64241804538855e-05,-0.00039638209786342085,-5.298975309124838e-05,0.055594440555944404,0.0012002912876159,0.0012382877105239,0.0347264940400886,0.0356103208733046,1.0,False
unit|F|linear_source_frozen|Risk@90|NORMALIZED_AR13,unit,F,Risk@90,-0.000467520111764,-0.0001976479914196,-0.0002698721203443,-0.0010841867276911532,-3.381950382817613e-05,-0.0006562794703680399,0.00016047416721228118,-0.0004923698042060909,-0.00010038050449384424,0.008399160083991601,0.0012002912876159,0.0012639403818645,0.0347264940400886,0.0363293117261182,1.0,False
unit|F|tta_angle|AUGRC|NO_LONGSIDE_AR21,unit,F,AUGRC,-0.001121763552321,0.0020067317134563,-0.0031284952657774,-0.0019870605360147453,-0.00045081323213755,-0.002789359824439544,0.006754911097771365,-0.007931280361132415,0.0016957568132502528,0.19868013198680132,0.0005619614033093,0.0052312106390592,0.3666984981335185,0.3666984981335185,1.0,False
unit|F|tta_angle|AUGRC|NO_GEONORM_AR21,unit,F,AUGRC,-0.001121763552321,-0.0002138539969141,-0.0009079095554069,-0.0019870605360147453,-0.00045081323213755,-0.0005829185074058956,9.788734545299769e-05,-0.0014365122941806746,-0.00046679443309417855,0.0007999200079992001,0.0005619614033093,0.0005,0.3666984981335185,0.3666984981335185,0.1351864813518648,False
unit|F|tta_angle|AUGRC|NORMALIZED_ALL_AR,unit,F,AUGRC,-0.001121763552321,-0.0095765672605228,0.0084548037082017,-0.0019870605360147453,-0.00045081323213755,-0.01209006080245593,-0.007469834225196615,0.006439023321806681,0.010863741520579725,9.999000099990002e-05,0.0005619614033093,0.0009267090828552,0.3666984981335185,0.369529001968802,0.026997300269973004,False
unit|F|tta_angle|AUGRC|NORMALIZED_AR16,unit,F,AUGRC,-0.001121763552321,-0.0015269445970594,0.0004051810447383,-0.0019870605360147453,-0.00045081323213755,-0.0021916261970655704,-0.0009737414846814835,0.00013123001244167814,0.0006795419098373476,0.0040995900409959,0.0005619614033093,0.000581894054899,0.3666984981335185,0.3614615740133961,0.5944405559444056,False
unit|F|tta_angle|AUGRC|NORMALIZED_AR13,unit,F,AUGRC,-0.001121763552321,-0.0021722698578501,0.001050506305529,-0.0019870605360147453,-0.00045081323213755,-0.00288027828799887,-0.0015559093767594215,0.0006729551261134554,0.0014569969565920552,9.999000099990002e-05,0.0005619614033093,0.0005970050798664,0.3666984981335185,0.3615521566187712,0.026997300269973004,False
unit|F|tta_angle|Risk@70|NO_LONGSIDE_AR21,unit,F,Risk@70,-0.0026396159021873,0.0034408758504633,-0.0060804917526507,-0.004428473002819546,-0.00113247487608067,-0.005407699718125768,0.012106792348893263,-0.01511360971342487,0.00306662235283309,0.1902809719028097,0.0011303498186655,0.010486791785881,0.3666984981335185,0.3666984981335185,1.0,False
unit|F|tta_angle|Risk@70|NO_GEONORM_AR21,unit,F,Risk@70,-0.0026396159021873,-0.0009902532331645,-0.0016493626690228,-0.004428473002819546,-0.00113247487608067,-0.0016880854856165654,-0.000402647309258612,-0.0027745087468520196,-0.0005416726398234571,0.0032996700329967,0.0011303498186655,0.001,0.3666984981335185,0.3666984981335185,0.4883511648835116,False
unit|F|tta_angle|Risk@70|NORMALIZED_ALL_AR,unit,F,Risk@70,-0.0026396159021873,-0.0189708806563688,0.0163312647541814,-0.004428473002819546,-0.00113247487608067,-0.0243475946011327,-0.01467268937716994,0.012110436417553784,0.02181075901836673,9.999000099990002e-05,0.0011303498186655,0.0017803318953925,0.3666984981335185,0.369529001968802,0.026997300269973004,False
unit|F|tta_angle|Risk@70|NORMALIZED_AR16,unit,F,Risk@70,-0.0026396159021873,-0.0033207699945595,0.0006811540923721,-0.004428473002819546,-0.00113247487608067,-0.004617825258949408,-0.002138163050417308,6.245332609035454e-05,0.0012927917326590653,0.027797220277972202,0.0011303498186655,0.0011679754587596,0.3666984981335185,0.3614615740133961,1.0,False
unit|F|tta_angle|Risk@70|NORMALIZED_AR13,unit,F,Risk@70,-0.0026396159021873,-0.0045837028930877,0.0019440869909003,-0.004428473002819546,-0.00113247487608067,-0.005995172210630597,-0.003343447320511055,0.0011791587829478914,0.0028077803602904756,9.999000099990002e-05,0.0011303498186655,0.0011971176002519,0.3666984981335185,0.3615521566187712,0.026997300269973004,False
unit|F|tta_angle|Risk@90|NO_LONGSIDE_AR21,unit,F,Risk@90,-0.0021202651858263,-0.0016820803386984,-0.0004381848471279,-0.0026687462490593704,-0.0016366506664889152,-0.005614395020712776,0.0018286192486584457,-0.003917093491275613,0.0032607984956237,0.8121187881211879,0.0012002912876159,0.010663666493433,0.3666984981335185,0.3666984981335185,1.0,False
unit|F|tta_angle|Risk@90|NO_GEONORM_AR21,unit,F,Risk@90,-0.0021202651858263,-0.0009345083687958,-0.0011857568170304,-0.0026687462490593704,-0.0016366506664889152,-0.0011320763513679294,-0.0007171992417350551,-0.0015937580205428407,-0.0008900612005291898,9.999000099990002e-05,0.0012002912876159,0.001,0.3666984981335185,0.3666984981335185,0.026997300269973004,False
unit|F|tta_angle|Risk@90|NORMALIZED_ALL_AR,unit,F,Risk@90,-0.0021202651858263,-0.0151423198309482,0.0130220546451219,-0.0026687462490593704,-0.0016366506664889152,-0.019857134666211904,-0.011628416541006183,0.009566808972835747,0.01766188383875592,9.999000099990002e-05,0.0012002912876159,0.0017477196304528,0.3666984981335185,0.369529001968802,0.026997300269973004,False
unit|F|tta_angle|Risk@90|NORMALIZED_AR16,unit,F,Risk@90,-0.0021202651858263,-0.0026512787205453,0.0005310135347189,-0.0026687462490593704,-0.0016366506664889152,-0.003085282771776308,-0.0022360139719426976,0.00023315599977140995,0.0008170759627819944,0.0006999300069993001,0.0012002912876159,0.0012382877105239,0.3666984981335185,0.3614615740133961,0.11898810118988101,False
unit|F|tta_angle|Risk@90|NORMALIZED_AR13,unit,F,Risk@90,-0.0021202651858263,-0.0035666330174244,0.001446367831598,-0.0026687462490593704,-0.0016366506664889152,-0.004154254167453862,-0.003073154878818823,0.001029313215953893,0.0019352741652010328,9.999000099990002e-05,0.0012002912876159,0.0012639403818645,0.3666984981335185,0.3615521566187712,0.026997300269973004,False
unit|F|tta_localization|AUGRC|NO_LONGSIDE_AR21,unit,F,AUGRC,-0.0007808534901474,-0.0005882677566722,-0.0001925857334752,-0.0014190854291402549,-0.0002947970844589648,-0.0042075053509785226,0.0030090611919894386,-0.003971258149385051,0.003589747815754141,0.9191080891910809,0.0005619614033093,0.0051910760047901,0.2583929893853369,0.2583929893853369,1.0,False
unit|F|tta_localization|AUGRC|NO_GEONORM_AR21,unit,F,AUGRC,-0.0007808534901474,-0.0001803448570892,-0.0006005086330582,-0.0014190854291402549,-0.0002947970844589648,-0.00043593008253836726,2.5281886755714834e-05,-0.00100467439137133,-0.0002884173154585373,0.0018998100189981002,0.0005619614033093,0.0005,0.2583929893853369,0.2583929893853369,0.2963703629637036,False
unit|F|tta_localization|AUGRC|NORMALIZED_ALL_AR,unit,F,AUGRC,-0.0007808534901474,-0.0060738770175395,0.0052930235273921,-0.0014190854291402549,-0.0002947970844589648,-0.007589161421865245,-0.004831728415440138,0.004174169028115521,0.006647720125548868,9.999000099990002e-05,0.0005619614033093,0.0009267090828552,0.2583929893853369,0.2647910206239403,0.026997300269973004,False
unit|F|tta_localization|AUGRC|NORMALIZED_AR16,unit,F,AUGRC,-0.0007808534901474,-0.0008898517098176,0.0001089982196702,-0.0014190854291402549,-0.0002947970844589648,-0.0013954337980251735,-0.000483178049183562,-8.623739649548864e-05,0.00029510668658541835,0.2653734626537346,0.0005619614033093,0.000581894054899,0.2583929893853369,0.2587526389866291,1.0,False
unit|F|tta_localization|AUGRC|NORMALIZED_AR13,unit,F,AUGRC,-0.0007808534901474,-0.0012714968627421,0.0004906433725946,-0.0014190854291402549,-0.0002947970844589648,-0.0018089148764148457,-0.0008221361398698893,0.00022428234296208413,0.0007750242962260788,0.0007999200079992001,0.0005619614033093,0.0005970050798664,0.2583929893853369,0.2611523576059395,0.1351864813518648,False
unit|F|tta_localization|Risk@70|NO_LONGSIDE_AR21,unit,F,Risk@70,-0.0020080777941281,-0.0004450679399742,-0.0015630098541539,-0.0032838344576448467,-0.0009447009844140473,-0.006961483558437506,0.006028580170620817,-0.008658039862932811,0.005449657957879106,0.6657334266573343,0.0011303498186655,0.0104179742688717,0.2583929893853369,0.2583929893853369,1.0,False
unit|F|tta_localization|Risk@70|NO_GEONORM_AR21,unit,F,Risk@70,-0.0020080777941281,-0.000916465886973,-0.0010916119071551,-0.0032838344576448467,-0.0009447009844140473,-0.001415890033623603,-0.00047169898470327074,-0.0018820975986137227,-0.00042325637940082445,0.004399560043995601,0.0011303498186655,0.001,0.2583929893853369,0.2583929893853369,0.6335366463353665,False
unit|F|tta_localization|Risk@70|NORMALIZED_ALL_AR,unit,F,Risk@70,-0.0020080777941281,-0.0086840861309278,0.0066760083367997,-0.0032838344576448467,-0.0009447009844140473,-0.010879836333067938,-0.006794221174202986,0.005074357375831883,0.008590359222103926,9.999000099990002e-05,0.0011303498186655,0.0017803318953925,0.2583929893853369,0.2647910206239403,0.026997300269973004,False
unit|F|tta_localization|Risk@70|NORMALIZED_AR16,unit,F,Risk@70,-0.0020080777941281,-0.0018337765071515,-0.0001743012869765,-0.0032838344576448467,-0.0009447009844140473,-0.0028786780201262826,-0.0010199855769421964,-0.0006167633759944126,0.00037176042983118253,0.5336466353364664,0.0011303498186655,0.0011679754587596,0.2583929893853369,0.2587526389866291,1.0,False
unit|F|tta_localization|Risk@70|NORMALIZED_AR13,unit,F,Risk@70,-0.0020080777941281,-0.0026368231856309,0.0006287453915027,-0.0032838344576448467,-0.0009447009844140473,-0.003788369778643245,-0.00182072100248364,0.0001182495301404631,0.0014133414178665441,0.0796920307969203,0.0011303498186655,0.0011971176002519,0.2583929893853369,0.2611523576059395,1.0,False
unit|F|tta_localization|Risk@90|NO_LONGSIDE_AR21,unit,F,Risk@90,-0.0010239576018401,-0.0021233638014398,0.0010994061995996,-0.0016188078844960921,-0.0004400095680971097,-0.006879538321978775,0.002301480710980945,-0.003210974269254627,0.005654568279065187,0.6227377262273772,0.0012002912876159,0.010663666493433,0.2583929893853369,0.2583929893853369,1.0,False
unit|F|tta_localization|Risk@90|NO_GEONORM_AR21,unit,F,Risk@90,-0.0010239576018401,-0.0003936215889838,-0.0006303360128563,-0.0016188078844960921,-0.0004400095680971097,-0.000551328614175873,-0.00020118744152483774,-0.001184436168172779,-0.00019264329825672045,0.015198480151984802,0.0012002912876159,0.001,0.2583929893853369,0.2583929893853369,1.0,False
unit|F|tta_localization|Risk@90|NORMALIZED_ALL_AR,unit,F,Risk@90,-0.0010239576018401,-0.0023031705345293,0.0012792129326891,-0.0016188078844960921,-0.0004400095680971097,-0.003112820446065698,-0.0016087285395438402,0.0005950194300623917,0.002125850709488645,0.0018998100189981002,0.0012002912876159,0.0017477196304528,0.2583929893853369,0.2647910206239403,0.2963703629637036,False
unit|F|tta_localization|Risk@90|NORMALIZED_AR16,unit,F,Risk@90,-0.0010239576018401,-0.0009514176312839,-7.253997055627764e-05,-0.0016188078844960921,-0.0004400095680971097,-0.0014569485354325334,-0.0005022918270960903,-0.0002912504368359258,0.0002345852984738371,0.6099390060993901,0.0012002912876159,0.0012382877105239,0.2583929893853369,0.2587526389866291,1.0,False
unit|F|tta_localization|Risk@90|NORMALIZED_AR13,unit,F,Risk@90,-0.0010239576018401,-0.0012600165644097,0.0002360589625695,-0.0016188078844960921,-0.0004400095680971097,-0.0017797065260771665,-0.0008185429009470358,-4.598916046142688e-05,0.0006500106596256406,0.20827917208279173,0.0012002912876159,0.0012639403818645,0.2583929893853369,0.2611523576059395,1.0,False
dataset|DIOR-R|linear_source_frozen|AUGRC|NO_LONGSIDE_AR21,dataset,DIOR-R,AUGRC,0.0014956459394289,-0.0013849433800127,0.0028805893194416,0.001305451883640124,0.001688189907835201,-0.0026734857523679476,-1.0918883978004094e-05,0.0015237112641206681,0.004181397781908355,9.999000099990002e-05,0.0005,0.005808976455362,0.167454712956236,0.167454712956236,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|AUGRC|NO_GEONORM_AR21,dataset,DIOR-R,AUGRC,0.0014956459394289,-0.0001753213401585,0.0016709672795874,0.001305451883640124,0.001688189907835201,-0.0002442730130928545,-0.00011191003239811959,0.001522488874423861,0.001827774926818106,9.999000099990002e-05,0.0005,0.0005,0.167454712956236,0.167454712956236,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|AUGRC|NORMALIZED_ALL_AR,dataset,DIOR-R,AUGRC,0.0014956459394289,-0.0098736416843428,0.0113692876237717,0.001305451883640124,0.001688189907835201,-0.010911168024752607,-0.008869116043975247,0.010349963160938204,0.012421345829956893,9.999000099990002e-05,0.0005,0.0009957744166167,0.167454712956236,0.206878368587322,0.013498650134986502,True
dataset|DIOR-R|linear_source_frozen|AUGRC|NORMALIZED_AR16,dataset,DIOR-R,AUGRC,0.0014956459394289,0.0013158061105116,0.0001798398289172,0.001305451883640124,0.001688189907835201,0.001136947596451716,0.001494723421451077,9.557605990286366e-05,0.00026866351798547324,0.00019998000199980003,0.0005,0.0005,0.167454712956236,0.1558766533540201,0.016798320167983202,False
dataset|DIOR-R|linear_source_frozen|AUGRC|NORMALIZED_AR13,dataset,DIOR-R,AUGRC,0.0014956459394289,0.0007459708844766,0.0007496750549522,0.001305451883640124,0.001688189907835201,0.0005129553557913124,0.0009700653379558358,0.0005569429759694465,0.0009568907927161619,9.999000099990002e-05,0.0005,0.0005,0.167454712956236,0.157940225084926,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|Risk@70|NO_LONGSIDE_AR21,dataset,DIOR-R,Risk@70,0.0027061823659699,-0.0031000532266811,0.0058062355926511,0.002042268183142645,0.003275607906377273,-0.007978659281508782,0.0015810800066335087,0.0009941902765405553,0.010725177891727906,0.020597940205979402,0.001,0.0116977886172062,0.167454712956236,0.167454712956236,1.0,False
dataset|DIOR-R|linear_source_frozen|Risk@70|NO_GEONORM_AR21,dataset,DIOR-R,Risk@70,0.0027061823659699,-0.0004700449451569,0.0031762273111269,0.002042268183142645,0.003275607906377273,-0.000744975169865366,-0.00025618163264253256,0.002727810895565212,0.0035886583221013484,9.999000099990002e-05,0.001,0.001,0.167454712956236,0.167454712956236,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|Risk@70|NORMALIZED_ALL_AR,dataset,DIOR-R,Risk@70,0.0027061823659699,-0.0220600040857081,0.024766186451678,0.002042268183142645,0.003275607906377273,-0.025885693766419977,-0.018591678221983644,0.02121470298179251,0.028579195308501212,9.999000099990002e-05,0.001,0.0019638741890841,0.167454712956236,0.206878368587322,0.013498650134986502,True
dataset|DIOR-R|linear_source_frozen|Risk@70|NORMALIZED_AR16,dataset,DIOR-R,Risk@70,0.0027061823659699,0.0021351517121064,0.0005710306538635,0.002042268183142645,0.003275607906377273,0.0015397178338740574,0.0027774555244126616,0.00011171384615295717,0.0009153518760468809,0.007799220077992201,0.001,0.001,0.167454712956236,0.1558766533540201,0.5459454054594541,False
dataset|DIOR-R|linear_source_frozen|Risk@70|NORMALIZED_AR13,dataset,DIOR-R,Risk@70,0.0027061823659699,0.0006879560308098,0.0020182263351601,0.002042268183142645,0.003275607906377273,-0.00021637255482754352,0.0014259285295352483,0.0012807576527480184,0.0028193568125416766,9.999000099990002e-05,0.001,0.001,0.167454712956236,0.157940225084926,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|Risk@90|NO_LONGSIDE_AR21,dataset,DIOR-R,Risk@90,-0.0001000460038265,-0.0003248966838055,0.0002248506799789,-0.0005361902280846299,0.000300995479010399,-0.002045934719910641,0.0012637720428049528,-0.001539238804108021,0.002051227535688875,0.8096190380961904,0.0010612199213357,0.0116833549777294,0.167454712956236,0.167454712956236,1.0,False
dataset|DIOR-R|linear_source_frozen|Risk@90|NO_GEONORM_AR21,dataset,DIOR-R,Risk@90,-0.0001000460038265,-0.000757422912693,0.0006573769088664,-0.0005361902280846299,0.000300995479010399,-0.0009395613094722279,-0.0005940475192189193,0.00039079988210652075,0.0009100817426098375,9.999000099990002e-05,0.0010612199213357,0.001,0.167454712956236,0.167454712956236,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|Risk@90|NORMALIZED_ALL_AR,dataset,DIOR-R,Risk@90,-0.0001000460038265,-0.014866309060651,0.0147662630568244,-0.0005361902280846299,0.000300995479010399,-0.016423218125263272,-0.01321488150735559,0.013040557086636196,0.01637092202823603,9.999000099990002e-05,0.0010612199213357,0.0023518874901787,0.167454712956236,0.206878368587322,0.013498650134986502,False
dataset|DIOR-R|linear_source_frozen|Risk@90|NORMALIZED_AR16,dataset,DIOR-R,Risk@90,-0.0001000460038265,-0.000470755780401,0.0003707097765744,-0.0005361902280846299,0.000300995479010399,-0.0009127274209173959,-0.00011707921371079488,0.00012869936223226032,0.0006681958810344392,0.008799120087991202,0.0010612199213357,0.0010375860474935,0.167454712956236,0.1558766533540201,0.6071392860713929,False
dataset|DIOR-R|linear_source_frozen|Risk@90|NORMALIZED_AR13,dataset,DIOR-R,Risk@90,-0.0001000460038265,-0.0016990760987316,0.0015990300949051,-0.0005361902280846299,0.000300995479010399,-0.0023340754309083647,-0.0010438693044442422,0.0009473708218421553,0.002210366426125539,9.999000099990002e-05,0.0010612199213357,0.0010947225824019,0.167454712956236,0.157940225084926,0.013498650134986502,False
dataset|DIOR-R|tta_angle|AUGRC|NO_LONGSIDE_AR21,dataset,DIOR-R,AUGRC,-0.0008319575773242,0.0054572884432473,-0.0062892460205716,-0.001180997576200728,-0.0004550886863136629,0.0016314547052545122,0.00944511598569147,-0.010374655672090786,-0.002405572397796194,0.0016998300169983002,0.0005,0.0059181222242269,0.3196701251657146,0.3196701251657146,0.12408759124087591,False
dataset|DIOR-R|tta_angle|AUGRC|NO_GEONORM_AR21,dataset,DIOR-R,AUGRC,-0.0008319575773242,-0.0003017644573578,-0.0005301931199664,-0.001180997576200728,-0.0004550886863136629,-0.00043982804927770254,-0.00015159777260655757,-0.0007469662964371897,-0.0002983906805206582,9.999000099990002e-05,0.0005,0.0005,0.3196701251657146,0.3196701251657146,0.013498650134986502,False
dataset|DIOR-R|tta_angle|AUGRC|NORMALIZED_ALL_AR,dataset,DIOR-R,AUGRC,-0.0008319575773242,0.0006338959228414,-0.0014658535001656,-0.001180997576200728,-0.0004550886863136629,-0.0010978496925713324,0.002387887191824754,-0.003222843560469056,0.00028803736326070173,0.1014898510148985,0.0005,0.0010084523350735,0.3196701251657146,0.3460825540132684,1.0,False
dataset|DIOR-R|tta_angle|AUGRC|NORMALIZED_AR16,dataset,DIOR-R,AUGRC,-0.0008319575773242,-0.0006961838083692,-0.0001357737689549,-0.001180997576200728,-0.0004550886863136629,-0.001026796834873792,-0.00033700545406603415,-0.00030497596351091415,2.7698891951177714e-05,0.11018898110188981,0.0005,0.0005,0.3196701251657146,0.3205954784912359,1.0,False
dataset|DIOR-R|tta_angle|AUGRC|NORMALIZED_AR13,dataset,DIOR-R,AUGRC,-0.0008319575773242,-0.0010396913913961,0.0002077338140719,-0.001180997576200728,-0.0004550886863136629,-0.0014468302134708682,-0.0006030068616872413,-0.0001316710402690404,0.0005423845825192506,0.22867713228677133,0.0005,0.0005,0.3196701251657146,0.3278418231591485,1.0,False
dataset|DIOR-R|tta_angle|Risk@70|NO_LONGSIDE_AR21,dataset,DIOR-R,Risk@70,-0.002304995680391,0.0063333351981905,-0.0086383308785815,-0.003150543389023527,-0.0015416600731579836,-0.0005006483834700756,0.013221891631067541,-0.015755619469435024,-0.0017932083315904577,0.014498550144985502,0.001,0.01182445532117,0.3196701251657146,0.3196701251657146,0.9134086591340866,False
dataset|DIOR-R|tta_angle|Risk@70|NO_GEONORM_AR21,dataset,DIOR-R,Risk@70,-0.002304995680391,-0.0008414669550812,-0.0014635287253097,-0.003150543389023527,-0.0015416600731579836,-0.0011658708786496403,-0.0005420942357097261,-0.0019913719444805,-0.0009823298400970168,9.999000099990002e-05,0.001,0.001,0.3196701251657146,0.3196701251657146,0.013498650134986502,False
dataset|DIOR-R|tta_angle|Risk@70|NORMALIZED_ALL_AR,dataset,DIOR-R,Risk@70,-0.002304995680391,-0.0061656993218378,0.0038607036414468,-0.003150543389023527,-0.0015416600731579836,-0.009764695905559704,-0.002816496144506855,0.0004023894946131497,0.007473781556776622,0.0341965803419658,0.001,0.0019638741890841,0.3196701251657146,0.3460825540132684,1.0,False
dataset|DIOR-R|tta_angle|Risk@70|NORMALIZED_AR16,dataset,DIOR-R,Risk@70,-0.002304995680391,-0.0024483158839539,0.0001433202035629,-0.003150543389023527,-0.0015416600731579836,-0.0031011759003423786,-0.001680298944315009,-0.0003043105033610109,0.00040391783095755586,0.47555244475552444,0.001,0.001,0.3196701251657146,0.3205954784912359,1.0,False
dataset|DIOR-R|tta_angle|Risk@70|NORMALIZED_AR13,dataset,DIOR-R,Risk@70,-0.002304995680391,-0.0035932335234605,0.0012882378430695,-0.003150543389023527,-0.0015416600731579836,-0.004490115343611937,-0.0027352207521386023,0.0005249742050862447,0.002065146158939501,0.0013998600139986002,0.001,0.001,0.3196701251657146,0.3278418231591485,0.10358964103589641,False
dataset|DIOR-R|tta_angle|Risk@90|NO_LONGSIDE_AR21,dataset,DIOR-R,Risk@90,-0.0022110019142128,0.0018420407971612,-0.004053042711374,-0.0026268872881770023,-0.0017968344624026042,-0.00019888382105700528,0.003674242648940523,-0.005967559181797917,-0.0019288710480878132,9.999000099990002e-05,0.0010612199213357,0.0117201957936727,0.3196701251657146,0.3196701251657146,0.013498650134986502,False
dataset|DIOR-R|tta_angle|Risk@90|NO_GEONORM_AR21,dataset,DIOR-R,Risk@90,-0.0022110019142128,-0.0006116794418323,-0.0015993224723804,-0.0026268872881770023,-0.0017968344624026042,-0.0007703188761094726,-0.000445315785980585,-0.0018795896683927035,-0.0013304753247440266,9.999000099990002e-05,0.0010612199213357,0.001,0.3196701251657146,0.3196701251657146,0.013498650134986502,False
