cell_id,dataset,baseline_id,image_id,pred_id,score,n_tta_angles,circular_variance,theta_to_2theta,naive_linear_std_used,status
SODA-A/23,SODA-A,23,01661__800__3000___1985,27,0.4138907194137573,3,1.40401427870529e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,28,0.41306400299072266,3,4.448894290964844e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,29,0.4003373384475708,3,1.4254223524412524e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,30,0.38902711868286133,3,8.45217628497874e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,31,0.38837018609046936,3,0.00013167423648574594,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,32,0.3842329680919647,3,1.0457229156601855e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,33,0.38142046332359314,3,2.8577538047080964e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,34,0.37192389369010925,3,6.609066979246236e-07,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,35,0.36017554998397827,3,4.095730777309292e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,36,0.35168203711509705,3,3.5090537234605534e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,37,0.34298038482666016,3,8.879866015298887e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,38,0.333051860332489,3,3.977423070189445e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,39,0.3313024938106537,3,0.00010895080710426885,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,40,0.3192210793495178,2,1.3334745920801083e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01661__800__3000___1985,41,0.3081494867801666,3,6.231705166825918e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,0,0.6125836372375488,3,0.00010161105726824715,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,1,0.5658142566680908,3,1.7647637234885494e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,2,0.5563576817512512,3,0.0002056273398449715,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,3,0.5547722578048706,3,0.00016531339027159309,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,4,0.546700656414032,3,2.2612979790781473e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,5,0.48791617155075073,3,0.0002698048163811695,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,6,0.4796372056007385,3,4.036018237030259e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,7,0.47813352942466736,3,0.00032134576621600797,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,8,0.47413864731788635,3,2.0323675252731377e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,9,0.4692886471748352,3,0.0002799519363427816,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,10,0.46411845088005066,3,9.356487181455542e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,11,0.4593368470668793,3,3.0477339759138466e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,12,0.4449865221977234,3,0.00028852832711290244,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,13,0.4377492368221283,3,0.00033394953684351414,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,14,0.4345409572124481,3,0.000539099009667865,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,15,0.3820819556713104,2,1.3602264389289687e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,16,0.3702889680862427,3,5.432610826971995e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,17,0.36638349294662476,3,7.648188377951115e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,18,0.3581356704235077,3,5.9233493215571364e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,19,0.35673999786376953,3,2.9406656820718524e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,20,0.35316017270088196,3,0.00019451730355524166,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,21,0.34780797362327576,3,8.270736878968066e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,22,0.34203803539276123,3,0.001392815464526298,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,23,0.3399217426776886,3,0.00023476331040939158,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,24,0.33352339267730713,3,0.00023424651740311386,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,25,0.33280426263809204,3,0.00027520493199584273,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,26,0.3247012794017792,3,0.0005782971690753147,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,27,0.31809163093566895,2,0.00016362623238364016,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,28,0.3086877465248108,1,0.0,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01211__800__4000___600,29,0.30713772773742676,3,2.4255711776000055e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,0,0.9539913535118103,3,0.0008587434180915565,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,1,0.9111751914024353,3,0.0002491892902597437,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,2,0.8743634819984436,3,0.0008783136960216487,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,3,0.7888246774673462,3,0.002095183395642519,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,4,0.7611226439476013,3,0.0009086635111333896,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,5,0.7361251711845398,3,0.0005745262014483776,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,6,0.7091723084449768,3,9.359467461012017e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,7,0.37949320673942566,3,2.6066557948678515e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,8,0.3701934516429901,3,0.00011272609019996604,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,9,0.3697334825992584,3,0.0009791787345467817,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,10,0.3691658675670624,3,0.00012079739081061192,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,11,0.3687779903411865,3,4.046657542611243e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,12,0.36721372604370117,3,6.147998708505575e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,13,0.3643171489238739,3,0.00030621430260935334,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,14,0.3618462383747101,3,0.0001761741829295893,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,15,0.3617842495441437,3,0.0002731588335536106,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,16,0.3575862646102905,3,6.42620214691414e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,17,0.35563352704048157,3,0.00011954856620044474,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,18,0.3548847734928131,3,0.00018282882799713907,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,19,0.3548577129840851,3,6.273510453891351e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,20,0.35476088523864746,3,0.0010900438531755707,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,21,0.35297542810440063,3,0.0003979287634128248,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,22,0.35237669944763184,3,1.509531893750804e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,23,0.35219916701316833,3,7.291861983971248e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,24,0.3504909873008728,3,7.698946343992485e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,25,0.34983569383621216,3,6.577320740530634e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,26,0.3467192053794861,3,0.0001458737895205786,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,27,0.3462223708629608,3,8.146338915648865e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,28,0.34357520937919617,3,0.0009956094014650363,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,29,0.34295588731765747,3,0.0005419334596195036,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,30,0.3414159119129181,3,2.6038149341878203e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,31,0.3384872078895569,3,2.4839101330331737e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,32,0.33121469616889954,3,5.664065994070988e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,33,0.3310757577419281,3,0.0010899518699100108,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,34,0.3265184164047241,3,8.489978575931811e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,35,0.3264254927635193,3,9.562618341285578e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,36,0.32536014914512634,3,0.0002759931427180895,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,37,0.3247086703777313,3,2.6127831626032716e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,38,0.32423684000968933,3,0.003970167287790982,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,39,0.32311758399009705,3,0.00010418257028910194,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,40,0.3119490444660187,3,0.00642598552552387,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,41,0.3092725872993469,3,1.6364305707172733e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,42,0.3081667125225067,3,0.00010329278437826162,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02443__800__3000___600,43,0.30087536573410034,2,0.00044726262844752007,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,0,0.5466636419296265,3,0.010916805999668378,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,1,0.40140506625175476,3,2.973855277599302e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,2,0.40081292390823364,3,0.00015963747924963023,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,3,0.3976019322872162,3,5.261853764149116e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,4,0.3913140296936035,3,3.254742609204442e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,5,0.3912208676338196,3,0.00012278813732802263,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,6,0.3900546729564667,3,3.584191635530587e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,7,0.38604557514190674,3,2.681127251602522e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,8,0.38520967960357666,3,9.309596593343183e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,9,0.3822218179702759,3,5.5104617452950144e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,10,0.3817239999771118,3,2.364973351265398e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,11,0.37805870175361633,3,1.3176591535324356e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,12,0.37768876552581787,3,0.0002508782310639557,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,13,0.3756927251815796,3,5.8682972771118e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,14,0.3748205304145813,3,0.000127446993390401,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,15,0.37480565905570984,3,0.00013008938132275105,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,16,0.37435010075569153,3,8.832374685519007e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,17,0.3728872239589691,3,0.00016055797596659094,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,18,0.3675140142440796,3,2.3104263797590896e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,19,0.36189237236976624,3,2.761891169889008e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,20,0.35451292991638184,3,2.9400469123808115e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,21,0.3518126308917999,2,0.00014549715061018542,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,22,0.35101383924484253,3,8.22513349354459e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,23,0.3499874770641327,3,7.317408099805078e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,24,0.3494446575641632,3,3.162545837431807e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,25,0.3489741384983063,3,0.00015804878946656942,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,26,0.3483589291572571,3,2.109821071127893e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,27,0.3472110629081726,3,2.08599457139913e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,28,0.3452591598033905,3,7.496729309097727e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,29,0.3449914753437042,2,0.0001218704764680556,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,30,0.34428462386131287,3,1.40685511926808e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,31,0.3409791588783264,3,5.831054482119402e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,32,0.3408206105232239,2,9.656635793053869e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,33,0.34044867753982544,3,9.734392564242356e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,34,0.33939242362976074,3,8.326340072417615e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,35,0.33815744519233704,3,1.8091166698597227e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,36,0.33789944648742676,3,4.50625569925478e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,37,0.3368346393108368,3,1.1974622491583986e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,38,0.33539560437202454,3,0.00017995994990582798,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,39,0.33488836884498596,3,9.459793500532498e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,40,0.33429741859436035,3,1.9642495046490183e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,41,0.3338475227355957,2,8.114116185198306e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,42,0.33319807052612305,3,6.693454409067989e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,43,0.33289089798927307,3,2.583860313365438e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,44,0.33265045285224915,3,6.97197525285631e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,45,0.3324597179889679,3,6.722281441229327e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,46,0.33080461621284485,3,4.002210293774233e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,47,0.3291422724723816,3,3.362164939868517e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,48,0.32911309599876404,1,-2.220446049250313e-16,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,49,0.32794445753097534,2,0.00018929564921854602,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,50,0.32673320174217224,3,7.218188267743564e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,51,0.3259231448173523,3,6.3204773615987975e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,52,0.322765588760376,2,0.00022890253421281592,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,53,0.32248935103416443,3,1.3677153241631324e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,54,0.3224649727344513,3,8.9429090111115e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,55,0.3223334550857544,2,0.0002653149730025284,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,56,0.322140097618103,3,1.594386060832509e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,57,0.3217099905014038,3,7.488760199336753e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,58,0.3208048641681671,2,0.0002654797497120276,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,59,0.31823354959487915,3,2.6138517973173236e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,60,0.31819403171539307,3,3.29134833323419e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,61,0.3168557584285736,3,4.7412093850951464e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,62,0.31683629751205444,3,1.0738785510611137e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,63,0.3167029917240143,3,0.007138134584045885,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,64,0.31545522809028625,3,0.0001813464319716518,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,65,0.31420600414276123,3,2.329039762460905e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,66,0.31417882442474365,1,0.0,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,67,0.30962079763412476,3,4.52529989458661e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,68,0.3083379864692688,3,0.0004776731342625018,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,69,0.30765363574028015,3,8.523399913307195e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,70,0.3074339032173157,3,4.047585861077785e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,71,0.3061714172363281,3,4.315308128166606e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,72,0.3055717349052429,3,2.7192994892621947e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,73,0.3055625855922699,3,0.0006625556369209695,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,74,0.30555957555770874,3,9.760256592494798e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,75,0.30499568581581116,3,0.00015372171908456522,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,76,0.30275797843933105,3,4.767503285640906e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,77,0.3024691939353943,3,3.872762910028804e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,78,0.30210548639297485,3,1.6457515308432313e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,79,0.30180925130844116,1,-2.220446049250313e-16,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,80,0.30156293511390686,3,0.00013483574882555693,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,81,0.3008791506290436,3,5.770510571456722e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,82,0.30054140090942383,3,2.046031077340693e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,00855__800__600___0,83,0.30050650238990784,3,0.0001495076344111279,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01262__800__0___1200,0,0.8323646187782288,3,0.6666666367297733,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01262__800__0___1200,1,0.8262701034545898,3,0.6666663146088465,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01262__800__0___1200,2,0.7451187372207642,3,2.9758596031825846e-07,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01262__800__0___1200,3,0.503260612487793,3,1.160183872084275e-06,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,0,0.9426334500312805,3,0.00017873280018820825,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,1,0.8848504424095154,3,0.0001628200143514169,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,2,0.8717930316925049,3,0.6667015981083291,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,3,0.7921779155731201,3,0.001573130784941923,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,4,0.7175540924072266,3,0.665595406068753,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,5,0.6182303428649902,3,0.6621057433587645,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,6,0.5750640630722046,3,0.6663325464727415,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,7,0.42704352736473083,3,3.282561126427552e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,8,0.40144503116607666,3,0.00013142848797709217,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,9,0.3880198001861572,3,0.0002138820404475883,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02201__800__1800___0,10,0.38230955600738525,3,4.277761536253255e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01320__800__600___1200,0,0.40714654326438904,2,8.43273884054696e-08,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,0,0.8163740038871765,3,0.6666673178787832,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,1,0.6807318925857544,3,3.699519357525105e-08,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,2,0.6594228744506836,3,0.6666659253822049,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,3,0.5794762969017029,3,3.1472097239415575e-07,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,4,0.516467273235321,3,3.4186785202727776e-07,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,5,0.4890182912349701,3,1.2204087518341566e-07,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,6,0.3829958736896515,3,0.6666671200067247,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,02407__800__3600___1200,7,0.30392923951148987,1,0.0,True,False,recovered_from_persistent_tta_pkls
SODA-A/23,SODA-A,23,01251__800__1200___0,0,0.6249060034751892,3,0.0006874075920714207,True,False,recovered_from_persistent_tta_pkls
