level,key,dataset,replicate,delta_nrc
dataset,FAIR1M-v1.0,FAIR1M-v1.0,198,0.25208520156302405
dataset,FAIR1M-v1.0,FAIR1M-v1.0,199,0.2366161632377991
dataset,FAIR1M-v1.0,FAIR1M-v1.0,200,0.25543944815933217
dataset,FAIR1M-v1.0,FAIR1M-v1.0,201,0.24427547059768429
dataset,FAIR1M-v1.0,FAIR1M-v1.0,202,0.2801401732983858
dataset,FAIR1M-v1.0,FAIR1M-v1.0,203,0.21851729867728464
dataset,FAIR1M-v1.0,FAIR1M-v1.0,204,0.24233467209961157
dataset,FAIR1M-v1.0,FAIR1M-v1.0,205,0.25531875054505426
dataset,FAIR1M-v1.0,FAIR1M-v1.0,206,0.24427140976100759
dataset,FAIR1M-v1.0,FAIR1M-v1.0,207,0.27160194324209286
dataset,FAIR1M-v1.0,FAIR1M-v1.0,208,0.2518773047174846
dataset,FAIR1M-v1.0,FAIR1M-v1.0,209,0.2215606240568827
dataset,FAIR1M-v1.0,FAIR1M-v1.0,210,0.2535767847381396
dataset,FAIR1M-v1.0,FAIR1M-v1.0,211,0.25114605080048324
dataset,FAIR1M-v1.0,FAIR1M-v1.0,212,0.25339781713248755
dataset,FAIR1M-v1.0,FAIR1M-v1.0,213,0.25675702224626795
dataset,FAIR1M-v1.0,FAIR1M-v1.0,214,0.22778650738964668
dataset,FAIR1M-v1.0,FAIR1M-v1.0,215,0.2219441349200889
dataset,FAIR1M-v1.0,FAIR1M-v1.0,216,0.23827770439158502
dataset,FAIR1M-v1.0,FAIR1M-v1.0,217,0.23986383010248646
dataset,FAIR1M-v1.0,FAIR1M-v1.0,218,0.23778270091032316
dataset,FAIR1M-v1.0,FAIR1M-v1.0,219,0.24709213799815388
dataset,FAIR1M-v1.0,FAIR1M-v1.0,220,0.23497602508127757
dataset,FAIR1M-v1.0,FAIR1M-v1.0,221,0.22022544295855495
dataset,FAIR1M-v1.0,FAIR1M-v1.0,222,0.25592911439449006
dataset,FAIR1M-v1.0,FAIR1M-v1.0,223,0.2324015490670306
dataset,FAIR1M-v1.0,FAIR1M-v1.0,224,0.26867730704673887
dataset,FAIR1M-v1.0,FAIR1M-v1.0,225,0.21476746874425723
dataset,FAIR1M-v1.0,FAIR1M-v1.0,226,0.2775218848622527
dataset,FAIR1M-v1.0,FAIR1M-v1.0,227,0.22244360469043323
dataset,FAIR1M-v1.0,FAIR1M-v1.0,228,0.23776973001303936
dataset,FAIR1M-v1.0,FAIR1M-v1.0,229,0.23944831710244607
dataset,FAIR1M-v1.0,FAIR1M-v1.0,230,0.2680263365380785
dataset,FAIR1M-v1.0,FAIR1M-v1.0,231,0.25588391599976046
dataset,FAIR1M-v1.0,FAIR1M-v1.0,232,0.26056352833360663
dataset,FAIR1M-v1.0,FAIR1M-v1.0,233,0.2416178851346099
dataset,FAIR1M-v1.0,FAIR1M-v1.0,234,0.27120222510408654
dataset,FAIR1M-v1.0,FAIR1M-v1.0,235,0.2458157817208303
dataset,FAIR1M-v1.0,FAIR1M-v1.0,236,0.23827714222741347
dataset,FAIR1M-v1.0,FAIR1M-v1.0,237,0.2110548503435392
dataset,FAIR1M-v1.0,FAIR1M-v1.0,238,0.19385371406360197
dataset,FAIR1M-v1.0,FAIR1M-v1.0,239,0.2778510781602962
dataset,FAIR1M-v1.0,FAIR1M-v1.0,240,0.2334514534298041
dataset,FAIR1M-v1.0,FAIR1M-v1.0,241,0.20959180917243148
dataset,FAIR1M-v1.0,FAIR1M-v1.0,242,0.24313329708421194
dataset,FAIR1M-v1.0,FAIR1M-v1.0,243,0.26533595720722725
dataset,FAIR1M-v1.0,FAIR1M-v1.0,244,0.2577687103685009
dataset,FAIR1M-v1.0,FAIR1M-v1.0,245,0.25435036712570225
dataset,FAIR1M-v1.0,FAIR1M-v1.0,246,0.20862003590140965
dataset,FAIR1M-v1.0,FAIR1M-v1.0,247,0.2533678694351609
dataset,FAIR1M-v1.0,FAIR1M-v1.0,248,0.23938541320561857
dataset,FAIR1M-v1.0,FAIR1M-v1.0,249,0.24993288963404214
dataset,FAIR1M-v1.0,FAIR1M-v1.0,250,0.2654116137663035
dataset,FAIR1M-v1.0,FAIR1M-v1.0,251,0.1968516057124795
dataset,FAIR1M-v1.0,FAIR1M-v1.0,252,0.24790509663119487
dataset,FAIR1M-v1.0,FAIR1M-v1.0,253,0.2614174575373813
dataset,FAIR1M-v1.0,FAIR1M-v1.0,254,0.24345889597444192
dataset,FAIR1M-v1.0,FAIR1M-v1.0,255,0.255052962695582
dataset,FAIR1M-v1.0,FAIR1M-v1.0,256,0.24736384073035012
dataset,FAIR1M-v1.0,FAIR1M-v1.0,257,0.26081952053737323
dataset,FAIR1M-v1.0,FAIR1M-v1.0,258,0.2577210726693038
dataset,FAIR1M-v1.0,FAIR1M-v1.0,259,0.2538252133068165
dataset,FAIR1M-v1.0,FAIR1M-v1.0,260,0.27083211116788464
dataset,FAIR1M-v1.0,FAIR1M-v1.0,261,0.23713098640900898
dataset,FAIR1M-v1.0,FAIR1M-v1.0,262,0.2427080590636388
dataset,FAIR1M-v1.0,FAIR1M-v1.0,263,0.2754354213177358
dataset,FAIR1M-v1.0,FAIR1M-v1.0,264,0.25520806965222365
dataset,FAIR1M-v1.0,FAIR1M-v1.0,265,0.29275098697168056
dataset,FAIR1M-v1.0,FAIR1M-v1.0,266,0.22171894095219769
dataset,FAIR1M-v1.0,FAIR1M-v1.0,267,0.2183000403792582
dataset,FAIR1M-v1.0,FAIR1M-v1.0,268,0.23993680445681287
dataset,FAIR1M-v1.0,FAIR1M-v1.0,269,0.24999991232349883
dataset,FAIR1M-v1.0,FAIR1M-v1.0,270,0.22714052553641362
dataset,FAIR1M-v1.0,FAIR1M-v1.0,271,0.23495242614778655
dataset,FAIR1M-v1.0,FAIR1M-v1.0,272,0.23679725682310693
dataset,FAIR1M-v1.0,FAIR1M-v1.0,273,0.24470358336043452
dataset,FAIR1M-v1.0,FAIR1M-v1.0,274,0.25203228444497816
dataset,FAIR1M-v1.0,FAIR1M-v1.0,275,0.229221693791399
dataset,FAIR1M-v1.0,FAIR1M-v1.0,276,0.25969581284904697
dataset,FAIR1M-v1.0,FAIR1M-v1.0,277,0.27726276587593823
dataset,FAIR1M-v1.0,FAIR1M-v1.0,278,0.20672979312192497
dataset,FAIR1M-v1.0,FAIR1M-v1.0,279,0.2538928845914483
dataset,FAIR1M-v1.0,FAIR1M-v1.0,280,0.2374363644648051
dataset,FAIR1M-v1.0,FAIR1M-v1.0,281,0.22463322997272106
dataset,FAIR1M-v1.0,FAIR1M-v1.0,282,0.2434100344784177
dataset,FAIR1M-v1.0,FAIR1M-v1.0,283,0.26341563048457606
dataset,FAIR1M-v1.0,FAIR1M-v1.0,284,0.20732590971237008
dataset,FAIR1M-v1.0,FAIR1M-v1.0,285,0.21701552774582467
dataset,FAIR1M-v1.0,FAIR1M-v1.0,286,0.23453888421723934
dataset,FAIR1M-v1.0,FAIR1M-v1.0,287,0.23816545476816153
dataset,FAIR1M-v1.0,FAIR1M-v1.0,288,0.26541319985142586
dataset,FAIR1M-v1.0,FAIR1M-v1.0,289,0.2655323167646144
dataset,FAIR1M-v1.0,FAIR1M-v1.0,290,0.22911411681889882
dataset,FAIR1M-v1.0,FAIR1M-v1.0,291,0.2407939864215365
dataset,FAIR1M-v1.0,FAIR1M-v1.0,292,0.24185714933592295
dataset,FAIR1M-v1.0,FAIR1M-v1.0,293,0.2583693927483345
dataset,FAIR1M-v1.0,FAIR1M-v1.0,294,0.2359248535455577
dataset,FAIR1M-v1.0,FAIR1M-v1.0,295,0.25891838660371047
dataset,FAIR1M-v1.0,FAIR1M-v1.0,296,0.26851276609759267
dataset,FAIR1M-v1.0,FAIR1M-v1.0,297,0.2048591242312956
dataset,FAIR1M-v1.0,FAIR1M-v1.0,298,0.2752613389064277
dataset,FAIR1M-v1.0,FAIR1M-v1.0,299,0.22892248608491816
dataset,FAIR1M-v1.0,FAIR1M-v1.0,300,0.20670084547804923
dataset,FAIR1M-v1.0,FAIR1M-v1.0,301,0.2773250859197324
dataset,FAIR1M-v1.0,FAIR1M-v1.0,302,0.23684230445188126
dataset,FAIR1M-v1.0,FAIR1M-v1.0,303,0.23426189794551133
dataset,FAIR1M-v1.0,FAIR1M-v1.0,304,0.24424578513355588
dataset,FAIR1M-v1.0,FAIR1M-v1.0,305,0.22525450622187349
dataset,FAIR1M-v1.0,FAIR1M-v1.0,306,0.26213927366829526
dataset,FAIR1M-v1.0,FAIR1M-v1.0,307,0.23251270869984375
dataset,FAIR1M-v1.0,FAIR1M-v1.0,308,0.2579572432969044
dataset,FAIR1M-v1.0,FAIR1M-v1.0,309,0.2395234823250063
dataset,FAIR1M-v1.0,FAIR1M-v1.0,310,0.28973430476201534
dataset,FAIR1M-v1.0,FAIR1M-v1.0,311,0.22556345554821444
dataset,FAIR1M-v1.0,FAIR1M-v1.0,312,0.21608968419916785
dataset,FAIR1M-v1.0,FAIR1M-v1.0,313,0.22813916439871817
dataset,FAIR1M-v1.0,FAIR1M-v1.0,314,0.32561981165362464
dataset,FAIR1M-v1.0,FAIR1M-v1.0,315,0.23020984665314548
dataset,FAIR1M-v1.0,FAIR1M-v1.0,316,0.23033954682391256
dataset,FAIR1M-v1.0,FAIR1M-v1.0,317,0.22415958869041586
dataset,FAIR1M-v1.0,FAIR1M-v1.0,318,0.2472568773654854
dataset,FAIR1M-v1.0,FAIR1M-v1.0,319,0.2548454516638565
dataset,FAIR1M-v1.0,FAIR1M-v1.0,320,0.2281374797345468
dataset,FAIR1M-v1.0,FAIR1M-v1.0,321,0.24617901669999132
dataset,FAIR1M-v1.0,FAIR1M-v1.0,322,0.25051417062524817
dataset,FAIR1M-v1.0,FAIR1M-v1.0,323,0.20067633075761093
dataset,FAIR1M-v1.0,FAIR1M-v1.0,324,0.24242703785334208
dataset,FAIR1M-v1.0,FAIR1M-v1.0,325,0.23361224013921478
dataset,FAIR1M-v1.0,FAIR1M-v1.0,326,0.26156808869781734
dataset,FAIR1M-v1.0,FAIR1M-v1.0,327,0.23094569225161532
dataset,FAIR1M-v1.0,FAIR1M-v1.0,328,0.24980449708204144
dataset,FAIR1M-v1.0,FAIR1M-v1.0,329,0.23506438591004086
dataset,FAIR1M-v1.0,FAIR1M-v1.0,330,0.24145806457286778
dataset,FAIR1M-v1.0,FAIR1M-v1.0,331,0.20791458901728344
dataset,FAIR1M-v1.0,FAIR1M-v1.0,332,0.2472582252052935
dataset,FAIR1M-v1.0,FAIR1M-v1.0,333,0.24244246895070987
dataset,FAIR1M-v1.0,FAIR1M-v1.0,334,0.24203564427507862
dataset,FAIR1M-v1.0,FAIR1M-v1.0,335,0.23592930877786045
dataset,FAIR1M-v1.0,FAIR1M-v1.0,336,0.27286596705207444
dataset,FAIR1M-v1.0,FAIR1M-v1.0,337,0.22800654738991555
dataset,FAIR1M-v1.0,FAIR1M-v1.0,338,0.20874706152753097
dataset,FAIR1M-v1.0,FAIR1M-v1.0,339,0.24611287795475367
dataset,FAIR1M-v1.0,FAIR1M-v1.0,340,0.244576164164108
dataset,FAIR1M-v1.0,FAIR1M-v1.0,341,0.2559803252812265
dataset,FAIR1M-v1.0,FAIR1M-v1.0,342,0.2330249599470754
dataset,FAIR1M-v1.0,FAIR1M-v1.0,343,0.23954252082449523
dataset,FAIR1M-v1.0,FAIR1M-v1.0,344,0.2509134197292171
dataset,FAIR1M-v1.0,FAIR1M-v1.0,345,0.22455738416047455
dataset,FAIR1M-v1.0,FAIR1M-v1.0,346,0.2253324289415356
dataset,FAIR1M-v1.0,FAIR1M-v1.0,347,0.24754682293534458
dataset,FAIR1M-v1.0,FAIR1M-v1.0,348,0.270873507853469
dataset,FAIR1M-v1.0,FAIR1M-v1.0,349,0.24230485224563492
dataset,FAIR1M-v1.0,FAIR1M-v1.0,350,0.21288612685964536
dataset,FAIR1M-v1.0,FAIR1M-v1.0,351,0.23586318321065103
dataset,FAIR1M-v1.0,FAIR1M-v1.0,352,0.2659613812414947
dataset,FAIR1M-v1.0,FAIR1M-v1.0,353,0.22916992260960867
dataset,FAIR1M-v1.0,FAIR1M-v1.0,354,0.27616171525272937
dataset,FAIR1M-v1.0,FAIR1M-v1.0,355,0.27370673400930434
dataset,FAIR1M-v1.0,FAIR1M-v1.0,356,0.22139958380191693
dataset,FAIR1M-v1.0,FAIR1M-v1.0,357,0.25738663383631233
dataset,FAIR1M-v1.0,FAIR1M-v1.0,358,0.24426452934447174
dataset,FAIR1M-v1.0,FAIR1M-v1.0,359,0.2603310796335012
dataset,FAIR1M-v1.0,FAIR1M-v1.0,360,0.24024629294345
dataset,FAIR1M-v1.0,FAIR1M-v1.0,361,0.24850673657325317
dataset,FAIR1M-v1.0,FAIR1M-v1.0,362,0.2746079307093242
dataset,FAIR1M-v1.0,FAIR1M-v1.0,363,0.2645719263327527
dataset,FAIR1M-v1.0,FAIR1M-v1.0,364,0.25686745310989256
dataset,FAIR1M-v1.0,FAIR1M-v1.0,365,0.24083251637368308
dataset,FAIR1M-v1.0,FAIR1M-v1.0,366,0.2787752636963592
dataset,FAIR1M-v1.0,FAIR1M-v1.0,367,0.24284093479332303
dataset,FAIR1M-v1.0,FAIR1M-v1.0,368,0.2444524622159162
dataset,FAIR1M-v1.0,FAIR1M-v1.0,369,0.2470586716334513
dataset,FAIR1M-v1.0,FAIR1M-v1.0,370,0.2563679597057532
dataset,FAIR1M-v1.0,FAIR1M-v1.0,371,0.21452089038574573
dataset,FAIR1M-v1.0,FAIR1M-v1.0,372,0.22446460192404405
dataset,FAIR1M-v1.0,FAIR1M-v1.0,373,0.23295836294085448
dataset,FAIR1M-v1.0,FAIR1M-v1.0,374,0.22563060142313363
dataset,FAIR1M-v1.0,FAIR1M-v1.0,375,0.2740169520776212
dataset,FAIR1M-v1.0,FAIR1M-v1.0,376,0.24664382692835984
dataset,FAIR1M-v1.0,FAIR1M-v1.0,377,0.2279120800106137
dataset,FAIR1M-v1.0,FAIR1M-v1.0,378,0.25006108279580885
dataset,FAIR1M-v1.0,FAIR1M-v1.0,379,0.2726329024707139
dataset,FAIR1M-v1.0,FAIR1M-v1.0,380,0.25498515251540466
dataset,FAIR1M-v1.0,FAIR1M-v1.0,381,0.26139205052648173
dataset,FAIR1M-v1.0,FAIR1M-v1.0,382,0.25271658286047616
dataset,FAIR1M-v1.0,FAIR1M-v1.0,383,0.2737045577298539
dataset,FAIR1M-v1.0,FAIR1M-v1.0,384,0.2405789754576768
dataset,FAIR1M-v1.0,FAIR1M-v1.0,385,0.2486928642010059
dataset,FAIR1M-v1.0,FAIR1M-v1.0,386,0.29319914074051323
dataset,FAIR1M-v1.0,FAIR1M-v1.0,387,0.2433880701701614
dataset,FAIR1M-v1.0,FAIR1M-v1.0,388,0.24561140888002653
dataset,FAIR1M-v1.0,FAIR1M-v1.0,389,0.27488400503123056
dataset,FAIR1M-v1.0,FAIR1M-v1.0,390,0.23025549592138717
dataset,FAIR1M-v1.0,FAIR1M-v1.0,391,0.2199888496710941
dataset,FAIR1M-v1.0,FAIR1M-v1.0,392,0.22847424042746933
dataset,FAIR1M-v1.0,FAIR1M-v1.0,393,0.21674412824272937
dataset,FAIR1M-v1.0,FAIR1M-v1.0,394,0.23327857655709527
dataset,FAIR1M-v1.0,FAIR1M-v1.0,395,0.23197022477732965
dataset,FAIR1M-v1.0,FAIR1M-v1.0,396,0.23682090667876088
dataset,FAIR1M-v1.0,FAIR1M-v1.0,397,0.24297024665760925
dataset,FAIR1M-v1.0,FAIR1M-v1.0,398,0.2666240457037603
dataset,FAIR1M-v1.0,FAIR1M-v1.0,399,0.19924342408629958
dataset,FAIR1M-v1.0,FAIR1M-v1.0,400,0.22549846855423306
dataset,FAIR1M-v1.0,FAIR1M-v1.0,401,0.2654493910079282
dataset,FAIR1M-v1.0,FAIR1M-v1.0,402,0.23509294512269885
dataset,FAIR1M-v1.0,FAIR1M-v1.0,403,0.26872329781827486
dataset,FAIR1M-v1.0,FAIR1M-v1.0,404,0.25229332902297485
dataset,FAIR1M-v1.0,FAIR1M-v1.0,405,0.2401188428379466
dataset,FAIR1M-v1.0,FAIR1M-v1.0,406,0.2203537511761855
dataset,FAIR1M-v1.0,FAIR1M-v1.0,407,0.24448318014918513
dataset,FAIR1M-v1.0,FAIR1M-v1.0,408,0.24177444701114925
dataset,FAIR1M-v1.0,FAIR1M-v1.0,409,0.22640288076422566
dataset,FAIR1M-v1.0,FAIR1M-v1.0,410,0.25313730861043093
dataset,FAIR1M-v1.0,FAIR1M-v1.0,411,0.2320290536682169
dataset,FAIR1M-v1.0,FAIR1M-v1.0,412,0.22358725768417997
dataset,FAIR1M-v1.0,FAIR1M-v1.0,413,0.22132687895907044
dataset,FAIR1M-v1.0,FAIR1M-v1.0,414,0.2868952398728367
dataset,FAIR1M-v1.0,FAIR1M-v1.0,415,0.2591661558289736
dataset,FAIR1M-v1.0,FAIR1M-v1.0,416,0.24685217574476015
dataset,FAIR1M-v1.0,FAIR1M-v1.0,417,0.2277701300977938
dataset,FAIR1M-v1.0,FAIR1M-v1.0,418,0.28787646584929805
dataset,FAIR1M-v1.0,FAIR1M-v1.0,419,0.24157849769193984
dataset,FAIR1M-v1.0,FAIR1M-v1.0,420,0.2807766882890186
dataset,FAIR1M-v1.0,FAIR1M-v1.0,421,0.2541400351118276
dataset,FAIR1M-v1.0,FAIR1M-v1.0,422,0.2163599274971565
dataset,FAIR1M-v1.0,FAIR1M-v1.0,423,0.24058503836204403
dataset,FAIR1M-v1.0,FAIR1M-v1.0,424,0.2708692084559271
dataset,FAIR1M-v1.0,FAIR1M-v1.0,425,0.24306174933684566
dataset,FAIR1M-v1.0,FAIR1M-v1.0,426,0.2730536704864117
dataset,FAIR1M-v1.0,FAIR1M-v1.0,427,0.25992884588417564
dataset,FAIR1M-v1.0,FAIR1M-v1.0,428,0.25084322023684846
dataset,FAIR1M-v1.0,FAIR1M-v1.0,429,0.22977519054767104
dataset,FAIR1M-v1.0,FAIR1M-v1.0,430,0.2719183945278487
dataset,FAIR1M-v1.0,FAIR1M-v1.0,431,0.18651065824364987
dataset,FAIR1M-v1.0,FAIR1M-v1.0,432,0.2602857160577612
dataset,FAIR1M-v1.0,FAIR1M-v1.0,433,0.25251172316601245
dataset,FAIR1M-v1.0,FAIR1M-v1.0,434,0.23610546682005307
dataset,FAIR1M-v1.0,FAIR1M-v1.0,435,0.24482871880667068
dataset,FAIR1M-v1.0,FAIR1M-v1.0,436,0.25423047455136794
dataset,FAIR1M-v1.0,FAIR1M-v1.0,437,0.22333606897318703
dataset,FAIR1M-v1.0,FAIR1M-v1.0,438,0.23329604637757118
dataset,FAIR1M-v1.0,FAIR1M-v1.0,439,0.21867832566510792
dataset,FAIR1M-v1.0,FAIR1M-v1.0,440,0.17681680831922575
dataset,FAIR1M-v1.0,FAIR1M-v1.0,441,0.2726087830516618
dataset,FAIR1M-v1.0,FAIR1M-v1.0,442,0.2697931311969525
dataset,FAIR1M-v1.0,FAIR1M-v1.0,443,0.21815063959248926
dataset,FAIR1M-v1.0,FAIR1M-v1.0,444,0.26064624460334374
dataset,FAIR1M-v1.0,FAIR1M-v1.0,445,0.2611374621411098
dataset,FAIR1M-v1.0,FAIR1M-v1.0,446,0.24982092463619876
dataset,FAIR1M-v1.0,FAIR1M-v1.0,447,0.2508536886801135
dataset,FAIR1M-v1.0,FAIR1M-v1.0,448,0.26388557628714715
dataset,FAIR1M-v1.0,FAIR1M-v1.0,449,0.22882546454711272
dataset,FAIR1M-v1.0,FAIR1M-v1.0,450,0.20925444939154192
dataset,FAIR1M-v1.0,FAIR1M-v1.0,451,0.2493226052489509
dataset,FAIR1M-v1.0,FAIR1M-v1.0,452,0.24040264817279522
dataset,FAIR1M-v1.0,FAIR1M-v1.0,453,0.23535192481654166
dataset,FAIR1M-v1.0,FAIR1M-v1.0,454,0.25521132753357156
dataset,FAIR1M-v1.0,FAIR1M-v1.0,455,0.24350105903250574
dataset,FAIR1M-v1.0,FAIR1M-v1.0,456,0.21688307397341622
dataset,FAIR1M-v1.0,FAIR1M-v1.0,457,0.23448139217712094
dataset,FAIR1M-v1.0,FAIR1M-v1.0,458,0.2298962440838509
dataset,FAIR1M-v1.0,FAIR1M-v1.0,459,0.25459847304068384
dataset,FAIR1M-v1.0,FAIR1M-v1.0,460,0.20446839113635096
dataset,FAIR1M-v1.0,FAIR1M-v1.0,461,0.2708415087881396
dataset,FAIR1M-v1.0,FAIR1M-v1.0,462,0.24823374009012455
dataset,FAIR1M-v1.0,FAIR1M-v1.0,463,0.22794207902517327
dataset,FAIR1M-v1.0,FAIR1M-v1.0,464,0.23095969446580977
dataset,FAIR1M-v1.0,FAIR1M-v1.0,465,0.2320923876985671
dataset,FAIR1M-v1.0,FAIR1M-v1.0,466,0.25273953692607076
dataset,FAIR1M-v1.0,FAIR1M-v1.0,467,0.2457444142287908
dataset,FAIR1M-v1.0,FAIR1M-v1.0,468,0.25342996493081715
dataset,FAIR1M-v1.0,FAIR1M-v1.0,469,0.23229838215740561
dataset,FAIR1M-v1.0,FAIR1M-v1.0,470,0.22893709332126055
dataset,FAIR1M-v1.0,FAIR1M-v1.0,471,0.25580519849726724
dataset,FAIR1M-v1.0,FAIR1M-v1.0,472,0.2766399459284312
dataset,FAIR1M-v1.0,FAIR1M-v1.0,473,0.23748352219965485
dataset,FAIR1M-v1.0,FAIR1M-v1.0,474,0.1852989794239177
dataset,FAIR1M-v1.0,FAIR1M-v1.0,475,0.24010262872775456
dataset,FAIR1M-v1.0,FAIR1M-v1.0,476,0.20863841370665415
dataset,FAIR1M-v1.0,FAIR1M-v1.0,477,0.24418186491045857
dataset,FAIR1M-v1.0,FAIR1M-v1.0,478,0.22211786909801146
dataset,FAIR1M-v1.0,FAIR1M-v1.0,479,0.23202447081973288
dataset,FAIR1M-v1.0,FAIR1M-v1.0,480,0.2487668541418524
dataset,FAIR1M-v1.0,FAIR1M-v1.0,481,0.23834418037948402
dataset,FAIR1M-v1.0,FAIR1M-v1.0,482,0.27731105360479225
dataset,FAIR1M-v1.0,FAIR1M-v1.0,483,0.2123517843692787
dataset,FAIR1M-v1.0,FAIR1M-v1.0,484,0.23940568925327543
dataset,FAIR1M-v1.0,FAIR1M-v1.0,485,0.2435835766329446
dataset,FAIR1M-v1.0,FAIR1M-v1.0,486,0.281353712503176
dataset,FAIR1M-v1.0,FAIR1M-v1.0,487,0.24088685868113302
dataset,FAIR1M-v1.0,FAIR1M-v1.0,488,0.20951446061113
dataset,FAIR1M-v1.0,FAIR1M-v1.0,489,0.240480440488119
dataset,FAIR1M-v1.0,FAIR1M-v1.0,490,0.26884291117828507
dataset,FAIR1M-v1.0,FAIR1M-v1.0,491,0.2191198374158888
dataset,FAIR1M-v1.0,FAIR1M-v1.0,492,0.24306813138424732
dataset,FAIR1M-v1.0,FAIR1M-v1.0,493,0.22543262638408668
dataset,FAIR1M-v1.0,FAIR1M-v1.0,494,0.2701560368125804
dataset,FAIR1M-v1.0,FAIR1M-v1.0,495,0.23835766653715162
dataset,FAIR1M-v1.0,FAIR1M-v1.0,496,0.23765151740941504
dataset,FAIR1M-v1.0,FAIR1M-v1.0,497,0.29159601362685306
dataset,FAIR1M-v1.0,FAIR1M-v1.0,498,0.2305262270919609
dataset,FAIR1M-v1.0,FAIR1M-v1.0,499,0.20358046174684907
dataset,FAIR1M-v1.0,FAIR1M-v1.0,500,0.22748877479669827
dataset,FAIR1M-v1.0,FAIR1M-v1.0,501,0.21220962473382288
dataset,FAIR1M-v1.0,FAIR1M-v1.0,502,0.22991661225444515
dataset,FAIR1M-v1.0,FAIR1M-v1.0,503,0.22298284052402417
dataset,FAIR1M-v1.0,FAIR1M-v1.0,504,0.23175879619364315
dataset,FAIR1M-v1.0,FAIR1M-v1.0,505,0.2471926603668746
dataset,FAIR1M-v1.0,FAIR1M-v1.0,506,0.2566254073589074
dataset,FAIR1M-v1.0,FAIR1M-v1.0,507,0.23041593534683225
dataset,FAIR1M-v1.0,FAIR1M-v1.0,508,0.27298136752928515
dataset,FAIR1M-v1.0,FAIR1M-v1.0,509,0.23530350262592792
dataset,FAIR1M-v1.0,FAIR1M-v1.0,510,0.2715817027037024
dataset,FAIR1M-v1.0,FAIR1M-v1.0,511,0.26818798411008715
dataset,FAIR1M-v1.0,FAIR1M-v1.0,512,0.21105583537708383
dataset,FAIR1M-v1.0,FAIR1M-v1.0,513,0.27035592546235454
dataset,FAIR1M-v1.0,FAIR1M-v1.0,514,0.2491159444513501
dataset,FAIR1M-v1.0,FAIR1M-v1.0,515,0.23357139056904808
dataset,FAIR1M-v1.0,FAIR1M-v1.0,516,0.25943280746109976
dataset,FAIR1M-v1.0,FAIR1M-v1.0,517,0.18140546096835253
dataset,FAIR1M-v1.0,FAIR1M-v1.0,518,0.19573292149485588
dataset,FAIR1M-v1.0,FAIR1M-v1.0,519,0.24184439626121157
dataset,FAIR1M-v1.0,FAIR1M-v1.0,520,0.24605712407588742
dataset,FAIR1M-v1.0,FAIR1M-v1.0,521,0.2528764315262564
dataset,FAIR1M-v1.0,FAIR1M-v1.0,522,0.19919662102920033
dataset,FAIR1M-v1.0,FAIR1M-v1.0,523,0.25120338403129894
dataset,FAIR1M-v1.0,FAIR1M-v1.0,524,0.21753860414103376
dataset,FAIR1M-v1.0,FAIR1M-v1.0,525,0.25944975309045526
dataset,FAIR1M-v1.0,FAIR1M-v1.0,526,0.21776044034999198
dataset,FAIR1M-v1.0,FAIR1M-v1.0,527,0.25155376591907186
dataset,FAIR1M-v1.0,FAIR1M-v1.0,528,0.2702014265859223
dataset,FAIR1M-v1.0,FAIR1M-v1.0,529,0.2510203210775537
dataset,FAIR1M-v1.0,FAIR1M-v1.0,530,0.29153311680341987
dataset,FAIR1M-v1.0,FAIR1M-v1.0,531,0.27065844766109237
dataset,FAIR1M-v1.0,FAIR1M-v1.0,532,0.2243194358658509
dataset,FAIR1M-v1.0,FAIR1M-v1.0,533,0.23515817714799114
dataset,FAIR1M-v1.0,FAIR1M-v1.0,534,0.2530905878815344
dataset,FAIR1M-v1.0,FAIR1M-v1.0,535,0.23977146065020327
dataset,FAIR1M-v1.0,FAIR1M-v1.0,536,0.21170969064571477
dataset,FAIR1M-v1.0,FAIR1M-v1.0,537,0.2143643841005074
dataset,FAIR1M-v1.0,FAIR1M-v1.0,538,0.25083466848920555
dataset,FAIR1M-v1.0,FAIR1M-v1.0,539,0.2150722679666084
dataset,FAIR1M-v1.0,FAIR1M-v1.0,540,0.26479040708849655
dataset,FAIR1M-v1.0,FAIR1M-v1.0,541,0.26294851155211774
dataset,FAIR1M-v1.0,FAIR1M-v1.0,542,0.2615319496723443
dataset,FAIR1M-v1.0,FAIR1M-v1.0,543,0.23232159619931525
dataset,FAIR1M-v1.0,FAIR1M-v1.0,544,0.226926283498309
dataset,FAIR1M-v1.0,FAIR1M-v1.0,545,0.24697362844937232
dataset,FAIR1M-v1.0,FAIR1M-v1.0,546,0.22872547311703473
dataset,FAIR1M-v1.0,FAIR1M-v1.0,547,0.24547770764212395
dataset,FAIR1M-v1.0,FAIR1M-v1.0,548,0.24434297082102008
dataset,FAIR1M-v1.0,FAIR1M-v1.0,549,0.24404820054623755
dataset,FAIR1M-v1.0,FAIR1M-v1.0,550,0.19682540479920174
dataset,FAIR1M-v1.0,FAIR1M-v1.0,551,0.23558909756753332
dataset,FAIR1M-v1.0,FAIR1M-v1.0,552,0.21842519093449353
dataset,FAIR1M-v1.0,FAIR1M-v1.0,553,0.2601996191137099
dataset,FAIR1M-v1.0,FAIR1M-v1.0,554,0.23698712394717059
dataset,FAIR1M-v1.0,FAIR1M-v1.0,555,0.22161920315113826
