evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,alpha_type,grid_index,fit_n,cal_event_k,cal_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match,match_test
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,7,1816,539,1657,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,8,1869,624,1727,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,9,1918,716,1780,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,10,1947,801,1827,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,11,1979,886,1860,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,0,319,14,280,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,1,585,42,507,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,2,837,81,763,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,3,1142,138,1055,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,4,1450,241,1336,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,5,1633,324,1478,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,6,1745,434,1592,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,7,1816,539,1657,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,8,1869,624,1727,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,9,1918,716,1780,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,10,1947,801,1827,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,11,1979,886,1860,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,0,319,14,280,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,1,585,42,507,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,2,837,81,763,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,3,1142,138,1055,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,4,1450,241,1336,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,5,1633,324,1478,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,6,1745,434,1592,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,7,1816,539,1657,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,8,1869,624,1727,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,9,1918,716,1780,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,10,1947,801,1827,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,11,1979,886,1860,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,0,319,14,280,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,1,585,42,507,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,2,837,81,763,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,3,1142,138,1055,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,4,1450,241,1336,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,5,1633,324,1478,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,6,1745,434,1592,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,7,1816,539,1657,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,8,1869,624,1727,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,9,1918,716,1780,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,10,1947,801,1827,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,11,1979,886,1860,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,0,319,14,280,0.998767,0.998767,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,1,585,42,507,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,2,837,81,763,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,3,1142,138,1055,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,4,1450,241,1336,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,5,1633,324,1478,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,6,1745,434,1592,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,7,1816,539,1657,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,8,1869,624,1727,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,9,1918,716,1780,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,10,1947,801,1827,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,11,1979,886,1860,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,0,319,14,280,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,1,585,42,507,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,2,837,81,763,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,3,1142,138,1055,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,4,1450,241,1336,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,5,1633,324,1478,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,6,1745,434,1592,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,7,1816,539,1657,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,8,1869,624,1727,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,9,1918,716,1780,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,10,1947,801,1827,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,11,1979,886,1860,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,0,171,0,165,0.847824,0.847824,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,1,214,0,200,0.818649,0.818649,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,2,408,22,369,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,3,675,55,598,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,4,1039,145,899,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,5,1277,242,1138,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,6,1472,448,1324,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,7,1511,504,1353,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,8,1528,514,1367,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,9,1630,609,1474,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,10,1788,745,1643,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,11,1934,894,1803,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,0,171,0,165,0.661651,0.661651,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,1,214,0,200,0.606151,0.606151,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,2,408,22,369,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,3,675,55,598,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,4,1039,145,899,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,5,1277,242,1138,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,6,1472,448,1324,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,7,1511,504,1353,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,8,1528,514,1367,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,9,1630,609,1474,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,10,1788,745,1643,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,11,1934,894,1803,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,0,171,0,165,0.437329,0.437329,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,1,214,0,200,0.366958,0.366958,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,2,408,22,369,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,3,675,55,598,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,4,1039,145,899,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,5,1277,242,1138,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,6,1472,448,1324,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,7,1511,504,1353,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,8,1528,514,1367,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,9,1630,609,1474,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,10,1788,745,1643,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,11,1934,894,1803,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,0,171,0,165,0.190461,0.190461,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,1,214,0,200,0.133980,0.133980,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,2,408,22,369,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,3,675,55,598,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,4,1039,145,899,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,5,1277,242,1138,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,6,1472,448,1324,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,7,1511,504,1353,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,8,1528,514,1367,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,9,1630,609,1474,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,10,1788,745,1643,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,11,1934,894,1803,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,0,171,0,165,0.000189,0.000189,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,1,214,0,200,0.000031,0.000031,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,2,408,22,369,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,3,675,55,598,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,4,1039,145,899,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,5,1277,242,1138,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,6,1472,448,1324,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,7,1511,504,1353,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,8,1528,514,1367,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,9,1630,609,1474,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,10,1788,745,1643,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,11,1934,894,1803,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,0,171,0,165,0.014517,0.014517,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,1,214,0,200,0.005915,0.005915,False,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,2,408,22,369,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,3,675,55,598,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,4,1039,145,899,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,5,1277,242,1138,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,6,1472,448,1324,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,7,1511,504,1353,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,8,1528,514,1367,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,9,1630,609,1474,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,10,1788,745,1643,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,11,1934,894,1803,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,0,77,0,79,0.924003,0.924003,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,1,141,0,122,0.885094,0.885094,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,2,173,0,159,0.852929,0.852929,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,3,280,1,254,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,4,892,115,785,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,5,1174,201,1080,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,6,1372,302,1247,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,7,1470,397,1340,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,8,1541,471,1401,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,9,1693,586,1547,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,10,1816,728,1686,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,11,1939,862,1816,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,0,77,0,79,0.820577,0.820577,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,1,141,0,122,0.736842,0.736842,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,2,173,0,159,0.671664,0.671664,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,3,280,1,254,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,4,892,115,785,1.000000,1.000000,True,family
