dataset,tile_id,mother_scene_id,mapping_source,mapping_confidence,verified
SODA-A,00216__800__600___600,00216,tile_filename_prefix,HIGH,True
SODA-A,00618__800__0___0,00618,tile_filename_prefix,HIGH,True
SODA-A,00711__800__600___600,00711,tile_filename_prefix,HIGH,True
SODA-A,01540__800__600___600,01540,tile_filename_prefix,HIGH,True
SODA-A,01532__800__1200___0,01532,tile_filename_prefix,HIGH,True
SODA-A,01418__800__4000___2868,01418,tile_filename_prefix,HIGH,True
SODA-A,02023__800__3600___1200,02023,tile_filename_prefix,HIGH,True
SODA-A,00514__800__1800___600,00514,tile_filename_prefix,HIGH,True
SODA-A,01502__800__1200___1934,01502,tile_filename_prefix,HIGH,True
SODA-A,00262__800__0___1200,00262,tile_filename_prefix,HIGH,True
SODA-A,02186__800__3955___0,02186,tile_filename_prefix,HIGH,True
SODA-A,01894__800__3600___0,01894,tile_filename_prefix,HIGH,True
SODA-A,02444__800__3000___600,02444,tile_filename_prefix,HIGH,True
SODA-A,01484__800__0___1200,01484,tile_filename_prefix,HIGH,True
SODA-A,01463__800__4000___1944,01463,tile_filename_prefix,HIGH,True
SODA-A,02164__800__0___1200,02164,tile_filename_prefix,HIGH,True
SODA-A,02289__800__600___1200,02289,tile_filename_prefix,HIGH,True
SODA-A,01447__800__600___1200,01447,tile_filename_prefix,HIGH,True
SODA-A,00910__800__4000___1200,00910,tile_filename_prefix,HIGH,True
SODA-A,01278__800__1800___1800,01278,tile_filename_prefix,HIGH,True
SODA-A,01352__800__1200___0,01352,tile_filename_prefix,HIGH,True
SODA-A,02002__800__3600___600,02002,tile_filename_prefix,HIGH,True
SODA-A,00286__800__2400___600,00286,tile_filename_prefix,HIGH,True
SODA-A,01910__800__600___1200,01910,tile_filename_prefix,HIGH,True
SODA-A,02153__800__0___2029,02153,tile_filename_prefix,HIGH,True
SODA-A,02152__800__4000___0,02152,tile_filename_prefix,HIGH,True
SODA-A,02022__800__1800___1944,02022,tile_filename_prefix,HIGH,True
SODA-A,01374__800__3000___1200,01374,tile_filename_prefix,HIGH,True
SODA-A,01408__800__600___600,01408,tile_filename_prefix,HIGH,True
SODA-A,01475__800__3000___0,01475,tile_filename_prefix,HIGH,True
SODA-A,02153__800__2400___2029,02153,tile_filename_prefix,HIGH,True
SODA-A,01353__800__1200___600,01353,tile_filename_prefix,HIGH,True
SODA-A,02368__800__0___600,02368,tile_filename_prefix,HIGH,True
SODA-A,01254__800__2400___0,01254,tile_filename_prefix,HIGH,True
SODA-A,00310__800__600___1800,00310,tile_filename_prefix,HIGH,True
SODA-A,01598__800__1800___600,01598,tile_filename_prefix,HIGH,True
SODA-A,01584__800__1800___600,01584,tile_filename_prefix,HIGH,True
SODA-A,00816__800__1200___1944,00816,tile_filename_prefix,HIGH,True
SODA-A,01069__800__2400___1985,01069,tile_filename_prefix,HIGH,True
SODA-A,02141__800__1200___1800,02141,tile_filename_prefix,HIGH,True
SODA-A,01426__800__3000___1985,01426,tile_filename_prefix,HIGH,True
SODA-A,02060__800__0___600,02060,tile_filename_prefix,HIGH,True
SODA-A,01083__800__3600___0,01083,tile_filename_prefix,HIGH,True
SODA-A,01589__800__2400___600,01589,tile_filename_prefix,HIGH,True
SODA-A,01782__800__3000___600,01782,tile_filename_prefix,HIGH,True
SODA-A,00936__800__3600___1800,00936,tile_filename_prefix,HIGH,True
SODA-A,01461__800__3937___1800,01461,tile_filename_prefix,HIGH,True
SODA-A,00996__800__2400___1800,00996,tile_filename_prefix,HIGH,True
SODA-A,01757__800__3600___1200,01757,tile_filename_prefix,HIGH,True
SODA-A,00910__800__1800___600,00910,tile_filename_prefix,HIGH,True
SODA-A,01417__800__600___1200,01417,tile_filename_prefix,HIGH,True
SODA-A,00553__800__0___1944,00553,tile_filename_prefix,HIGH,True
SODA-A,01028__800__600___0,01028,tile_filename_prefix,HIGH,True
SODA-A,00181__800__3000___1200,00181,tile_filename_prefix,HIGH,True
SODA-A,00575__800__3000___1200,00575,tile_filename_prefix,HIGH,True
SODA-A,01589__800__600___600,01589,tile_filename_prefix,HIGH,True
SODA-A,01305__800__0___1200,01305,tile_filename_prefix,HIGH,True
SODA-A,00074__800__3600___1800,00074,tile_filename_prefix,HIGH,True
SODA-A,02039__800__1800___600,02039,tile_filename_prefix,HIGH,True
SODA-A,00832__800__1800___1200,00832,tile_filename_prefix,HIGH,True
SODA-A,01215__800__600___600,01215,tile_filename_prefix,HIGH,True
SODA-A,01602__800__4000___1611,01602,tile_filename_prefix,HIGH,True
SODA-A,01449__800__600___1800,01449,tile_filename_prefix,HIGH,True
SODA-A,02438__800__1800___1944,02438,tile_filename_prefix,HIGH,True
SODA-A,01729__800__3600___600,01729,tile_filename_prefix,HIGH,True
SODA-A,01873__800__3600___1800,01873,tile_filename_prefix,HIGH,True
SODA-A,01358__800__0___1944,01358,tile_filename_prefix,HIGH,True
SODA-A,01399__800__3000___600,01399,tile_filename_prefix,HIGH,True
SODA-A,01004__800__3000___600,01004,tile_filename_prefix,HIGH,True
SODA-A,00976__800__3600___0,00976,tile_filename_prefix,HIGH,True
SODA-A,01312__800__0___0,01312,tile_filename_prefix,HIGH,True
SODA-A,01262__800__0___1800,01262,tile_filename_prefix,HIGH,True
SODA-A,00031__800__4000___0,00031,tile_filename_prefix,HIGH,True
SODA-A,01580__800__1800___0,01580,tile_filename_prefix,HIGH,True
SODA-A,02054__800__3000___1800,02054,tile_filename_prefix,HIGH,True
SODA-A,00300__800__1800___0,00300,tile_filename_prefix,HIGH,True
SODA-A,01464__800__3000___1200,01464,tile_filename_prefix,HIGH,True
SODA-A,01326__800__3600___1200,01326,tile_filename_prefix,HIGH,True
SODA-A,02285__800__1800___0,02285,tile_filename_prefix,HIGH,True
SODA-A,01529__800__600___1985,01529,tile_filename_prefix,HIGH,True
SODA-A,01865__800__2400___1800,01865,tile_filename_prefix,HIGH,True
SODA-A,00826__800__1800___600,00826,tile_filename_prefix,HIGH,True
SODA-A,00510__800__0___600,00510,tile_filename_prefix,HIGH,True
SODA-A,01417__800__2400___600,01417,tile_filename_prefix,HIGH,True
SODA-A,02090__800__1200___600,02090,tile_filename_prefix,HIGH,True
SODA-A,01002__800__0___1200,01002,tile_filename_prefix,HIGH,True
SODA-A,01829__800__4000___1800,01829,tile_filename_prefix,HIGH,True
SODA-A,02016__800__600___0,02016,tile_filename_prefix,HIGH,True
SODA-A,01479__800__2400___1200,01479,tile_filename_prefix,HIGH,True
SODA-A,01145__800__2400___1800,01145,tile_filename_prefix,HIGH,True
SODA-A,01356__800__1200___1944,01356,tile_filename_prefix,HIGH,True
SODA-A,00128__800__2400___1800,00128,tile_filename_prefix,HIGH,True
SODA-A,02179__800__600___1200,02179,tile_filename_prefix,HIGH,True
SODA-A,02394__800__3000___1985,02394,tile_filename_prefix,HIGH,True
SODA-A,01495__800__4000___1800,01495,tile_filename_prefix,HIGH,True
SODA-A,00572__800__2400___1200,00572,tile_filename_prefix,HIGH,True
SODA-A,00510__800__4000___1200,00510,tile_filename_prefix,HIGH,True
SODA-A,01815__800__1800___1928,01815,tile_filename_prefix,HIGH,True
SODA-A,01975__800__3600___1200,01975,tile_filename_prefix,HIGH,True
SODA-A,00832__800__1200___600,00832,tile_filename_prefix,HIGH,True
SODA-A,01291__800__1200___1800,01291,tile_filename_prefix,HIGH,True
SODA-A,01661__800__3600___1985,01661,tile_filename_prefix,HIGH,True
SODA-A,01729__800__0___1944,01729,tile_filename_prefix,HIGH,True
SODA-A,00223__800__2400___2011,00223,tile_filename_prefix,HIGH,True
SODA-A,00510__800__4000___2045,00510,tile_filename_prefix,HIGH,True
SODA-A,01525__800__600___1944,01525,tile_filename_prefix,HIGH,True
SODA-A,01479__800__4000___1800,01479,tile_filename_prefix,HIGH,True
SODA-A,01834__800__3600___600,01834,tile_filename_prefix,HIGH,True
SODA-A,01418__800__3600___1800,01418,tile_filename_prefix,HIGH,True
SODA-A,02190__800__3600___1944,02190,tile_filename_prefix,HIGH,True
SODA-A,02231__800__3000___600,02231,tile_filename_prefix,HIGH,True
SODA-A,01540__800__0___1200,01540,tile_filename_prefix,HIGH,True
SODA-A,01495__800__3600___1944,01495,tile_filename_prefix,HIGH,True
SODA-A,00209__800__1200___1985,00209,tile_filename_prefix,HIGH,True
SODA-A,01978__800__1200___1800,01978,tile_filename_prefix,HIGH,True
SODA-A,01463__800__3600___1800,01463,tile_filename_prefix,HIGH,True
SODA-A,01639__800__3000___600,01639,tile_filename_prefix,HIGH,True
SODA-A,00905__800__600___1200,00905,tile_filename_prefix,HIGH,True
SODA-A,01386__800__0___0,01386,tile_filename_prefix,HIGH,True
SODA-A,01493__800__1800___600,01493,tile_filename_prefix,HIGH,True
SODA-A,01037__800__1800___0,01037,tile_filename_prefix,HIGH,True
SODA-A,01306__800__4000___0,01306,tile_filename_prefix,HIGH,True
SODA-A,01242__800__0___1200,01242,tile_filename_prefix,HIGH,True
SODA-A,01273__800__1200___0,01273,tile_filename_prefix,HIGH,True
SODA-A,01947__800__600___1200,01947,tile_filename_prefix,HIGH,True
SODA-A,01878__800__3600___1200,01878,tile_filename_prefix,HIGH,True
SODA-A,00704__800__4000___0,00704,tile_filename_prefix,HIGH,True
SODA-A,00199__800__0___600,00199,tile_filename_prefix,HIGH,True
SODA-A,00181__800__0___0,00181,tile_filename_prefix,HIGH,True
SODA-A,01356__800__4000___0,01356,tile_filename_prefix,HIGH,True
SODA-A,00247__800__600___1928,00247,tile_filename_prefix,HIGH,True
SODA-A,01152__800__1200___600,01152,tile_filename_prefix,HIGH,True
SODA-A,01708__800__4000___1200,01708,tile_filename_prefix,HIGH,True
SODA-A,00343__800__1200___600,00343,tile_filename_prefix,HIGH,True
SODA-A,01352__800__1800___600,01352,tile_filename_prefix,HIGH,True
SODA-A,00566__800__3000___1800,00566,tile_filename_prefix,HIGH,True
SODA-A,01998__800__2400___1800,01998,tile_filename_prefix,HIGH,True
SODA-A,01147__800__3000___1800,01147,tile_filename_prefix,HIGH,True
SODA-A,01278__800__1200___1200,01278,tile_filename_prefix,HIGH,True
SODA-A,01373__800__3000___600,01373,tile_filename_prefix,HIGH,True
SODA-A,02284__800__0___1800,02284,tile_filename_prefix,HIGH,True
SODA-A,00502__800__600___0,00502,tile_filename_prefix,HIGH,True
SODA-A,01215__800__2400___1200,01215,tile_filename_prefix,HIGH,True
SODA-A,01571__800__0___0,01571,tile_filename_prefix,HIGH,True
SODA-A,02068__800__2400___1800,02068,tile_filename_prefix,HIGH,True
SODA-A,00510__800__3000___600,00510,tile_filename_prefix,HIGH,True
SODA-A,02083__800__1200___1800,02083,tile_filename_prefix,HIGH,True
SODA-A,02413__800__1800___600,02413,tile_filename_prefix,HIGH,True
SODA-A,01910__800__3600___1200,01910,tile_filename_prefix,HIGH,True
SODA-A,00498__800__3000___3044,00498,tile_filename_prefix,HIGH,True
SODA-A,02505__800__1800___1800,02505,tile_filename_prefix,HIGH,True
SODA-A,00825__800__4000___600,00825,tile_filename_prefix,HIGH,True
SODA-A,02213__800__1200___2079,02213,tile_filename_prefix,HIGH,True
SODA-A,01601__800__0___1200,01601,tile_filename_prefix,HIGH,True
SODA-A,02054__800__3600___1800,02054,tile_filename_prefix,HIGH,True
SODA-A,02483__800__2400___1800,02483,tile_filename_prefix,HIGH,True
SODA-A,00031__800__1800___1800,00031,tile_filename_prefix,HIGH,True
SODA-A,01425__800__4000___1944,01425,tile_filename_prefix,HIGH,True
SODA-A,02231__800__0___1800,02231,tile_filename_prefix,HIGH,True
SODA-A,02090__800__2400___1944,02090,tile_filename_prefix,HIGH,True
SODA-A,01044__800__1800___1985,01044,tile_filename_prefix,HIGH,True
SODA-A,00359__800__1800___1800,00359,tile_filename_prefix,HIGH,True
SODA-A,02179__800__1800___1944,02179,tile_filename_prefix,HIGH,True
SODA-A,00247__800__1800___600,00247,tile_filename_prefix,HIGH,True
SODA-A,01500__800__1200___600,01500,tile_filename_prefix,HIGH,True
SODA-A,00917__800__4000___1200,00917,tile_filename_prefix,HIGH,True
SODA-A,00921__800__4000___600,00921,tile_filename_prefix,HIGH,True
SODA-A,02492__800__1200___0,02492,tile_filename_prefix,HIGH,True
SODA-A,00740__800__0___1200,00740,tile_filename_prefix,HIGH,True
SODA-A,01312__800__1200___0,01312,tile_filename_prefix,HIGH,True
SODA-A,00530__800__4000___1200,00530,tile_filename_prefix,HIGH,True
SODA-A,02455__800__3600___1800,02455,tile_filename_prefix,HIGH,True
SODA-A,01570__800__3000___600,01570,tile_filename_prefix,HIGH,True
SODA-A,00812__800__0___1200,00812,tile_filename_prefix,HIGH,True
SODA-A,01750__800__600___1800,01750,tile_filename_prefix,HIGH,True
SODA-A,02188__800__600___600,02188,tile_filename_prefix,HIGH,True
SODA-A,00328__800__3600___1800,00328,tile_filename_prefix,HIGH,True
SODA-A,01251__800__2400___1800,01251,tile_filename_prefix,HIGH,True
SODA-A,02004__800__600___600,02004,tile_filename_prefix,HIGH,True
SODA-A,01278__800__3000___1800,01278,tile_filename_prefix,HIGH,True
SODA-A,00706__800__2400___1200,00706,tile_filename_prefix,HIGH,True
SODA-A,01566__800__1800___600,01566,tile_filename_prefix,HIGH,True
SODA-A,02228__800__600___0,02228,tile_filename_prefix,HIGH,True
SODA-A,00672__800__3000___0,00672,tile_filename_prefix,HIGH,True
SODA-A,00392__800__1800___0,00392,tile_filename_prefix,HIGH,True
SODA-A,00490__800__1200___1985,00490,tile_filename_prefix,HIGH,True
SODA-A,01356__800__1800___1944,01356,tile_filename_prefix,HIGH,True
SODA-A,01834__800__3600___1200,01834,tile_filename_prefix,HIGH,True
SODA-A,00510__800__3600___2045,00510,tile_filename_prefix,HIGH,True
SODA-A,01210__800__0___600,01210,tile_filename_prefix,HIGH,True
SODA-A,00155__800__2400___600,00155,tile_filename_prefix,HIGH,True
SODA-A,02153__800__1800___2029,02153,tile_filename_prefix,HIGH,True
SODA-A,00331__800__0___600,00331,tile_filename_prefix,HIGH,True
SODA-A,01802__800__1800___1800,01802,tile_filename_prefix,HIGH,True
SODA-A,00161__800__3000___0,00161,tile_filename_prefix,HIGH,True
SODA-A,02205__800__3000___0,02205,tile_filename_prefix,HIGH,True
SODA-A,01418__800__0___0,01418,tile_filename_prefix,HIGH,True
SODA-A,02046__800__1200___1800,02046,tile_filename_prefix,HIGH,True
SODA-A,00562__800__2400___600,00562,tile_filename_prefix,HIGH,True
SODA-A,02188__800__0___600,02188,tile_filename_prefix,HIGH,True
SODA-A,02463__800__1800___1800,02463,tile_filename_prefix,HIGH,True
SODA-A,02201__800__1200___1200,02201,tile_filename_prefix,HIGH,True
SODA-A,01568__800__1800___1985,01568,tile_filename_prefix,HIGH,True
SODA-A,01002__800__1800___1200,01002,tile_filename_prefix,HIGH,True
SODA-A,01894__800__1800___0,01894,tile_filename_prefix,HIGH,True
SODA-A,01401__800__4000___2189,01401,tile_filename_prefix,HIGH,True
SODA-A,00825__800__2400___1200,00825,tile_filename_prefix,HIGH,True
SODA-A,01099__800__1800___600,01099,tile_filename_prefix,HIGH,True
SODA-A,00048__800__1800___1800,00048,tile_filename_prefix,HIGH,True
SODA-A,02477__800__2400___600,02477,tile_filename_prefix,HIGH,True
SODA-A,01910__800__4000___1928,01910,tile_filename_prefix,HIGH,True
SODA-A,01319__800__0___600,01319,tile_filename_prefix,HIGH,True
SODA-A,01407__800__1200___0,01407,tile_filename_prefix,HIGH,True
SODA-A,01467__800__3000___1200,01467,tile_filename_prefix,HIGH,True
SODA-A,02329__800__3600___0,02329,tile_filename_prefix,HIGH,True
SODA-A,01281__800__4000___600,01281,tile_filename_prefix,HIGH,True
SODA-A,00012__800__0___1990,00012,tile_filename_prefix,HIGH,True
SODA-A,00216__800__600___0,00216,tile_filename_prefix,HIGH,True
SODA-A,02201__800__1800___600,02201,tile_filename_prefix,HIGH,True
SODA-A,00181__800__600___1985,00181,tile_filename_prefix,HIGH,True
SODA-A,01449__800__3600___0,01449,tile_filename_prefix,HIGH,True
SODA-A,02011__800__2400___1800,02011,tile_filename_prefix,HIGH,True
SODA-A,00294__800__2400___1928,00294,tile_filename_prefix,HIGH,True
SODA-A,02060__800__0___1800,02060,tile_filename_prefix,HIGH,True
SODA-A,00826__800__0___600,00826,tile_filename_prefix,HIGH,True
SODA-A,01519__800__3600___1985,01519,tile_filename_prefix,HIGH,True
SODA-A,01570__800__3000___1200,01570,tile_filename_prefix,HIGH,True
SODA-A,02135__800__2400___1800,02135,tile_filename_prefix,HIGH,True
SODA-A,01259__800__3000___0,01259,tile_filename_prefix,HIGH,True
SODA-A,02512__800__1800___1200,02512,tile_filename_prefix,HIGH,True
SODA-A,01008__800__600___1985,01008,tile_filename_prefix,HIGH,True
SODA-A,01925__800__4000___1800,01925,tile_filename_prefix,HIGH,True
SODA-A,00724__800__1800___1985,00724,tile_filename_prefix,HIGH,True
SODA-A,01243__800__600___1200,01243,tile_filename_prefix,HIGH,True
SODA-A,01721__800__3000___0,01721,tile_filename_prefix,HIGH,True
SODA-A,01338__800__2400___1944,01338,tile_filename_prefix,HIGH,True
SODA-A,00860__800__4000___2079,00860,tile_filename_prefix,HIGH,True
SODA-A,01531__800__1800___1800,01531,tile_filename_prefix,HIGH,True
SODA-A,00502__800__0___1800,00502,tile_filename_prefix,HIGH,True
SODA-A,01348__800__600___600,01348,tile_filename_prefix,HIGH,True
SODA-A,01374__800__0___1200,01374,tile_filename_prefix,HIGH,True
SODA-A,02336__800__3000___0,02336,tile_filename_prefix,HIGH,True
SODA-A,01467__800__0___600,01467,tile_filename_prefix,HIGH,True
SODA-A,01563__800__3600___1985,01563,tile_filename_prefix,HIGH,True
SODA-A,00997__800__1200___1800,00997,tile_filename_prefix,HIGH,True
SODA-A,00988__800__0___0,00988,tile_filename_prefix,HIGH,True
SODA-A,01259__800__1800___1200,01259,tile_filename_prefix,HIGH,True
SODA-A,01394__800__3955___1800,01394,tile_filename_prefix,HIGH,True
SODA-A,02116__800__1200___2870,02116,tile_filename_prefix,HIGH,True
SODA-A,00226__800__600___0,00226,tile_filename_prefix,HIGH,True
SODA-A,01440__800__2400___1985,01440,tile_filename_prefix,HIGH,True
SODA-A,01404__800__3000___1800,01404,tile_filename_prefix,HIGH,True
SODA-A,01147__800__600___0,01147,tile_filename_prefix,HIGH,True
SODA-A,00384__800__600___0,00384,tile_filename_prefix,HIGH,True
SODA-A,02329__800__1200___1800,02329,tile_filename_prefix,HIGH,True
SODA-A,01444__800__1200___1800,01444,tile_filename_prefix,HIGH,True
SODA-A,02329__800__3000___0,02329,tile_filename_prefix,HIGH,True
SODA-A,01493__800__4000___1800,01493,tile_filename_prefix,HIGH,True
SODA-A,01291__800__3000___1800,01291,tile_filename_prefix,HIGH,True
SODA-A,02443__800__1200___1944,02443,tile_filename_prefix,HIGH,True
SODA-A,01578__800__600___1800,01578,tile_filename_prefix,HIGH,True
SODA-A,01287__800__1800___1800,01287,tile_filename_prefix,HIGH,True
SODA-A,02023__800__3600___1928,02023,tile_filename_prefix,HIGH,True
SODA-A,02444__800__3600___1800,02444,tile_filename_prefix,HIGH,True
SODA-A,02513__800__0___600,02513,tile_filename_prefix,HIGH,True
SODA-A,01924__800__1200___1800,01924,tile_filename_prefix,HIGH,True
SODA-A,01072__800__0___1200,01072,tile_filename_prefix,HIGH,True
SODA-A,01160__800__600___1200,01160,tile_filename_prefix,HIGH,True
SODA-A,01133__800__1200___600,01133,tile_filename_prefix,HIGH,True
SODA-A,01875__800__0___1200,01875,tile_filename_prefix,HIGH,True
SODA-A,02033__800__0___1200,02033,tile_filename_prefix,HIGH,True
SODA-A,01332__800__3000___2045,01332,tile_filename_prefix,HIGH,True
SODA-A,01403__800__0___1800,01403,tile_filename_prefix,HIGH,True
SODA-A,00140__800__2400___0,00140,tile_filename_prefix,HIGH,True
SODA-A,01916__800__600___2079,01916,tile_filename_prefix,HIGH,True
SODA-A,01440__800__1800___0,01440,tile_filename_prefix,HIGH,True
SODA-A,01613__800__1800___1800,01613,tile_filename_prefix,HIGH,True
SODA-A,01488__800__4000___1800,01488,tile_filename_prefix,HIGH,True
SODA-A,02330__800__600___2079,02330,tile_filename_prefix,HIGH,True
SODA-A,02290__800__1800___1800,02290,tile_filename_prefix,HIGH,True
SODA-A,02135__800__2400___1200,02135,tile_filename_prefix,HIGH,True
SODA-A,01461__800__2400___1200,01461,tile_filename_prefix,HIGH,True
SODA-A,01830__800__3600___1200,01830,tile_filename_prefix,HIGH,True
SODA-A,00468__800__3600___1200,00468,tile_filename_prefix,HIGH,True
SODA-A,01430__800__1800___1200,01430,tile_filename_prefix,HIGH,True
SODA-A,02056__800__3955___1985,02056,tile_filename_prefix,HIGH,True
SODA-A,01963__800__3600___0,01963,tile_filename_prefix,HIGH,True
SODA-A,01596__800__600___1200,01596,tile_filename_prefix,HIGH,True
SODA-A,01717__800__1200___600,01717,tile_filename_prefix,HIGH,True
SODA-A,01541__800__3600___1944,01541,tile_filename_prefix,HIGH,True
SODA-A,00044__800__4000___1200,00044,tile_filename_prefix,HIGH,True
SODA-A,01152__800__3600___600,01152,tile_filename_prefix,HIGH,True
SODA-A,01549__800__1200___1985,01549,tile_filename_prefix,HIGH,True
SODA-A,01391__800__2400___1985,01391,tile_filename_prefix,HIGH,True
SODA-A,00244__800__1200___1200,00244,tile_filename_prefix,HIGH,True
SODA-A,00231__800__3000___1800,00231,tile_filename_prefix,HIGH,True
SODA-A,01464__800__1200___1944,01464,tile_filename_prefix,HIGH,True
SODA-A,01413__800__600___1200,01413,tile_filename_prefix,HIGH,True
SODA-A,02016__800__3600___1200,02016,tile_filename_prefix,HIGH,True
SODA-A,00468__800__3000___1920,00468,tile_filename_prefix,HIGH,True
SODA-A,01995__800__1800___1200,01995,tile_filename_prefix,HIGH,True
SODA-A,00932__800__2400___1928,00932,tile_filename_prefix,HIGH,True
SODA-A,00206__800__2400___0,00206,tile_filename_prefix,HIGH,True
SODA-A,01971__800__1800___1800,01971,tile_filename_prefix,HIGH,True
SODA-A,01481__800__3000___1800,01481,tile_filename_prefix,HIGH,True
SODA-A,02504__800__0___1200,02504,tile_filename_prefix,HIGH,True
SODA-A,02336__800__1200___1200,02336,tile_filename_prefix,HIGH,True
SODA-A,01611__800__1800___1200,01611,tile_filename_prefix,HIGH,True
SODA-A,02030__800__3000___1200,02030,tile_filename_prefix,HIGH,True
SODA-A,00575__800__600___0,00575,tile_filename_prefix,HIGH,True
SODA-A,01571__800__2400___600,01571,tile_filename_prefix,HIGH,True
SODA-A,01291__800__4000___1200,01291,tile_filename_prefix,HIGH,True
SODA-A,01326__800__1200___600,01326,tile_filename_prefix,HIGH,True
SODA-A,01412__800__2400___1944,01412,tile_filename_prefix,HIGH,True
SODA-A,01561__800__600___0,01561,tile_filename_prefix,HIGH,True
SODA-A,01815__800__1200___1800,01815,tile_filename_prefix,HIGH,True
SODA-A,01336__800__3600___600,01336,tile_filename_prefix,HIGH,True
SODA-A,01587__800__2400___1200,01587,tile_filename_prefix,HIGH,True
SODA-A,02164__800__3000___600,02164,tile_filename_prefix,HIGH,True
SODA-A,01778__800__3600___600,01778,tile_filename_prefix,HIGH,True
SODA-A,01611__800__0___1200,01611,tile_filename_prefix,HIGH,True
SODA-A,02438__800__1200___600,02438,tile_filename_prefix,HIGH,True
SODA-A,01587__800__0___0,01587,tile_filename_prefix,HIGH,True
SODA-A,00380__800__1200___1800,00380,tile_filename_prefix,HIGH,True
SODA-A,01242__800__0___0,01242,tile_filename_prefix,HIGH,True
SODA-A,00153__800__3600___0,00153,tile_filename_prefix,HIGH,True
SODA-A,01310__800__3600___600,01310,tile_filename_prefix,HIGH,True
SODA-A,01002__800__1200___0,01002,tile_filename_prefix,HIGH,True
SODA-A,01684__800__3955___600,01684,tile_filename_prefix,HIGH,True
SODA-A,00825__800__2400___3000,00825,tile_filename_prefix,HIGH,True
SODA-A,01145__800__600___2045,01145,tile_filename_prefix,HIGH,True
SODA-A,01509__800__3600___0,01509,tile_filename_prefix,HIGH,True
SODA-A,01509__800__0___1200,01509,tile_filename_prefix,HIGH,True
SODA-A,02294__800__1800___1944,02294,tile_filename_prefix,HIGH,True
SODA-A,02325__800__4000___1800,02325,tile_filename_prefix,HIGH,True
SODA-A,02143__800__1200___1200,02143,tile_filename_prefix,HIGH,True
SODA-A,01332__800__3000___1800,01332,tile_filename_prefix,HIGH,True
SODA-A,00310__800__0___600,00310,tile_filename_prefix,HIGH,True
SODA-A,00198__800__3600___600,00198,tile_filename_prefix,HIGH,True
SODA-A,02090__800__2400___0,02090,tile_filename_prefix,HIGH,True
SODA-A,01331__800__0___1200,01331,tile_filename_prefix,HIGH,True
SODA-A,00202__800__0___1200,00202,tile_filename_prefix,HIGH,True
SODA-A,01963__800__3600___1800,01963,tile_filename_prefix,HIGH,True
SODA-A,01964__800__4000___1200,01964,tile_filename_prefix,HIGH,True
SODA-A,01395__800__2400___1800,01395,tile_filename_prefix,HIGH,True
SODA-A,01750__800__3000___600,01750,tile_filename_prefix,HIGH,True
SODA-A,02115__800__600___0,02115,tile_filename_prefix,HIGH,True
SODA-A,01631__800__1200___0,01631,tile_filename_prefix,HIGH,True
SODA-A,01133__800__600___600,01133,tile_filename_prefix,HIGH,True
SODA-A,02004__800__1200___600,02004,tile_filename_prefix,HIGH,True
SODA-A,02046__800__1800___1200,02046,tile_filename_prefix,HIGH,True
SODA-A,02336__800__2400___1928,02336,tile_filename_prefix,HIGH,True
SODA-A,02062__800__3000___600,02062,tile_filename_prefix,HIGH,True
SODA-A,01348__800__600___1800,01348,tile_filename_prefix,HIGH,True
SODA-A,01947__800__3955___600,01947,tile_filename_prefix,HIGH,True
SODA-A,01925__800__3600___1200,01925,tile_filename_prefix,HIGH,True
SODA-A,00380__800__3600___2029,00380,tile_filename_prefix,HIGH,True
SODA-A,01797__800__3600___600,01797,tile_filename_prefix,HIGH,True
SODA-A,00996__800__3955___600,00996,tile_filename_prefix,HIGH,True
SODA-A,01784__800__3600___1200,01784,tile_filename_prefix,HIGH,True
SODA-A,00910__800__4000___1800,00910,tile_filename_prefix,HIGH,True
SODA-A,01419__800__1200___1800,01419,tile_filename_prefix,HIGH,True
SODA-A,01414__800__3600___1200,01414,tile_filename_prefix,HIGH,True
SODA-A,01834__800__1200___600,01834,tile_filename_prefix,HIGH,True
SODA-A,01885__800__0___1800,01885,tile_filename_prefix,HIGH,True
SODA-A,02285__800__1200___1200,02285,tile_filename_prefix,HIGH,True
SODA-A,00707__800__0___0,00707,tile_filename_prefix,HIGH,True
SODA-A,02445__800__3000___600,02445,tile_filename_prefix,HIGH,True
SODA-A,01468__800__1200___0,01468,tile_filename_prefix,HIGH,True
SODA-A,01386__800__3600___0,01386,tile_filename_prefix,HIGH,True
SODA-A,01352__800__600___1944,01352,tile_filename_prefix,HIGH,True
SODA-A,00932__800__600___1800,00932,tile_filename_prefix,HIGH,True
SODA-A,01568__800__1800___600,01568,tile_filename_prefix,HIGH,True
SODA-A,02083__800__3000___0,02083,tile_filename_prefix,HIGH,True
SODA-A,01403__800__3600___0,01403,tile_filename_prefix,HIGH,True
SODA-A,00201__800__3955___1985,00201,tile_filename_prefix,HIGH,True
SODA-A,01395__800__600___0,01395,tile_filename_prefix,HIGH,True
SODA-A,00269__800__0___1800,00269,tile_filename_prefix,HIGH,True
SODA-A,00459__800__1800___600,00459,tile_filename_prefix,HIGH,True
SODA-A,01593__800__3000___0,01593,tile_filename_prefix,HIGH,True
SODA-A,00029__800__3600___2029,00029,tile_filename_prefix,HIGH,True
SODA-A,01567__800__3600___0,01567,tile_filename_prefix,HIGH,True
SODA-A,00825__800__1800___1200,00825,tile_filename_prefix,HIGH,True
SODA-A,02511__800__600___1200,02511,tile_filename_prefix,HIGH,True
