evaluation_unit,dataset,detector,risk_endpoint,alpha_label,alpha_type,alpha,oracle_definition,fit_threshold,calibration_fixed_sequence,first_primary_failure_coverage,oracle_primary_feasible,oracle_chosen_coverage,oracle_calibration_risk,oracle_calibration_ucb,oracle_audit_risk,oracle_audit_nonempty_rate,oracle_audit_instance_coverage,oracle_audit_selected_count,first_event_failure_coverage,oracle_scene_event_feasible,oracle_scene_event_chosen_coverage,oracle_scene_event_calibration_ucb,audit_used_for_selection,score_row_reference,identity_key
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,E|tta_circular_consistency|angle_error_gt_15deg|absolute_0.001
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,E|tta_circular_consistency|angle_error_gt_15deg|absolute_0.0025
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,E|tta_circular_consistency|angle_error_gt_15deg|absolute_0.005
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=P:CP=P;0.3:HB=P:CP=P;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=P:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,E|tta_circular_consistency|angle_error_gt_15deg|absolute_0.01
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.001466,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,E|tta_circular_consistency|angle_error_gt_15deg|relative_0.5_r_fit
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000733,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,E|tta_circular_consistency|angle_error_gt_15deg|relative_0.25_r_fit
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,E|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.001
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,E|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.0025
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,E|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.005
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=P:CP=P;0.3:HB=P:CP=P;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=P:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,E|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.01
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.001466,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,E|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.5_r_fit
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000733,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,E|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.25_r_fit
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,E|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.001
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,E|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.0025
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,E|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.005
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=P:CP=P;0.3:HB=P:CP=P;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=P:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,E|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.01
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.001466,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,E|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.5_r_fit
E,SODA-A,rotated_retinanet_psc,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000733,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,E|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.25_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,detection_score,F|detection_score|geometry_normalized_severe|absolute_0.001
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,detection_score,F|detection_score|geometry_normalized_severe|absolute_0.0025
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,detection_score,F|detection_score|geometry_normalized_severe|absolute_0.005
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.01,absolute,0.010000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=P:CP=P;0.3:HB=P:CP=P;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=P:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,detection_score,F|detection_score|geometry_normalized_severe|absolute_0.01
F,SODA-A,oriented_rcnn,geometry_normalized_severe,relative_0.5_r_fit,relative,0.001813,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,detection_score,F|detection_score|geometry_normalized_severe|relative_0.5_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,relative_0.25_r_fit,relative,0.000907,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,detection_score,F|detection_score|geometry_normalized_severe|relative_0.25_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,F|tta_circular_consistency|geometry_normalized_severe|absolute_0.001
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,F|tta_circular_consistency|geometry_normalized_severe|absolute_0.0025
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,F|tta_circular_consistency|geometry_normalized_severe|absolute_0.005
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.01,absolute,0.010000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=P:CP=P;0.3:HB=P:CP=P;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=P:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,F|tta_circular_consistency|geometry_normalized_severe|absolute_0.01
F,SODA-A,oriented_rcnn,geometry_normalized_severe,relative_0.5_r_fit,relative,0.001813,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,F|tta_circular_consistency|geometry_normalized_severe|relative_0.5_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,relative_0.25_r_fit,relative,0.000907,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,tta_circular_consistency,F|tta_circular_consistency|geometry_normalized_severe|relative_0.25_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,F|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.001
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,F|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.0025
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,F|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.005
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.01,absolute,0.010000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=P:CP=P;0.3:HB=P:CP=P;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=P:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,F|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.01
F,SODA-A,oriented_rcnn,geometry_normalized_severe,relative_0.5_r_fit,relative,0.001813,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,F|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.5_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,relative_0.25_r_fit,relative,0.000907,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,source_supervised_leave_geometry,F|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.25_r_fit
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.001,absolute,0.001000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=F:CP=F;0.7:HB=F:CP=F;0.8:HB=F:CP=F;0.9:HB=F:CP=F;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,F|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.001
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=F:CP=F;0.5:HB=F:CP=F;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,F|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.0025
F,SODA-A,oriented_rcnn,geometry_normalized_severe,absolute_0.005,absolute,0.005000,larger_is_better_true_endpoint_with_persistent_row_tie_break,,0.01:HB=F:CP=F;0.025:HB=F:CP=F;0.05:HB=F:CP=F;0.1:HB=F:CP=F;0.2:HB=F:CP=F;0.3:HB=F:CP=F;0.4:HB=P:CP=P;0.5:HB=P:CP=P;0.6:HB=P:CP=P;0.7:HB=P:CP=P;0.8:HB=P:CP=P;0.9:HB=P:CP=P;1:HB=F:CP=F,0.01,False,0.000000,,,,0.000000,0.000000,0,0.01,False,0.000000,,False,target_gt_nonlinear_geometry_upper_bound,F|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.005
