evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,perturbation,changed_count,baseline_order_sha256,perturbed_order_sha256,match
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.046883,calib,1,9060c5a3b2a651ec783442a96d3caaf5e0983d56434b42b0fc84dbde0ee4934a,0b1d1b647e891676a333779284733d3ba906859826cf57347cdb58c067678a34,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.046883,audit,1,9060c5a3b2a651ec783442a96d3caaf5e0983d56434b42b0fc84dbde0ee4934a,0b1d1b647e891676a333779284733d3ba906859826cf57347cdb58c067678a34,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.023442,calib,1,0376b56cba890db5594aa61ee3241133989273e5e61c86b3eb62c658a507c19a,e341388c0083bd9c6750abf0736b3a96459900b3ed8459fbd5579846ebcb71ae,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.023442,audit,1,0376b56cba890db5594aa61ee3241133989273e5e61c86b3eb62c658a507c19a,e341388c0083bd9c6750abf0736b3a96459900b3ed8459fbd5579846ebcb71ae,False
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,8a1643af8b75fc5627d0a50eab073d60990707fe6a22de27b2f11635c4500a7a,8a1643af8b75fc5627d0a50eab073d60990707fe6a22de27b2f11635c4500a7a,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,8a1643af8b75fc5627d0a50eab073d60990707fe6a22de27b2f11635c4500a7a,8a1643af8b75fc5627d0a50eab073d60990707fe6a22de27b2f11635c4500a7a,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,91d60e693f4cab9b5f968359d8e5acc5f8bcff5dc9eed21e8b8bab23feb197d7,91d60e693f4cab9b5f968359d8e5acc5f8bcff5dc9eed21e8b8bab23feb197d7,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,91d60e693f4cab9b5f968359d8e5acc5f8bcff5dc9eed21e8b8bab23feb197d7,91d60e693f4cab9b5f968359d8e5acc5f8bcff5dc9eed21e8b8bab23feb197d7,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,893c672e00640dab4ac02c4c2cf04ec923850a052bf46c8c10ec730d249b5c3c,893c672e00640dab4ac02c4c2cf04ec923850a052bf46c8c10ec730d249b5c3c,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,893c672e00640dab4ac02c4c2cf04ec923850a052bf46c8c10ec730d249b5c3c,893c672e00640dab4ac02c4c2cf04ec923850a052bf46c8c10ec730d249b5c3c,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.046883,calib,1,3c034bf91ef707d087a47926025fb6a758d5dd8ad7a6a6812e3544ced655d9f7,3c034bf91ef707d087a47926025fb6a758d5dd8ad7a6a6812e3544ced655d9f7,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.046883,audit,1,3c034bf91ef707d087a47926025fb6a758d5dd8ad7a6a6812e3544ced655d9f7,3c034bf91ef707d087a47926025fb6a758d5dd8ad7a6a6812e3544ced655d9f7,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.023442,calib,1,093646225196dd96bbed241521a057af3f9b72be3825abf8124fb00941acb79c,093646225196dd96bbed241521a057af3f9b72be3825abf8124fb00941acb79c,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.023442,audit,1,093646225196dd96bbed241521a057af3f9b72be3825abf8124fb00941acb79c,093646225196dd96bbed241521a057af3f9b72be3825abf8124fb00941acb79c,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,5fc63acd62f50e0f098249874a87b3d32f0dde9a05fc6b1ffe59f851828cab77,5fc63acd62f50e0f098249874a87b3d32f0dde9a05fc6b1ffe59f851828cab77,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,5fc63acd62f50e0f098249874a87b3d32f0dde9a05fc6b1ffe59f851828cab77,5fc63acd62f50e0f098249874a87b3d32f0dde9a05fc6b1ffe59f851828cab77,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,d1e47181bb502779e55b8ec75453c3e8ba1fb6bfdbdbb057e50208d4570189f5,d1e47181bb502779e55b8ec75453c3e8ba1fb6bfdbdbb057e50208d4570189f5,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,d1e47181bb502779e55b8ec75453c3e8ba1fb6bfdbdbb057e50208d4570189f5,d1e47181bb502779e55b8ec75453c3e8ba1fb6bfdbdbb057e50208d4570189f5,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,466daeaaa82c1f5c1e8819f0737ea7fb42deb8bfba9c458a92ed29cc1db47e5b,466daeaaa82c1f5c1e8819f0737ea7fb42deb8bfba9c458a92ed29cc1db47e5b,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,466daeaaa82c1f5c1e8819f0737ea7fb42deb8bfba9c458a92ed29cc1db47e5b,466daeaaa82c1f5c1e8819f0737ea7fb42deb8bfba9c458a92ed29cc1db47e5b,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,0feef3c730186f3d707ce3c04f6686d08e55bdd81991823662f64460bd8f07b6,0feef3c730186f3d707ce3c04f6686d08e55bdd81991823662f64460bd8f07b6,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,0feef3c730186f3d707ce3c04f6686d08e55bdd81991823662f64460bd8f07b6,0feef3c730186f3d707ce3c04f6686d08e55bdd81991823662f64460bd8f07b6,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,b6255b8c0579f97e61b9b766a6ea7038b3d1e9c545260b8297fb75dfb6d32301,b6255b8c0579f97e61b9b766a6ea7038b3d1e9c545260b8297fb75dfb6d32301,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,b6255b8c0579f97e61b9b766a6ea7038b3d1e9c545260b8297fb75dfb6d32301,b6255b8c0579f97e61b9b766a6ea7038b3d1e9c545260b8297fb75dfb6d32301,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,calib,1,bab7dd23aae070e4b9c4dddf6411636c953d5b1f58271383f39f7064554a9cfb,bab7dd23aae070e4b9c4dddf6411636c953d5b1f58271383f39f7064554a9cfb,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,audit,1,bab7dd23aae070e4b9c4dddf6411636c953d5b1f58271383f39f7064554a9cfb,bab7dd23aae070e4b9c4dddf6411636c953d5b1f58271383f39f7064554a9cfb,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,calib,1,e1052e65f3bb1ca2364d58b2b0a0d7c88bce6826baddb718c14e733f98e14c53,e1052e65f3bb1ca2364d58b2b0a0d7c88bce6826baddb718c14e733f98e14c53,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,audit,1,e1052e65f3bb1ca2364d58b2b0a0d7c88bce6826baddb718c14e733f98e14c53,e1052e65f3bb1ca2364d58b2b0a0d7c88bce6826baddb718c14e733f98e14c53,True
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,5066b5068c9f5571caf1c486c3ac882a598b797479bfff6a0351cee89d3bb3ab,f99ca9a72bd6556c025d2c1197efd8101bfc9375be584cfa1b1c743d51a73532,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,5066b5068c9f5571caf1c486c3ac882a598b797479bfff6a0351cee89d3bb3ab,f99ca9a72bd6556c025d2c1197efd8101bfc9375be584cfa1b1c743d51a73532,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,f33efb05826b5a93abd45106b620899a8f7e30065e4fbb050cdee1efd118bb17,10050a896fbf6602b78e9b6dec4e918e787d36f0b6a1695db7a79667bcf7ffe5,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,f33efb05826b5a93abd45106b620899a8f7e30065e4fbb050cdee1efd118bb17,10050a896fbf6602b78e9b6dec4e918e787d36f0b6a1695db7a79667bcf7ffe5,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,calib,1,8e07bb87842e6043c94dcba8b83083afd01a2b8891d54127a172488f902c5817,4d30a9fca5c2116c4fe8a353b1f8f686e7da62c2dcab7c6f31b72bb17b4e527c,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,audit,1,8e07bb87842e6043c94dcba8b83083afd01a2b8891d54127a172488f902c5817,4d30a9fca5c2116c4fe8a353b1f8f686e7da62c2dcab7c6f31b72bb17b4e527c,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,calib,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,audit,1,267870744dc7ef43a0661f87b303feaebda75f6df9224b2d1ca223e9c2ba703c,e7c8bff54da369b400decbf7bdf59b1302ff2cb5339594162531efcb29c1eaa1,False
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,3022c38e76ac6b3474e709c5bb09ea796108489aea3d94331d14778dd9ed3240,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,797c94c4c7efd9765af50089fc9cd339abdd0d77427ab27bce967fe59f87fb44,797c94c4c7efd9765af50089fc9cd339abdd0d77427ab27bce967fe59f87fb44,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,797c94c4c7efd9765af50089fc9cd339abdd0d77427ab27bce967fe59f87fb44,797c94c4c7efd9765af50089fc9cd339abdd0d77427ab27bce967fe59f87fb44,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,5b8db9bf3d15df240e5771647e1fc103fe97954569916d8c4545ee08303e3a95,5b8db9bf3d15df240e5771647e1fc103fe97954569916d8c4545ee08303e3a95,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,5b8db9bf3d15df240e5771647e1fc103fe97954569916d8c4545ee08303e3a95,5b8db9bf3d15df240e5771647e1fc103fe97954569916d8c4545ee08303e3a95,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,da08113365c1e466ef6cf0063e66e3fac91d91916ad423b7480b69cc6b61b041,da08113365c1e466ef6cf0063e66e3fac91d91916ad423b7480b69cc6b61b041,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,da08113365c1e466ef6cf0063e66e3fac91d91916ad423b7480b69cc6b61b041,da08113365c1e466ef6cf0063e66e3fac91d91916ad423b7480b69cc6b61b041,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,calib,1,3841e4fe2038f1f45f71962b0bca86af6ae2beee7c846e877157bad33cafd0e5,3841e4fe2038f1f45f71962b0bca86af6ae2beee7c846e877157bad33cafd0e5,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,audit,1,3841e4fe2038f1f45f71962b0bca86af6ae2beee7c846e877157bad33cafd0e5,3841e4fe2038f1f45f71962b0bca86af6ae2beee7c846e877157bad33cafd0e5,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,calib,1,170d8e20d55be4aebe720864b650b76bee66dc871a5faf4d981a1348064b6dad,170d8e20d55be4aebe720864b650b76bee66dc871a5faf4d981a1348064b6dad,True
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,audit,1,170d8e20d55be4aebe720864b650b76bee66dc871a5faf4d981a1348064b6dad,170d8e20d55be4aebe720864b650b76bee66dc871a5faf4d981a1348064b6dad,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.0025,0.002500,calib,1,6af9d8a6f78626e84fb09922fd8fb4e10ea229cbe48a84fae1198e0aa6e984be,6af9d8a6f78626e84fb09922fd8fb4e10ea229cbe48a84fae1198e0aa6e984be,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.0025,0.002500,audit,1,6af9d8a6f78626e84fb09922fd8fb4e10ea229cbe48a84fae1198e0aa6e984be,6af9d8a6f78626e84fb09922fd8fb4e10ea229cbe48a84fae1198e0aa6e984be,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.005,0.005000,calib,1,00660e8acce67e7c44a81820438e9c0b205922697570d6da9934dc7ec7a65ed4,00660e8acce67e7c44a81820438e9c0b205922697570d6da9934dc7ec7a65ed4,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.005,0.005000,audit,1,00660e8acce67e7c44a81820438e9c0b205922697570d6da9934dc7ec7a65ed4,00660e8acce67e7c44a81820438e9c0b205922697570d6da9934dc7ec7a65ed4,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.01,0.010000,calib,1,3fe7292c8694d73411896a8f35ee5d312d3123b4593e28a62133902e4451bd33,3fe7292c8694d73411896a8f35ee5d312d3123b4593e28a62133902e4451bd33,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.01,0.010000,audit,1,3fe7292c8694d73411896a8f35ee5d312d3123b4593e28a62133902e4451bd33,3fe7292c8694d73411896a8f35ee5d312d3123b4593e28a62133902e4451bd33,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,0.001466,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,0.001466,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,0.000733,calib,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,0.000733,audit,1,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,1932ec05cbed5d178df446f40305b2f8ef15047931fcf21982b62fe3f8d124a7,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,0.001000,calib,1,e26d9c238e12f98fd4d431bac4fce14c7af0143f821d26064868fe5443fc42d7,e26d9c238e12f98fd4d431bac4fce14c7af0143f821d26064868fe5443fc42d7,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,0.001000,audit,1,e26d9c238e12f98fd4d431bac4fce14c7af0143f821d26064868fe5443fc42d7,e26d9c238e12f98fd4d431bac4fce14c7af0143f821d26064868fe5443fc42d7,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,0.002500,calib,1,0d61536ce32a82c088d4ce68108b6bf373f825067db9ea47a5e1483aba03980e,0d61536ce32a82c088d4ce68108b6bf373f825067db9ea47a5e1483aba03980e,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,0.002500,audit,1,0d61536ce32a82c088d4ce68108b6bf373f825067db9ea47a5e1483aba03980e,0d61536ce32a82c088d4ce68108b6bf373f825067db9ea47a5e1483aba03980e,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,0.005000,calib,1,b44eb4342fe061e42c42a7d33b8c6986dd0e0afea81c808d11d8b1a5cb193564,b44eb4342fe061e42c42a7d33b8c6986dd0e0afea81c808d11d8b1a5cb193564,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,0.005000,audit,1,b44eb4342fe061e42c42a7d33b8c6986dd0e0afea81c808d11d8b1a5cb193564,b44eb4342fe061e42c42a7d33b8c6986dd0e0afea81c808d11d8b1a5cb193564,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,0.010000,calib,1,bde1913c60259ebbb6b104a781c3e23ee53d07fb8a717d699126b5e98fc94faa,bde1913c60259ebbb6b104a781c3e23ee53d07fb8a717d699126b5e98fc94faa,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,0.010000,audit,1,bde1913c60259ebbb6b104a781c3e23ee53d07fb8a717d699126b5e98fc94faa,bde1913c60259ebbb6b104a781c3e23ee53d07fb8a717d699126b5e98fc94faa,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,0.001466,calib,1,ff905f608a8c7d99f50ba3fe0ac7826665bb0485dacd1d1b331a4dfbc3fb6afd,ff905f608a8c7d99f50ba3fe0ac7826665bb0485dacd1d1b331a4dfbc3fb6afd,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,0.001466,audit,1,ff905f608a8c7d99f50ba3fe0ac7826665bb0485dacd1d1b331a4dfbc3fb6afd,ff905f608a8c7d99f50ba3fe0ac7826665bb0485dacd1d1b331a4dfbc3fb6afd,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,0.000733,calib,1,21613050535d1daf8384b03e22982382cc2d50427da43c728f8dd24fa3d5c8e8,21613050535d1daf8384b03e22982382cc2d50427da43c728f8dd24fa3d5c8e8,True
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,0.000733,audit,1,21613050535d1daf8384b03e22982382cc2d50427da43c728f8dd24fa3d5c8e8,21613050535d1daf8384b03e22982382cc2d50427da43c728f8dd24fa3d5c8e8,True
