evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,r_fit,base_risk,alpha,alpha_gt_base_risk,trivial_guarantee,selected_threshold,target_coverage,certified_risk_ucb,mean_calibration_risk,mean_audit_risk,audit_risk_ucb,nonempty_scene_rate,selected_instance_coverage,selected_count,calibration_scene_count,audit_scene_count,feasible,certified,nontrivial_certified,practical,reason
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,absolute,0.003058,0.003058,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,absolute,0.003058,0.003058,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,absolute,0.003058,0.003058,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003058,0.003058,0.001529,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003058,0.003058,0.000764,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,absolute,0.003058,0.003058,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,absolute,0.003058,0.003058,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,absolute,0.003058,0.003058,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,absolute,0.003058,0.003058,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003058,0.003058,0.001529,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003058,0.003058,0.000764,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,absolute,0.003058,0.003058,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,absolute,0.003058,0.003058,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,absolute,0.003058,0.003058,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,absolute,0.003058,0.003058,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003058,0.003058,0.001529,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003058,0.003058,0.000764,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.001,absolute,0.067069,0.067069,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.0025,absolute,0.067069,0.067069,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.005,absolute,0.067069,0.067069,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.067069,0.067069,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.067069,0.067069,0.033535,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.067069,0.067069,0.016767,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.067069,0.067069,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.067069,0.067069,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.067069,0.067069,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.067069,0.067069,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.067069,0.067069,0.033535,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.067069,0.067069,0.016767,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.067069,0.067069,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.067069,0.067069,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.067069,0.067069,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.067069,0.067069,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.067069,0.067069,0.033535,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.067069,0.067069,0.016767,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.067069,0.067069,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.067069,0.067069,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.067069,0.067069,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.067069,0.067069,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.067069,0.067069,0.033535,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.067069,0.067069,0.016767,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,absolute,0.005167,0.005167,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,absolute,0.005167,0.005167,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,absolute,0.005167,0.005167,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,absolute,0.005167,0.005167,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.005167,0.005167,0.002584,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005167,0.005167,0.001292,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,absolute,0.005167,0.005167,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,absolute,0.005167,0.005167,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,absolute,0.005167,0.005167,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,absolute,0.005167,0.005167,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.005167,0.005167,0.002584,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005167,0.005167,0.001292,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,absolute,0.005167,0.005167,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,absolute,0.005167,0.005167,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,absolute,0.005167,0.005167,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,absolute,0.005167,0.005167,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.005167,0.005167,0.002584,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005167,0.005167,0.001292,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,absolute,0.005167,0.005167,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,absolute,0.005167,0.005167,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,absolute,0.005167,0.005167,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.005167,0.005167,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.005167,0.005167,0.002584,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005167,0.005167,0.001292,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.000676,0.000676,0.001000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.000676,0.000676,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.000676,0.000676,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.000676,0.000676,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000676,0.000676,0.000338,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000676,0.000676,0.000169,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.000676,0.000676,0.001000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.000676,0.000676,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.000676,0.000676,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.000676,0.000676,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000676,0.000676,0.000338,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000676,0.000676,0.000169,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.000676,0.000676,0.001000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.000676,0.000676,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.000676,0.000676,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.000676,0.000676,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000676,0.000676,0.000338,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000676,0.000676,0.000169,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,absolute,0.000676,0.000676,0.001000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,absolute,0.000676,0.000676,0.002500,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,absolute,0.000676,0.000676,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,absolute,0.000676,0.000676,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000676,0.000676,0.000338,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000676,0.000676,0.000169,False,False,,0.000000,,,,,0.000000,0.000000,0,646,1221,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,geometry_normalized_severe,absolute_0.001,absolute,0.004376,0.004376,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,geometry_normalized_severe,absolute_0.0025,absolute,0.004376,0.004376,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,geometry_normalized_severe,absolute_0.005,absolute,0.004376,0.004376,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,geometry_normalized_severe,absolute_0.01,absolute,0.004376,0.004376,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,geometry_normalized_severe,relative_0.5_r_fit,relative,0.004376,0.004376,0.002188,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,geometry_normalized_severe,relative_0.25_r_fit,relative,0.004376,0.004376,0.001094,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,absolute,0.004376,0.004376,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
