evaluation_unit,dataset,score,risk_endpoint,alpha_label,alpha,grid_index,target_coverage,threshold,fit_nonempty_scenes,fit_conditional_risk,fit_hb_pvalue,ordering_tuple,split_fst_order,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,split_fst_pass,historical_pass,holm_pass,any_grid_pointwise_pass,scene_event_k,scene_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,1,0.025000,-0.000001,596,0.003356,0.999963,"(0.99996278600434652,-596,-0.025000000000000001,1)",4,539,0.002783,0.970449,False,False,False,False,2,539,1.000000,0.991362,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,2,0.050000,-0.000002,796,0.001466,0.577689,"(0.57768909571083338,-796,-0.050000000000000003,2)",1,735,0.002041,0.796875,False,False,False,False,2,735,0.951015,0.951015,True
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,3,0.100000,-0.000005,1016,0.000725,0.209130,"(0.20912954585577015,-1016,-0.10000000000000001,3)",0,945,0.001625,0.586638,False,False,False,False,4,945,1.000000,0.909085,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,4,0.200000,-0.000013,1281,0.002534,0.862530,"(0.86252972290972207,-1281,-0.20000000000000001,4)",2,1185,0.001142,0.306102,False,False,False,False,7,1185,1.000000,0.398304,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,5,0.300000,-0.000030,1460,0.002951,0.959762,"(0.95976223549078699,-1460,-0.29999999999999999,5)",3,1358,0.004781,1.000000,False,False,False,False,18,1358,1.000000,0.000013,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,6,0.400000,-0.000058,1603,0.003822,1.000000,"(1,-1603,-0.40000000000000002,6)",11,1484,0.006177,1.000000,False,False,False,False,34,1484,1.000000,0.000000,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,7,0.500000,-0.000105,1694,0.005954,1.000000,"(1,-1694,-0.5,7)",10,1582,0.006899,1.000000,False,False,False,False,47,1582,1.000000,0.000000,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,8,0.600000,-0.000178,1773,0.007368,1.000000,"(1,-1773,-0.59999999999999998,8)",9,1654,0.008191,1.000000,False,False,False,False,69,1654,1.000000,0.000000,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,9,0.700000,-0.000292,1840,0.008059,1.000000,"(1,-1840,-0.69999999999999996,9)",8,1716,0.008904,1.000000,False,False,False,False,99,1716,1.000000,0.000000,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,10,0.800000,-0.000489,1889,0.008386,1.000000,"(1,-1889,-0.80000000000000004,10)",7,1770,0.009588,1.000000,False,False,False,False,128,1770,1.000000,0.000000,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,11,0.900000,-0.000938,1933,0.008919,1.000000,"(1,-1933,-0.90000000000000002,11)",6,1815,0.009480,1.000000,False,False,False,False,161,1815,1.000000,0.000000,False
E,SODA-A,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,12,1.000000,-1.999995,1971,0.013505,1.000000,"(1,-1971,-1,12)",5,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,0,0.010000,-1.681774,217,0.006912,1.000000,"(1,-217,-0.01,0)",12,219,0.006849,1.000000,False,False,False,False,2,219,1.000000,0.070656,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,1,0.025000,-1.741718,313,0.004792,1.000000,"(1,-313,-0.025000000000000001,1)",11,303,0.004950,1.000000,False,False,False,False,2,303,1.000000,0.124667,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,2,0.050000,-1.786326,396,0.003788,1.000000,"(1,-396,-0.050000000000000003,2)",10,358,0.004190,1.000000,False,False,False,False,2,358,1.000000,0.164884,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,3,0.100000,-1.899330,556,0.008153,1.000000,"(1,-556,-0.10000000000000001,3)",9,515,0.007767,1.000000,False,False,False,False,6,515,1.000000,0.000094,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,4,0.200000,-2.090404,861,0.005392,1.000000,"(1,-861,-0.20000000000000001,4)",8,761,0.010164,1.000000,False,False,False,False,14,761,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,5,0.300000,-2.297651,1219,0.005703,1.000000,"(1,-1219,-0.29999999999999999,5)",7,1099,0.008115,1.000000,False,False,False,False,26,1099,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,6,0.400000,-2.388328,1379,0.006442,1.000000,"(1,-1379,-0.40000000000000002,6)",6,1253,0.005930,1.000000,False,False,False,False,36,1253,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,7,0.500000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.5,7)",5,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,8,0.600000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.59999999999999998,8)",4,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,9,0.700000,-2.532948,1550,0.007096,1.000000,"(1,-1550,-0.69999999999999996,9)",3,1399,0.005645,1.000000,False,False,False,False,86,1399,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,10,0.800000,-2.724183,1611,0.007379,1.000000,"(1,-1611,-0.80000000000000004,10)",2,1473,0.006631,1.000000,False,False,False,False,118,1473,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,11,0.900000,-3.745586,1862,0.010469,1.000000,"(1,-1862,-0.90000000000000002,11)",1,1743,0.010943,1.000000,False,False,False,False,173,1743,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,12,1.000000,-22.760796,1971,0.013505,1.000000,"(1,-1971,-1,12)",0,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,0,0.010000,-1.681774,217,0.006912,1.000000,"(1,-217,-0.01,0)",12,219,0.006849,1.000000,False,False,False,False,2,219,1.000000,0.318727,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,1,0.025000,-1.741718,313,0.004792,1.000000,"(1,-313,-0.025000000000000001,1)",11,303,0.004950,1.000000,False,False,False,False,2,303,1.000000,0.495685,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,2,0.050000,-1.786326,396,0.003788,1.000000,"(1,-396,-0.050000000000000003,2)",10,358,0.004190,1.000000,False,False,False,False,2,358,1.000000,0.603585,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,3,0.100000,-1.899330,556,0.008153,1.000000,"(1,-556,-0.10000000000000001,3)",9,515,0.007767,1.000000,False,False,False,False,6,515,1.000000,0.010636,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,4,0.200000,-2.090404,861,0.005392,1.000000,"(1,-861,-0.20000000000000001,4)",8,761,0.010164,1.000000,False,False,False,False,14,761,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,5,0.300000,-2.297651,1219,0.005703,1.000000,"(1,-1219,-0.29999999999999999,5)",7,1099,0.008115,1.000000,False,False,False,False,26,1099,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,6,0.400000,-2.388328,1379,0.006442,1.000000,"(1,-1379,-0.40000000000000002,6)",6,1253,0.005930,1.000000,False,False,False,False,36,1253,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,7,0.500000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.5,7)",5,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,8,0.600000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.59999999999999998,8)",4,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,9,0.700000,-2.532948,1550,0.007096,1.000000,"(1,-1550,-0.69999999999999996,9)",3,1399,0.005645,1.000000,False,False,False,False,86,1399,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,10,0.800000,-2.724183,1611,0.007379,1.000000,"(1,-1611,-0.80000000000000004,10)",2,1473,0.006631,1.000000,False,False,False,False,118,1473,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,11,0.900000,-3.745586,1862,0.010469,1.000000,"(1,-1862,-0.90000000000000002,11)",1,1743,0.010943,1.000000,False,False,False,False,173,1743,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,12,1.000000,-22.760796,1971,0.013505,1.000000,"(1,-1971,-1,12)",0,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,0,0.010000,-1.681774,217,0.006912,1.000000,"(1,-217,-0.01,0)",12,219,0.006849,1.000000,False,False,False,False,2,219,1.000000,0.739584,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,1,0.025000,-1.741718,313,0.004792,0.998625,"(0.99862523703450268,-313,-0.025000000000000001,1)",1,303,0.004950,0.999925,False,False,False,False,2,303,1.000000,0.931598,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,2,0.050000,-1.786326,396,0.003788,0.938151,"(0.93815073236852431,-396,-0.050000000000000003,2)",0,358,0.004190,0.975317,False,False,False,False,2,358,1.000000,0.988146,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,3,0.100000,-1.899330,556,0.008153,1.000000,"(1,-556,-0.10000000000000001,3)",11,515,0.007767,1.000000,False,False,False,False,6,515,1.000000,0.189772,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,4,0.200000,-2.090404,861,0.005392,1.000000,"(1,-861,-0.20000000000000001,4)",10,761,0.010164,1.000000,False,False,False,False,14,761,1.000000,0.000300,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,5,0.300000,-2.297651,1219,0.005703,1.000000,"(1,-1219,-0.29999999999999999,5)",9,1099,0.008115,1.000000,False,False,False,False,26,1099,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,6,0.400000,-2.388328,1379,0.006442,1.000000,"(1,-1379,-0.40000000000000002,6)",8,1253,0.005930,1.000000,False,False,False,False,36,1253,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,7,0.500000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.5,7)",7,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,8,0.600000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.59999999999999998,8)",6,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,9,0.700000,-2.532948,1550,0.007096,1.000000,"(1,-1550,-0.69999999999999996,9)",5,1399,0.005645,1.000000,False,False,False,False,86,1399,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,10,0.800000,-2.724183,1611,0.007379,1.000000,"(1,-1611,-0.80000000000000004,10)",4,1473,0.006631,1.000000,False,False,False,False,118,1473,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,11,0.900000,-3.745586,1862,0.010469,1.000000,"(1,-1862,-0.90000000000000002,11)",3,1743,0.010943,1.000000,False,False,False,False,173,1743,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,12,1.000000,-22.760796,1971,0.013505,1.000000,"(1,-1971,-1,12)",2,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,0,0.010000,-1.681774,217,0.006912,0.889451,"(0.88945122639869934,-217,-0.01,0)",9,219,0.006849,0.883873,False,False,False,False,2,219,0.991462,0.991462,True
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,1,0.025000,-1.741718,313,0.004792,0.588059,"(0.58805912800305227,-313,-0.025000000000000001,1)",8,303,0.004950,0.619248,False,False,False,False,2,303,0.817965,0.817965,True
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,2,0.050000,-1.786326,396,0.003788,0.363661,"(0.36366083366077484,-396,-0.050000000000000003,2)",3,358,0.004190,0.457836,False,False,False,False,2,358,0.657648,0.657648,True
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,3,0.100000,-1.899330,556,0.008153,0.902861,"(0.90286149314702147,-556,-0.10000000000000001,3)",10,515,0.007767,0.868935,False,False,False,False,6,515,1.000000,0.934928,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,4,0.200000,-2.090404,861,0.005392,0.329879,"(0.32987882248588146,-861,-0.20000000000000001,4)",2,761,0.010164,1.000000,False,False,False,False,14,761,1.000000,0.114007,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,5,0.300000,-2.297651,1219,0.005703,0.218765,"(0.21876546177258913,-1219,-0.29999999999999999,5)",0,1099,0.008115,0.810032,False,False,False,False,26,1099,1.000000,0.000563,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,6,0.400000,-2.388328,1379,0.006442,0.322106,"(0.32210550997897253,-1379,-0.40000000000000002,6)",1,1253,0.005930,0.292999,False,False,False,False,36,1253,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,7,0.500000,-2.520723,1542,0.006860,0.422011,"(0.42201141657156988,-1542,-0.5,7)",6,1388,0.005686,0.176308,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,8,0.600000,-2.520723,1542,0.006860,0.422011,"(0.42201141657156988,-1542,-0.59999999999999998,8)",5,1388,0.005686,0.176308,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,9,0.700000,-2.532948,1550,0.007096,0.414484,"(0.41448446838940078,-1550,-0.69999999999999996,9)",4,1399,0.005645,0.167023,False,False,False,False,86,1399,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,10,0.800000,-2.724183,1611,0.007379,0.501848,"(0.50184820876190306,-1611,-0.80000000000000004,10)",7,1473,0.006631,0.355906,False,False,False,False,118,1473,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,11,0.900000,-3.745586,1862,0.010469,1.000000,"(1,-1862,-0.90000000000000002,11)",12,1743,0.010943,1.000000,False,False,False,False,173,1743,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,12,1.000000,-22.760796,1971,0.013505,1.000000,"(1,-1971,-1,12)",11,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,0,0.010000,-1.681774,217,0.006912,1.000000,"(1,-217,-0.01,0)",12,219,0.006849,1.000000,False,False,False,False,2,219,1.000000,0.920104,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,1,0.025000,-1.741718,313,0.004792,0.905035,"(0.90503488428624845,-313,-0.025000000000000001,1)",3,303,0.004950,0.922329,False,False,False,False,2,303,0.999476,0.999476,True
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,2,0.050000,-1.786326,396,0.003788,0.734506,"(0.73450621005336048,-396,-0.050000000000000003,2)",0,358,0.004190,0.816506,False,False,False,False,2,358,0.962189,0.962189,True
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,3,0.100000,-1.899330,556,0.008153,1.000000,"(1,-556,-0.10000000000000001,3)",11,515,0.007767,1.000000,False,False,False,False,6,515,1.000000,0.469340,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,4,0.200000,-2.090404,861,0.005392,0.880233,"(0.88023326287797143,-861,-0.20000000000000001,4)",1,761,0.010164,1.000000,False,False,False,False,14,761,1.000000,0.005393,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,5,0.300000,-2.297651,1219,0.005703,0.899678,"(0.89967825145941982,-1219,-0.29999999999999999,5)",2,1099,0.008115,1.000000,False,False,False,False,26,1099,1.000000,0.000001,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,6,0.400000,-2.388328,1379,0.006442,0.990017,"(0.9900166390568983,-1379,-0.40000000000000002,6)",4,1253,0.005930,0.936192,False,False,False,False,36,1253,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,7,0.500000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.5,7)",10,1388,0.005686,0.883022,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,8,0.600000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.59999999999999998,8)",9,1388,0.005686,0.883022,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,9,0.700000,-2.532948,1550,0.007096,1.000000,"(1,-1550,-0.69999999999999996,9)",8,1399,0.005645,0.873350,False,False,False,False,86,1399,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,10,0.800000,-2.724183,1611,0.007379,1.000000,"(1,-1611,-0.80000000000000004,10)",7,1473,0.006631,0.998364,False,False,False,False,118,1473,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,11,0.900000,-3.745586,1862,0.010469,1.000000,"(1,-1862,-0.90000000000000002,11)",6,1743,0.010943,1.000000,False,False,False,False,173,1743,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,12,1.000000,-22.760796,1971,0.013505,1.000000,"(1,-1971,-1,12)",5,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,0,0.010000,-1.681774,217,0.006912,1.000000,"(1,-217,-0.01,0)",12,219,0.006849,1.000000,False,False,False,False,2,219,1.000000,0.480369,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,1,0.025000,-1.741718,313,0.004792,1.000000,"(1,-313,-0.025000000000000001,1)",11,303,0.004950,1.000000,False,False,False,False,2,303,1.000000,0.693910,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,2,0.050000,-1.786326,396,0.003788,1.000000,"(1,-396,-0.050000000000000003,2)",10,358,0.004190,1.000000,False,False,False,False,2,358,1.000000,0.805092,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,3,0.100000,-1.899330,556,0.008153,1.000000,"(1,-556,-0.10000000000000001,3)",9,515,0.007767,1.000000,False,False,False,False,6,515,1.000000,0.041251,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,4,0.200000,-2.090404,861,0.005392,1.000000,"(1,-861,-0.20000000000000001,4)",8,761,0.010164,1.000000,False,False,False,False,14,761,1.000000,0.000004,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,5,0.300000,-2.297651,1219,0.005703,1.000000,"(1,-1219,-0.29999999999999999,5)",7,1099,0.008115,1.000000,False,False,False,False,26,1099,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,6,0.400000,-2.388328,1379,0.006442,1.000000,"(1,-1379,-0.40000000000000002,6)",6,1253,0.005930,1.000000,False,False,False,False,36,1253,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,7,0.500000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.5,7)",5,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,8,0.600000,-2.520723,1542,0.006860,1.000000,"(1,-1542,-0.59999999999999998,8)",4,1388,0.005686,1.000000,False,False,False,False,84,1388,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,9,0.700000,-2.532948,1550,0.007096,1.000000,"(1,-1550,-0.69999999999999996,9)",3,1399,0.005645,1.000000,False,False,False,False,86,1399,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,10,0.800000,-2.724183,1611,0.007379,1.000000,"(1,-1611,-0.80000000000000004,10)",2,1473,0.006631,1.000000,False,False,False,False,118,1473,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,11,0.900000,-3.745586,1862,0.010469,1.000000,"(1,-1862,-0.90000000000000002,11)",1,1743,0.010943,1.000000,False,False,False,False,173,1743,1.000000,0.000000,False
E,SODA-A,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,12,1.000000,-22.760796,1971,0.013505,1.000000,"(1,-1971,-1,12)",0,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,0,0.010000,-0.592064,66,0.000000,0.936100,"(0.93609995321533235,-66,-0.01,0)",3,57,0.000000,0.944567,False,False,False,False,0,57,0.944567,0.944567,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,1,0.025000,-0.680487,105,0.000000,0.900277,"(0.90027722730977811,-105,-0.025000000000000001,1)",2,90,0.000000,0.913890,False,False,False,False,0,90,0.913890,0.913890,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,2,0.050000,-0.750830,146,0.000000,0.864095,"(0.86409458263130545,-146,-0.050000000000000003,2)",1,120,0.000000,0.886867,False,False,False,False,0,120,0.886867,0.886867,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,3,0.100000,-0.830061,195,0.000000,0.822754,"(0.8227543855539492,-195,-0.10000000000000001,3)",0,185,0.000000,0.831027,False,False,False,False,0,185,0.831027,0.831027,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,4,0.200000,-1.514154,795,0.002296,1.000000,"(1,-795,-0.20000000000000001,4)",12,695,0.001427,1.000000,False,False,False,False,4,695,1.000000,0.024639,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,5,0.300000,-1.940089,1179,0.002317,1.000000,"(1,-1179,-0.29999999999999999,5)",11,1071,0.002990,1.000000,False,False,False,False,13,1071,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,6,0.400000,-1.996686,1378,0.003257,1.000000,"(1,-1378,-0.40000000000000002,6)",10,1262,0.003772,1.000000,False,False,False,False,24,1262,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,7,0.500000,-2.033133,1450,0.004629,1.000000,"(1,-1450,-0.5,7)",9,1332,0.005345,1.000000,False,False,False,False,38,1332,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,8,0.600000,-2.108549,1508,0.004864,1.000000,"(1,-1508,-0.59999999999999998,8)",8,1391,0.004419,1.000000,False,False,False,False,47,1391,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,9,0.700000,-2.214926,1556,0.005512,1.000000,"(1,-1556,-0.69999999999999996,9)",7,1438,0.004876,1.000000,False,False,False,False,76,1438,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,10,0.800000,-2.528244,1700,0.005967,1.000000,"(1,-1700,-0.80000000000000004,10)",6,1572,0.005905,1.000000,False,False,False,False,105,1572,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,11,0.900000,-2.926868,1836,0.008094,1.000000,"(1,-1836,-0.90000000000000002,11)",5,1719,0.008100,1.000000,False,False,False,False,156,1719,1.000000,0.000000,False
