dataset,replicate,delta_nrc
SODA-A,8038,0.19906371815470358
SODA-A,8039,0.2644566484458736
SODA-A,8040,0.14813782326382297
SODA-A,8041,0.2096759022946596
SODA-A,8042,0.18726830266106004
SODA-A,8043,0.1752522769110566
SODA-A,8044,0.19521558426287228
SODA-A,8045,0.24440120404470156
SODA-A,8046,0.23274243600632838
SODA-A,8047,0.17189350900681227
SODA-A,8048,0.17134812257542414
SODA-A,8049,0.24574216483293146
SODA-A,8050,0.2063357935826871
SODA-A,8051,0.2330089766636087
SODA-A,8052,0.20227720764692264
SODA-A,8053,0.22019006894047355
SODA-A,8054,0.09945014770047617
SODA-A,8055,0.1486588042141076
SODA-A,8056,0.26580197268677785
SODA-A,8057,0.1415358711248647
SODA-A,8058,0.22702630626483694
SODA-A,8059,0.1673185099891787
SODA-A,8060,0.27055866074582147
SODA-A,8061,0.2423295895703686
SODA-A,8062,0.20614527503085173
SODA-A,8063,0.1748692425946693
SODA-A,8064,0.24055816727658796
SODA-A,8065,0.21117242427985577
SODA-A,8066,0.2024161711469319
SODA-A,8067,0.23687691873853406
SODA-A,8068,0.17987236070059243
SODA-A,8069,0.14815810570309618
SODA-A,8070,0.18728485975232356
SODA-A,8071,0.18327546678056938
SODA-A,8072,0.18741950311289923
SODA-A,8073,0.23643066720626715
SODA-A,8074,0.28288664402393804
SODA-A,8075,0.19361671919487877
SODA-A,8076,0.24390822132920098
SODA-A,8077,0.14179119289998066
SODA-A,8078,0.31681270080816215
SODA-A,8079,0.19009163821560676
SODA-A,8080,0.30186335955267674
SODA-A,8081,0.18531023262799617
SODA-A,8082,0.1647682336410562
SODA-A,8083,0.26858867347950033
SODA-A,8084,0.19671458565708994
SODA-A,8085,0.16403021090011805
SODA-A,8086,0.14381184674486486
SODA-A,8087,0.18079748421325786
SODA-A,8088,0.16335411626146124
SODA-A,8089,0.1431928943653334
SODA-A,8090,0.23442528663684709
SODA-A,8091,0.1924379898561393
SODA-A,8092,0.2389705466102635
SODA-A,8093,0.22931002287624952
SODA-A,8094,0.20941949333811083
SODA-A,8095,0.24526977923973214
SODA-A,8096,0.14101544346042255
SODA-A,8097,0.22029413836781125
SODA-A,8098,0.15787235160453394
SODA-A,8099,0.19082342995716817
SODA-A,8100,0.17236301840864515
SODA-A,8101,0.22795685020413037
SODA-A,8102,0.1696782901176233
SODA-A,8103,0.16240948019806278
SODA-A,8104,0.2117903116277533
SODA-A,8105,0.19608144845656666
SODA-A,8106,0.21918426132736868
SODA-A,8107,0.22935061551345187
SODA-A,8108,0.18706187179660455
SODA-A,8109,0.19190331242903996
SODA-A,8110,0.20987165606418973
SODA-A,8111,0.2546941372021885
SODA-A,8112,0.2070214858223291
SODA-A,8113,0.11329750700571622
SODA-A,8114,0.2120885662626188
SODA-A,8115,0.15559594933971582
SODA-A,8116,0.19036999823937673
SODA-A,8117,0.30272064640453833
SODA-A,8118,0.15192873848012806
SODA-A,8119,0.1683307995363671
SODA-A,8120,0.15725354458235014
SODA-A,8121,0.19254085261863702
SODA-A,8122,0.23499408269106897
SODA-A,8123,0.25593474620319306
SODA-A,8124,0.12615039501665248
SODA-A,8125,0.21522064482822845
SODA-A,8126,0.2354778751280927
SODA-A,8127,0.224802641367765
SODA-A,8128,0.2636722566308207
SODA-A,8129,0.2384836390625485
SODA-A,8130,0.17823167138959317
SODA-A,8131,0.20415594897073303
SODA-A,8132,0.1685478289033282
SODA-A,8133,0.2180438009904903
SODA-A,8134,0.187591855812136
SODA-A,8135,0.23901785068745945
SODA-A,8136,0.1537343569690447
SODA-A,8137,0.19183348115367244
SODA-A,8138,0.2759322506154565
SODA-A,8139,0.14945595533723904
SODA-A,8140,0.18550824116859033
SODA-A,8141,0.2368503983362807
SODA-A,8142,0.16736384842748742
SODA-A,8143,0.1712317966681713
SODA-A,8144,0.14078939679849045
SODA-A,8145,0.21607640055289717
SODA-A,8146,0.22510467309972526
SODA-A,8147,0.13426698448717256
SODA-A,8148,0.23323904590630318
SODA-A,8149,0.1603622751608021
SODA-A,8150,0.14648998734790286
SODA-A,8151,0.15097399048140953
SODA-A,8152,0.17707470028855327
SODA-A,8153,0.2554162046735678
SODA-A,8154,0.2706795921679901
SODA-A,8155,0.19314000679809112
SODA-A,8156,0.2343460842767205
SODA-A,8157,0.16400575881294172
SODA-A,8158,0.19505798291814447
SODA-A,8159,0.2711235895787636
SODA-A,8160,0.19613660615993234
SODA-A,8161,0.15234848296622872
SODA-A,8162,0.21234694857057457
SODA-A,8163,0.31991183687762825
SODA-A,8164,0.2613773148147785
SODA-A,8165,0.26193168992328636
SODA-A,8166,0.2151451098401701
SODA-A,8167,0.19004460914742272
SODA-A,8168,0.18383070189611095
SODA-A,8169,0.2734269601693499
SODA-A,8170,0.15539022920311718
SODA-A,8171,0.20825596123851797
SODA-A,8172,0.18149682169717557
SODA-A,8173,0.14940684096765705
SODA-A,8174,0.14932591003585488
SODA-A,8175,0.18695035707223306
SODA-A,8176,0.2547223322326919
SODA-A,8177,0.12412244379681459
SODA-A,8178,0.22305378177680263
SODA-A,8179,0.16596167475676254
SODA-A,8180,0.15838147631375898
SODA-A,8181,0.20854993178191894
SODA-A,8182,0.2702312223370573
SODA-A,8183,0.22445963641440847
SODA-A,8184,0.15298146827730946
SODA-A,8185,0.17980092360077488
SODA-A,8186,0.1923683128604583
SODA-A,8187,0.21408697480359595
SODA-A,8188,0.14673455598976853
SODA-A,8189,0.22268875165892515
SODA-A,8190,0.22181171549734818
SODA-A,8191,0.16864571717630394
SODA-A,8192,0.17221152750420848
SODA-A,8193,0.18138979142678285
SODA-A,8194,0.15610637536097666
SODA-A,8195,0.14203456686871457
SODA-A,8196,0.18103408127008458
SODA-A,8197,0.20964648029469019
SODA-A,8198,0.20091566933416144
SODA-A,8199,0.23915935485093848
SODA-A,8200,0.1698296151547043
SODA-A,8201,0.2485658881689483
SODA-A,8202,0.2549291541957409
SODA-A,8203,0.14336884368500374
SODA-A,8204,0.14089071629997874
SODA-A,8205,0.15774256280049015
SODA-A,8206,0.23768433072365008
SODA-A,8207,0.18901628891648276
SODA-A,8208,0.2965325511568605
SODA-A,8209,0.17639721022317328
SODA-A,8210,0.23659419981178265
SODA-A,8211,0.18749541951876714
SODA-A,8212,0.19056804207904948
SODA-A,8213,0.16923215163388328
SODA-A,8214,0.18375830348015953
SODA-A,8215,0.17439628612171865
SODA-A,8216,0.19744289727398312
SODA-A,8217,0.2883713384726725
SODA-A,8218,0.13954460824792675
SODA-A,8219,0.15051231409485882
SODA-A,8220,0.2372387809662953
SODA-A,8221,0.1717807961547112
SODA-A,8222,0.1669956742512657
SODA-A,8223,0.18770995290821124
SODA-A,8224,0.17763678460212323
SODA-A,8225,0.2842577709537738
SODA-A,8226,0.161354992655459
SODA-A,8227,0.20218704726779824
SODA-A,8228,0.25746192944832846
SODA-A,8229,0.2503831197488646
SODA-A,8230,0.2087877494416377
SODA-A,8231,0.17636891163909274
SODA-A,8232,0.15780574732546765
SODA-A,8233,0.1986036262464892
SODA-A,8234,0.17034189754309276
SODA-A,8235,0.22451333738768803
SODA-A,8236,0.15134333387950805
SODA-A,8237,0.2308979258092032
SODA-A,8238,0.11805068730600854
SODA-A,8239,0.18817828977291245
SODA-A,8240,0.17558597742959364
SODA-A,8241,0.21064264036757574
SODA-A,8242,0.18142987541836725
SODA-A,8243,0.22249569771737643
SODA-A,8244,0.21390153393024208
SODA-A,8245,0.1784917984021288
SODA-A,8246,0.2928988044949127
SODA-A,8247,0.27896357339176825
SODA-A,8248,0.20029734464550586
SODA-A,8249,0.12873697275942092
SODA-A,8250,0.17711311385680217
SODA-A,8251,0.1868775956422017
SODA-A,8252,0.15250018491561473
SODA-A,8253,0.18800922932820358
SODA-A,8254,0.18748802963906208
SODA-A,8255,0.12423144077485271
SODA-A,8256,0.13923792454490386
SODA-A,8257,0.1798972055470756
SODA-A,8258,0.2528066837837108
SODA-A,8259,0.24127370945991006
SODA-A,8260,0.1604008312527399
SODA-A,8261,0.17167665475137212
SODA-A,8262,0.23277346264240756
SODA-A,8263,0.14922599941033482
SODA-A,8264,0.13571293342892826
SODA-A,8265,0.14012463250917523
SODA-A,8266,0.2557072857517678
SODA-A,8267,0.25550603250392157
SODA-A,8268,0.24292520035602322
SODA-A,8269,0.21219100330216567
SODA-A,8270,0.17908396827437445
SODA-A,8271,0.1358962079930307
SODA-A,8272,0.19201460212774052
SODA-A,8273,0.1745494662085202
SODA-A,8274,0.21073256548017905
SODA-A,8275,0.26465408777983873
SODA-A,8276,0.1372056529190928
SODA-A,8277,0.20282518565579144
SODA-A,8278,0.23279297207499577
SODA-A,8279,0.14777499338169842
SODA-A,8280,0.18262693347296327
SODA-A,8281,0.19499071991549277
SODA-A,8282,0.1465875412054332
SODA-A,8283,0.295805453066598
SODA-A,8284,0.2570162733252225
SODA-A,8285,0.1637160251116085
SODA-A,8286,0.21878799034129665
SODA-A,8287,0.14116070989487717
SODA-A,8288,0.171462569266504
SODA-A,8289,0.30896562787154375
SODA-A,8290,0.17371572800188656
SODA-A,8291,0.1283252966262315
SODA-A,8292,0.29186825452383147
SODA-A,8293,0.2583202290505943
SODA-A,8294,0.2762830998671345
SODA-A,8295,0.2165840048562243
SODA-A,8296,0.18883207854562217
SODA-A,8297,0.23048025729849236
SODA-A,8298,0.13638914621464387
SODA-A,8299,0.2193235209088505
SODA-A,8300,0.26191852553000855
SODA-A,8301,0.1855935575856827
SODA-A,8302,0.19103428982948956
SODA-A,8303,0.2504475016513165
SODA-A,8304,0.16305616090570668
SODA-A,8305,0.18925108405361157
SODA-A,8306,0.19886238899588882
SODA-A,8307,0.19891629668315725
SODA-A,8308,0.28114635432309754
SODA-A,8309,0.23296738618752644
SODA-A,8310,0.2360644405521241
SODA-A,8311,0.11585656777895975
SODA-A,8312,0.1505363184743843
SODA-A,8313,0.21022092250794439
SODA-A,8314,0.2146365517980287
SODA-A,8315,0.20461596504595303
SODA-A,8316,0.19884999799820569
SODA-A,8317,0.20360959441447485
SODA-A,8318,0.26633364325591524
SODA-A,8319,0.16103062474736463
SODA-A,8320,0.19477759179276005
SODA-A,8321,0.1801086754857104
SODA-A,8322,0.25028421855737265
SODA-A,8323,0.1571144940598685
SODA-A,8324,0.17787885483317184
SODA-A,8325,0.1531564096034665
SODA-A,8326,0.12395865619034346
SODA-A,8327,0.24464884776101886
SODA-A,8328,0.1507401142763975
SODA-A,8329,0.15980603930994786
SODA-A,8330,0.19115651504410397
SODA-A,8331,0.20188310642947138
SODA-A,8332,0.226575382641184
SODA-A,8333,0.19316109091637546
SODA-A,8334,0.19841824992153223
SODA-A,8335,0.18928502916518447
SODA-A,8336,0.2981666937806936
SODA-A,8337,0.24203378477938725
SODA-A,8338,0.20631554352197412
SODA-A,8339,0.1699340232259095
SODA-A,8340,0.15902267066420572
SODA-A,8341,0.2667390714953296
SODA-A,8342,0.22350669005447943
SODA-A,8343,0.18720796484909702
SODA-A,8344,0.1891362761262655
SODA-A,8345,0.14643342511781526
SODA-A,8346,0.22310985092522978
SODA-A,8347,0.15751671782400672
SODA-A,8348,0.1505994082762322
SODA-A,8349,0.27431026176510415
SODA-A,8350,0.2748957492675736
SODA-A,8351,0.15809426952713046
SODA-A,8352,0.24167446621702576
SODA-A,8353,0.1708451917035962
SODA-A,8354,0.25923074698658966
SODA-A,8355,0.19006067377515523
SODA-A,8356,0.23379922588382884
SODA-A,8357,0.21903552799628445
SODA-A,8358,0.18883538837610936
SODA-A,8359,0.2307618721506085
SODA-A,8360,0.3277205225799056
SODA-A,8361,0.17761846090920463
SODA-A,8362,0.1592355123927361
SODA-A,8363,0.26003196959069363
SODA-A,8364,0.20847367305389275
SODA-A,8365,0.23256485418751982
SODA-A,8366,0.21488391215281233
SODA-A,8367,0.19528126072480206
SODA-A,8368,0.19402804771220344
SODA-A,8369,0.24727126618444695
SODA-A,8370,0.17742330402758028
SODA-A,8371,0.15688564937656285
SODA-A,8372,0.19517343780785057
SODA-A,8373,0.23445618241090127
SODA-A,8374,0.12513437366083824
SODA-A,8375,0.19017468482533928
SODA-A,8376,0.19898747042276932
SODA-A,8377,0.23485839600505465
SODA-A,8378,0.25845855993791994
SODA-A,8379,0.15823682801313027
SODA-A,8380,0.19748317622988554
SODA-A,8381,0.1642887211171975
SODA-A,8382,0.15708652483178975
SODA-A,8383,0.16534843082532374
SODA-A,8384,0.13939115881376157
SODA-A,8385,0.19667939426100178
SODA-A,8386,0.21411196222278112
SODA-A,8387,0.22926877105689714
SODA-A,8388,0.15944523353242046
SODA-A,8389,0.191582306140186
SODA-A,8390,0.29155002032458344
SODA-A,8391,0.12014126948652926
SODA-A,8392,0.2480842263339234
SODA-A,8393,0.22904367854456686
SODA-A,8394,0.2039395608503093
SODA-A,8395,0.21659470960352617
SODA-A,8396,0.22018639797096562
SODA-A,8397,0.20097426357858816
SODA-A,8398,0.26908541273727293
SODA-A,8399,0.18683670143261988
SODA-A,8400,0.1463792960839007
SODA-A,8401,0.20069705652575698
SODA-A,8402,0.19549603953661854
SODA-A,8403,0.18040030374708327
SODA-A,8404,0.21346133872372058
SODA-A,8405,0.22641270913090078
SODA-A,8406,0.14941431980509662
SODA-A,8407,0.247748887380275
SODA-A,8408,0.22359934433357137
SODA-A,8409,0.24125336496862881
SODA-A,8410,0.18481341750430247
SODA-A,8411,0.22487055901079622
SODA-A,8412,0.25317959915315386
SODA-A,8413,0.2942879125126152
SODA-A,8414,0.20425021471295474
SODA-A,8415,0.23693005260281264
SODA-A,8416,0.14552886239713675
SODA-A,8417,0.22038862402910414
SODA-A,8418,0.22957735578887545
SODA-A,8419,0.18476046877413504
SODA-A,8420,0.1951139556353002
SODA-A,8421,0.25543288538745595
SODA-A,8422,0.19733345045415585
SODA-A,8423,0.23620118891504172
SODA-A,8424,0.2153122514196375
SODA-A,8425,0.22274189152737006
SODA-A,8426,0.18329549719766264
SODA-A,8427,0.23941797908953272
SODA-A,8428,0.20274901539367052
SODA-A,8429,0.23730643454655864
SODA-A,8430,0.22536417683578758
SODA-A,8431,0.1678304982493985
SODA-A,8432,0.1756380061453392
SODA-A,8433,0.20453347162991625
SODA-A,8434,0.14969484426805596
SODA-A,8435,0.2593443879843863
SODA-A,8436,0.15038873874946623
SODA-A,8437,0.19208639696742486
SODA-A,8438,0.20083153735439446
SODA-A,8439,0.15548900074414218
SODA-A,8440,0.2035335105268663
SODA-A,8441,0.2504612862488102
SODA-A,8442,0.2597749805617851
SODA-A,8443,0.22701476302494655
SODA-A,8444,0.23232000121666962
SODA-A,8445,0.2816845884248817
SODA-A,8446,0.18737215928873108
SODA-A,8447,0.234899356214951
SODA-A,8448,0.17699605892702897
SODA-A,8449,0.14752860436895315
SODA-A,8450,0.25175014310281446
SODA-A,8451,0.14674009745784894
SODA-A,8452,0.23162894920917848
SODA-A,8453,0.12310835665114794
SODA-A,8454,0.2674729658936754
SODA-A,8455,0.20631047605328223
SODA-A,8456,0.18993920092924232
SODA-A,8457,0.17858100127117021
SODA-A,8458,0.1523321408530277
SODA-A,8459,0.21838918338885777
SODA-A,8460,0.1524874583454413
SODA-A,8461,0.25192347393255415
SODA-A,8462,0.1616951098691991
SODA-A,8463,0.19211144552068044
SODA-A,8464,0.2169531601288867
SODA-A,8465,0.2084182025547735
SODA-A,8466,0.1300978835364643
SODA-A,8467,0.33150572348009166
SODA-A,8468,0.17698447151030566
SODA-A,8469,0.2109240089813577
SODA-A,8470,0.22474274231928343
SODA-A,8471,0.12746392405533818
SODA-A,8472,0.17335986987387475
SODA-A,8473,0.26206738698792276
SODA-A,8474,0.26277933275783344
SODA-A,8475,0.1661302750720946
SODA-A,8476,0.2157216234029461
SODA-A,8477,0.1975952473982311
SODA-A,8478,0.26413886493520156
SODA-A,8479,0.2024712021753894
SODA-A,8480,0.26175324593101273
SODA-A,8481,0.1840541638346317
SODA-A,8482,0.19302769257256192
SODA-A,8483,0.17081185800667825
SODA-A,8484,0.19717143834287165
SODA-A,8485,0.17681507353511394
SODA-A,8486,0.1994035290016491
SODA-A,8487,0.17685945188390567
SODA-A,8488,0.16987596451034848
SODA-A,8489,0.1128265802067317
SODA-A,8490,0.14070973859248592
SODA-A,8491,0.1694712181254181
SODA-A,8492,0.10329840286402892
SODA-A,8493,0.24415120564026277
SODA-A,8494,0.1675841637651433
SODA-A,8495,0.1819562349558465
SODA-A,8496,0.2522421223872215
SODA-A,8497,0.1510237552277397
SODA-A,8498,0.20870976093972943
SODA-A,8499,0.22993442674422837
SODA-A,8500,0.24474786918312608
SODA-A,8501,0.3033308007543371
SODA-A,8502,0.20467927484043663
SODA-A,8503,0.13663868683857705
SODA-A,8504,0.15623406445032084
SODA-A,8505,0.17488220978568692
SODA-A,8506,0.12496553181853359
SODA-A,8507,0.15341825633417971
SODA-A,8508,0.19890487414625674
SODA-A,8509,0.23246757784315297
SODA-A,8510,0.19791289443341853
SODA-A,8511,0.1782215786806391
SODA-A,8512,0.34055052091119187
SODA-A,8513,0.20370092559698616
SODA-A,8514,0.2179285504751397
SODA-A,8515,0.2101953135482485
SODA-A,8516,0.15736562344371197
SODA-A,8517,0.18128991858473598
SODA-A,8518,0.18310596140123453
SODA-A,8519,0.2510694069511173
SODA-A,8520,0.174052147551706
SODA-A,8521,0.178956588008797
SODA-A,8522,0.16373418445962784
SODA-A,8523,0.1671539536831259
SODA-A,8524,0.30998061337104066
SODA-A,8525,0.2637911067889614
SODA-A,8526,0.1825401336951042
SODA-A,8527,0.18766603711001678
SODA-A,8528,0.233265033977601
SODA-A,8529,0.30555491120259953
SODA-A,8530,0.2200062836633931
SODA-A,8531,0.24634139021295937
SODA-A,8532,0.16196037060364288
SODA-A,8533,0.1839924011070746
SODA-A,8534,0.23034195086626236
SODA-A,8535,0.20128293974060107
SODA-A,8536,0.1373506531670597
SODA-A,8537,0.23533835171225492
SODA-A,8538,0.28575368840896975
SODA-A,8539,0.19503571864643432
SODA-A,8540,0.21766372261674327
SODA-A,8541,0.2348598316856848
SODA-A,8542,0.2585306132738035
SODA-A,8543,0.2140606706559834
SODA-A,8544,0.2862258509569524
SODA-A,8545,0.10758256748308342
SODA-A,8546,0.1971418704713363
SODA-A,8547,0.18801282340372028
SODA-A,8548,0.2158773684859583
SODA-A,8549,0.1480385217272805
SODA-A,8550,0.17748763167170384
SODA-A,8551,0.2626924686158724
SODA-A,8552,0.27009109972412515
SODA-A,8553,0.2893962512379736
SODA-A,8554,0.1664852533081747
SODA-A,8555,0.19554788356066566
SODA-A,8556,0.16497134018501153
SODA-A,8557,0.16581906783429085
SODA-A,8558,0.23726257611579715
SODA-A,8559,0.17991676818182806
SODA-A,8560,0.17952256868121014
SODA-A,8561,0.15976667548144197
SODA-A,8562,0.15285126596719184
SODA-A,8563,0.16578707912459983
SODA-A,8564,0.13880296312672963
SODA-A,8565,0.14773283681184723
SODA-A,8566,0.36164988336213666
SODA-A,8567,0.16818956049945838
SODA-A,8568,0.24100764594998475
SODA-A,8569,0.194455952473505
SODA-A,8570,0.1603747309439687
SODA-A,8571,0.10675089058414305
SODA-A,8572,0.24716080599642326
SODA-A,8573,0.26592338735433824
SODA-A,8574,0.21589695460444358
SODA-A,8575,0.2395867246127557
SODA-A,8576,0.15198646490836976
SODA-A,8577,0.24339590052278348
SODA-A,8578,0.16852566270058167
SODA-A,8579,0.1608417307576755
SODA-A,8580,0.1937571160668184
SODA-A,8581,0.3101652874777551
SODA-A,8582,0.21569231179752324
SODA-A,8583,0.18616876082223144
SODA-A,8584,0.1697454817439502
SODA-A,8585,0.15484734899944824
SODA-A,8586,0.1975105649174373
SODA-A,8587,0.17926518981141853
SODA-A,8588,0.14995053185455837
SODA-A,8589,0.18884184605583992
SODA-A,8590,0.21375381236337643
SODA-A,8591,0.13276474267166194
SODA-A,8592,0.2501986242367878
SODA-A,8593,0.22903658602329846
SODA-A,8594,0.12593762232856692
SODA-A,8595,0.20978891463816335
SODA-A,8596,0.17830957530614555
SODA-A,8597,0.16483899488187753
SODA-A,8598,0.25012575066854403
SODA-A,8599,0.2522533951620132
SODA-A,8600,0.16031486994069843
SODA-A,8601,0.17023694783863974
SODA-A,8602,0.18432934919801847
SODA-A,8603,0.20501644711342187
SODA-A,8604,0.23503960312497213
SODA-A,8605,0.2443089799711683
SODA-A,8606,0.17662710158505351
SODA-A,8607,0.18902656046936528
SODA-A,8608,0.19330777292484325
SODA-A,8609,0.23257722489993016
SODA-A,8610,0.16432937451763774
SODA-A,8611,0.13148538095301765
SODA-A,8612,0.21845079293290282
SODA-A,8613,0.1901979180314778
SODA-A,8614,0.2056207232907174
SODA-A,8615,0.16114373272358978
SODA-A,8616,0.160446579710687
SODA-A,8617,0.18188079437490895
SODA-A,8618,0.2534746170337902
SODA-A,8619,0.13377221499978792
SODA-A,8620,0.16352118354251088
SODA-A,8621,0.13171236097403738
SODA-A,8622,0.22485501433714278
SODA-A,8623,0.23056136056351
SODA-A,8624,0.22319251880562413
SODA-A,8625,0.14281562772868128
SODA-A,8626,0.21613438165509635
SODA-A,8627,0.21329573466295842
SODA-A,8628,0.20089615407490324
SODA-A,8629,0.218190787988162
SODA-A,8630,0.11051659177050199
SODA-A,8631,0.13499951207142208
SODA-A,8632,0.27477201631173065
SODA-A,8633,0.19001929570050363
SODA-A,8634,0.2530987944744238
SODA-A,8635,0.19739297565556296
SODA-A,8636,0.22542948144657105
SODA-A,8637,0.20583767274018694
SODA-A,8638,0.2253527484786471
SODA-A,8639,0.19193411729872745
SODA-A,8640,0.2600097330034648
SODA-A,8641,0.1562200178297568
SODA-A,8642,0.18055751643519619
SODA-A,8643,0.18781813290768545
SODA-A,8644,0.21161485812358521
SODA-A,8645,0.28480962906550145
SODA-A,8646,0.19607666906077265
SODA-A,8647,0.25169325327321934
SODA-A,8648,0.11509341712157634
SODA-A,8649,0.22840492758833847
SODA-A,8650,0.1703103600984811
SODA-A,8651,0.12138718649795105
SODA-A,8652,0.21076410821858982
SODA-A,8653,0.1675338658339351
SODA-A,8654,0.20148003111594603
SODA-A,8655,0.14221532357834493
SODA-A,8656,0.2030779981625639
SODA-A,8657,0.21646659287165892
SODA-A,8658,0.22920418194198494
SODA-A,8659,0.22368929857929354
SODA-A,8660,0.2214673660276208
SODA-A,8661,0.18048194666697076
SODA-A,8662,0.20293756804227725
SODA-A,8663,0.11896200008647673
SODA-A,8664,0.16474776138500669
SODA-A,8665,0.1250511094398119
SODA-A,8666,0.2200288231528268
SODA-A,8667,0.24166038178453764
SODA-A,8668,0.2698913273978336
SODA-A,8669,0.14989664461329555
SODA-A,8670,0.23443237499064878
SODA-A,8671,0.23214544562655776
SODA-A,8672,0.17283407689210034
SODA-A,8673,0.13680263733517894
SODA-A,8674,0.2008788749222956
SODA-A,8675,0.2784956211989256
SODA-A,8676,0.15361269384483855
SODA-A,8677,0.13624711257281602
SODA-A,8678,0.254804377109879
SODA-A,8679,0.17627602868643422
SODA-A,8680,0.26084330263588884
SODA-A,8681,0.14160458278217147
SODA-A,8682,0.3147708686608849
SODA-A,8683,0.19764197414429757
SODA-A,8684,0.2462161135173036
SODA-A,8685,0.16645387657645755
SODA-A,8686,0.23031783186607957
SODA-A,8687,0.15445292847472958
SODA-A,8688,0.19230934908509173
SODA-A,8689,0.15122480016752843
SODA-A,8690,0.2658673310682543
SODA-A,8691,0.2637934019645267
SODA-A,8692,0.18592795698440434
SODA-A,8693,0.215299084864422
SODA-A,8694,0.22650867846520273
SODA-A,8695,0.18568653571917865
SODA-A,8696,0.1786749516769648
SODA-A,8697,0.15700920148229247
SODA-A,8698,0.21237118748105505
SODA-A,8699,0.21423306201384085
SODA-A,8700,0.18639543067796283
SODA-A,8701,0.10128596166741671
SODA-A,8702,0.24943460201415002
SODA-A,8703,0.21869747798051786
SODA-A,8704,0.24849060771921
SODA-A,8705,0.16688737865882947
SODA-A,8706,0.2047441807727564
SODA-A,8707,0.1948301049700622
SODA-A,8708,0.19657063876551556
SODA-A,8709,0.1575730474854053
SODA-A,8710,0.25064259607849454
SODA-A,8711,0.18341923612983813
SODA-A,8712,0.2579396163045116
SODA-A,8713,0.19776090873765007
SODA-A,8714,0.14262645223486486
SODA-A,8715,0.2718381456321225
SODA-A,8716,0.1335564443304938
SODA-A,8717,0.14174388402500593
SODA-A,8718,0.13230123812500444
SODA-A,8719,0.1290376383452283
SODA-A,8720,0.16348554137647675
SODA-A,8721,0.12248208169904207
SODA-A,8722,0.2393577163863187
SODA-A,8723,0.19066428858044415
SODA-A,8724,0.2659776398716872
SODA-A,8725,0.24893599582393539
SODA-A,8726,0.2090129889681674
SODA-A,8727,0.1434508074395789
SODA-A,8728,0.145701729111458
SODA-A,8729,0.21690597546770485
SODA-A,8730,0.1589716313546039
SODA-A,8731,0.16006380708189671
SODA-A,8732,0.2754810981738026
SODA-A,8733,0.2637883995925899
SODA-A,8734,0.18678979253298922
SODA-A,8735,0.19297562173860355
SODA-A,8736,0.18891288267182205
SODA-A,8737,0.22951254763514545
SODA-A,8738,0.22620369635048898
SODA-A,8739,0.1396073396634256
SODA-A,8740,0.20653549844038321
SODA-A,8741,0.16273542974229682
SODA-A,8742,0.21430834198582727
SODA-A,8743,0.3033041600564784
SODA-A,8744,0.2039457035996301
SODA-A,8745,0.16832643734791608
SODA-A,8746,0.14250334143193844
SODA-A,8747,0.19708056158788811
SODA-A,8748,0.1813975195119969
SODA-A,8749,0.21613079179814637
SODA-A,8750,0.14511902211229655
SODA-A,8751,0.22258820773812077
SODA-A,8752,0.23109254972703586
SODA-A,8753,0.163566717627471
SODA-A,8754,0.23035515012691443
SODA-A,8755,0.249060353972542
SODA-A,8756,0.1271684905773119
SODA-A,8757,0.12979466177248922
SODA-A,8758,0.17331524653084013
SODA-A,8759,0.21962594924421053
SODA-A,8760,0.2822663259739888
SODA-A,8761,0.24720081181213321
SODA-A,8762,0.18796801429797222
SODA-A,8763,0.23833314695835667
SODA-A,8764,0.14900178203219228
SODA-A,8765,0.2541137328931924
SODA-A,8766,0.26520997237931376
SODA-A,8767,0.17807841139625752
SODA-A,8768,0.20865884367468246
SODA-A,8769,0.18992527701150475
SODA-A,8770,0.1464236277208426
SODA-A,8771,0.22053430201192742
SODA-A,8772,0.25564305920949676
SODA-A,8773,0.18810611604664756
SODA-A,8774,0.16897508645044662
SODA-A,8775,0.13348950599707804
SODA-A,8776,0.22874445418316558
SODA-A,8777,0.11345521130927927
SODA-A,8778,0.18773503330066527
SODA-A,8779,0.18049682439673065
SODA-A,8780,0.15394580676066044
SODA-A,8781,0.19603543461484485
SODA-A,8782,0.1418681271782637
SODA-A,8783,0.20332119085656963
SODA-A,8784,0.2166412094861656
SODA-A,8785,0.25247405966972225
SODA-A,8786,0.16835941068470978
SODA-A,8787,0.17344818349440866
SODA-A,8788,0.13170339769154848
SODA-A,8789,0.2233420187265101
SODA-A,8790,0.17227812686315253
SODA-A,8791,0.2571809599363279
SODA-A,8792,0.18526521597297563
SODA-A,8793,0.227242189462945
SODA-A,8794,0.24527995555478588
SODA-A,8795,0.2870441582426154
SODA-A,8796,0.14576434674186034
SODA-A,8797,0.20171450860867196
SODA-A,8798,0.21541249966384776
SODA-A,8799,0.15296063289457856
SODA-A,8800,0.17476496074372205
SODA-A,8801,0.17828853956712515
SODA-A,8802,0.17732479766236758
SODA-A,8803,0.23533005502532545
SODA-A,8804,0.24267302050826028
SODA-A,8805,0.2217807692102287
SODA-A,8806,0.15511819397524496
SODA-A,8807,0.1880857390018868
SODA-A,8808,0.23354393812696522
SODA-A,8809,0.15991710772318557
SODA-A,8810,0.22961677815914894
SODA-A,8811,0.15586041460962846
SODA-A,8812,0.20936023844380364
SODA-A,8813,0.2764370498534102
SODA-A,8814,0.23310801450749652
SODA-A,8815,0.2589252907861505
