assignment_version,annotator_slot,task_id,canonical_anon_id,dataset,task_order,image_sha256,source_070_path
m4-071-final-v1,B,97b8fec21173e2bfd6e8,59b6fa216786128c,SODA-A,1176,0da2e004a07335068e913282e112ce540da20216d929d666de74e75611b4207e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/97b8fec21173e2bfd6e8.jpg
m4-071-final-v1,B,a378d44456b2392c4479,ca45edf8a3784221,SODA-A,1177,244d2d982c3c5e7f218d839e9750a612449962c1f3ca54e336229979368afb0c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/a378d44456b2392c4479.jpg
m4-071-final-v1,B,2e2541b2d2d0b87b1d9a,a045624f9e99e5bc,DIOR-R,1178,04e18403aabaabf20c159c08e0edf8b76ac15b8f7a0e91367b96cb1e6537f1f5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/2e2541b2d2d0b87b1d9a.jpg
m4-071-final-v1,B,be8c6f54378c01bf6115,0f19d7c88b330f80,FAIR1M-v1.0,1179,0d481878cca85ab231d0d7d0ed9f5e434ef4715fa6b7309b74c4ca447b79cd33,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/be8c6f54378c01bf6115.jpg
m4-071-final-v1,B,ed1c6bed058ea756478d,9c1f3a7ac31ecf3c,DIOR-R,1180,e65d09011a9594a12cc52e6f02479aadbe9cd9c9e2585aae81bf88a685939dc0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ed1c6bed058ea756478d.jpg
m4-071-final-v1,B,4a8a81b6ce9350b04098,ca7bc476a29c8474,FAIR1M-v1.0,1181,e21f566cb7615f5675ddbadffffb7007f2ba7612711e8aebbdb4847dff0b9642,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/4a8a81b6ce9350b04098.jpg
m4-071-final-v1,B,6514511710d7e72a5e47,997154036aeffaf2,FAIR1M-v1.0,1182,381727d394a9084189f2b1ea77bfbee7309a7ba2a642b9b57c19cfc03d52e655,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/6514511710d7e72a5e47.jpg
m4-071-final-v1,B,9fafa52b8c6d8f3fb1ab,a5ecfdfe9038ed42,FAIR1M-v1.0,1183,35abc1eab81fe53a8e8000109c31cd0ddfa0b7971f292ef5f5a008d31c72ee39,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/9fafa52b8c6d8f3fb1ab.jpg
m4-071-final-v1,B,d56dfcc0e7b8a0168f67,a4288dc0eea266df,SODA-A,1184,74be0febdebbd3a92b185780d6bbb02acb2efca68fbda17f9ed6f221432e56cc,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d56dfcc0e7b8a0168f67.jpg
m4-071-final-v1,B,d029f0aa91f223d321c7,91c7635cb943270c,DIOR-R,1185,331290fa9a61726471d1168172374c4798c44a290959ce9aa79a6954de13a3a2,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d029f0aa91f223d321c7.jpg
m4-071-final-v1,B,ddb9400fc710de50d15d,22a1247b644264a1,SODA-A,1186,eb9b4932d8db4ca28772bb99fdf41e171b613a52fa4647e09b0b520ed99b9797,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ddb9400fc710de50d15d.jpg
m4-071-final-v1,B,666e6b70a20933e5fa29,b7592f4c7e69a3f1,SODA-A,1187,d25dc44df6fcb903bb4de8786e5b02dfc5f2bb6d5722ea33ba0f9ce01daad8b9,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/666e6b70a20933e5fa29.jpg
m4-071-final-v1,B,85fbc9768a496810bbcd,5e4c6d0b2e943e88,FAIR1M-v1.0,1188,0e71dcc24f93df4d615f938e24428427b94de0e8d2a231fff92cd9fc84b6417d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/85fbc9768a496810bbcd.jpg
m4-071-final-v1,B,d850acbe9de10eae569d,7292316abfbde484,SODA-A,1189,7ffc9e921ca5cdbb4404ff44f5602359a9fee4ad0e18c1e0dd9a7809986a962f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d850acbe9de10eae569d.jpg
m4-071-final-v1,B,df10057cf44b0c438845,8558609dc1c919bd,SODA-A,1190,ca823281363686b7252fef7d89425a2806f87357230496107bc16e04f5722d29,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/df10057cf44b0c438845.jpg
m4-071-final-v1,B,1097350b072969e85ca8,3a0b05221671ec80,FAIR1M-v1.0,1191,59accce59b990dc5d073d9847bcae86e77936f6ebf370c0b721ad2cd592fdd07,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/1097350b072969e85ca8.jpg
m4-071-final-v1,B,065aba7fef61f744f0da,a45dbf103c61a335,DIOR-R,1192,f786777fd685a1286cca17023a25a320be05ac02851fc5a7d6a546c339fa14a6,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/065aba7fef61f744f0da.jpg
m4-071-final-v1,B,f1633f8e9bf2c4fac76b,e9e8c814b3ebf496,FAIR1M-v1.0,1193,ea7952ac46067db5c1b45de306c84e6110bacceb414fe126fc3d216fcf81a5bc,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/f1633f8e9bf2c4fac76b.jpg
m4-071-final-v1,B,662bdf6fb8dc9a338fd0,4d3eb1c2aa3df22d,SODA-A,1194,1ad388b47e8b20a85eea527e7168a0705dff555f0f897079741a427289a0e56d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/662bdf6fb8dc9a338fd0.jpg
m4-071-final-v1,B,12d369f91b25183a823a,930e88adf1f7f512,SODA-A,1195,3d80919ff6622184fb12b207c50b039216a02c3ce8469e509c89907411f28b90,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/12d369f91b25183a823a.jpg
m4-071-final-v1,B,d1638ee08a4c81198df3,69e98f035406c4bb,SODA-A,1196,312686ea58f9e1159689892fd13264734bcc3d5b9a7fb33925dd2218a32af759,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d1638ee08a4c81198df3.jpg
m4-071-final-v1,B,6eede00f406c8f7025b8,b75a2a378cc1c45c,DIOR-R,1197,bddf17126f565d14161b5b342d8025579aa5d6fb9134e8f095d6b01be2ed8ba3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/6eede00f406c8f7025b8.jpg
m4-071-final-v1,B,8deeb6f4c5a28d81761d,f32c2edb6a22e9c3,DIOR-R,1198,af1eaa99fcf8bd17b2b99f29a844a61648c93efc490cb5961e32689d760b2f7a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/8deeb6f4c5a28d81761d.jpg
m4-071-final-v1,B,061a792bd2b83f45930a,fda05278eb688bf9,DIOR-R,1199,a27826f0659fedd0570b5ebdba4807d9739049b7f7e0de6a2c04eaa84cb8a608,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/061a792bd2b83f45930a.jpg
m4-071-final-v1,B,37d774d33da44b915849,abcf432f121fc278,FAIR1M-v1.0,1200,8780546b2a8faf92a20d3cc82653deee32c9186214a5837c258b81b6a7c6ed0a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/37d774d33da44b915849.jpg
m4-071-final-v1,B,a3f1af9b50195c082015,a005b156d94c274a,DIOR-R,1201,dd7c2add9ef5e5b39d92d7fa61cf08b38f4b758fd1393755a35504f73663937a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/a3f1af9b50195c082015.jpg
m4-071-final-v1,B,4617c53b27c1533aa048,bf3f8d9e4b2ea467,DIOR-R,1202,57aaf2fd575f25ab9017501e7a64077e25bf19de8007b9736f5e0e3e16560386,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/4617c53b27c1533aa048.jpg
m4-071-final-v1,B,a956399a9b91da26caf8,0a0c8c4af06cead9,FAIR1M-v1.0,1203,3d20c7f37e4c8cd2c06966d78e2d2a7ade0fff55bce646893232c2a029372470,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/a956399a9b91da26caf8.jpg
m4-071-final-v1,B,0a7afa290c48af1fd74c,7c847de9cceb3e8c,FAIR1M-v1.0,1204,4336ab88344ed4de5a5752bea106e49a5619a1c9a5cc637ee1bc902fddadca0e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/0a7afa290c48af1fd74c.jpg
m4-071-final-v1,B,148c7fe80eb5ff79bc8c,15f6b8e062b7913f,FAIR1M-v1.0,1205,f0d8d251b88b09bd4f1b9ca526b93c7df739ea8dd3b4a79c5603530406194a1e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/148c7fe80eb5ff79bc8c.jpg
m4-071-final-v1,B,ab1ad77ede4c3ce70133,355f3c0ed4bd59f0,DIOR-R,1206,0f6ab7e2892646f9933522c4c2499a864afac31b9f0010ec8868c1b2a872095c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ab1ad77ede4c3ce70133.jpg
m4-071-final-v1,B,78b5decd3f12d6ed2f9f,450de32ac19dd618,FAIR1M-v1.0,1207,4862d204d59f5e33fbf2df2ae0aa23607088d9e123b6044c1a215b8d6114e3f3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/78b5decd3f12d6ed2f9f.jpg
m4-071-final-v1,B,ca06f258e812e9201150,644a262b839f6e54,FAIR1M-v1.0,1208,2f1a5103e49be9be977dd92566558bc61a1d0e2e5393539f3845991b43f8d53a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ca06f258e812e9201150.jpg
m4-071-final-v1,B,8dba87a84f9ab815bf18,956505f4439c1068,SODA-A,1209,e5bf7b6810e8318234c88a70539232f3311e4ac4fd0d26f11fc5b6ddca672cc5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/8dba87a84f9ab815bf18.jpg
m4-071-final-v1,B,b129b7e4b5c78d5f9cdc,ba2018c83df46d8c,DIOR-R,1210,f7fcbff2a5761e1648e49cbe641978cd718338d06266684e0f9d235fcbea6d6c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/b129b7e4b5c78d5f9cdc.jpg
m4-071-final-v1,B,35dd632448531cecd98c,c5903372d15b5bbe,DIOR-R,1211,c12bd49a8bfd0366502c77f4bd2b51c6c16e0f3f70285cf6da2bbea663843a8d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/35dd632448531cecd98c.jpg
m4-071-final-v1,B,1563f28d85710b914cfa,78116e4c02d80486,FAIR1M-v1.0,1212,8b05258e4363250cc50e879d0684d7f93cd795747ef26d6b1d663b74a8144bab,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/1563f28d85710b914cfa.jpg
m4-071-final-v1,B,6e9d3b83605fcde34509,977e1eef37b520f3,FAIR1M-v1.0,1213,98a2cc688eca203d832cfe66f774878620e653652350dc9bb099b25ef715727d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/6e9d3b83605fcde34509.jpg
m4-071-final-v1,B,eca31de521d7efa76581,807b99eb9be9279b,DIOR-R,1214,7dff8673a3421f01ece3f73922843fb1f1e881dfc2c98addcec98e03ab86ff9a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/eca31de521d7efa76581.jpg
m4-071-final-v1,B,275d63212d4482386aa6,3a71b22383385c65,SODA-A,1215,ca3de41e397abd1a95c5e2a0ad9de46be7905ffb6054b22d2f76e23883d3c50d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/275d63212d4482386aa6.jpg
m4-071-final-v1,B,ef8deff3c47b29c16528,a9173c6e99395f03,SODA-A,1216,6aac3af6de784e054e8c4d6e1ef3ae04532520e8736d895a45bc26e207a3c9f7,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ef8deff3c47b29c16528.jpg
m4-071-final-v1,B,947fca5ffa7ae641d630,90231b4b22380c3e,SODA-A,1217,55b076b911d76bcd72b8cfa63771789318ea6cba6cce1366b7baf759686f4a4d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/947fca5ffa7ae641d630.jpg
m4-071-final-v1,B,80a23f14d34ba4e2e6cc,f7d7f87c6b66773c,FAIR1M-v1.0,1218,529912da108317b25e6b37086ce3560ec62072462323a225d603e2e477e7c5ef,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/80a23f14d34ba4e2e6cc.jpg
m4-071-final-v1,B,16b2758b4be55c26af59,3f49e2a67d78bc88,SODA-A,1219,042aa273f6dd761a79ad8833bf2594b1b41d20c3bf850d5d6fa06735cbb298da,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/16b2758b4be55c26af59.jpg
m4-071-final-v1,B,5ec064ad03f7a8e76b01,a0f842e4206d0209,SODA-A,1220,7fe38a7f1237ca4c13e2c89167a54f032f235b173300d66f5cf2926a1073d3df,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/5ec064ad03f7a8e76b01.jpg
m4-071-final-v1,B,9b1059492d44eafcbd24,32b09df9c751109c,DIOR-R,1221,8bef928aaf28959a2f0d4e6b317ea8892393cb7d78ec998e0ddb6f76302b822b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/9b1059492d44eafcbd24.jpg
m4-071-final-v1,B,d5344eb73165f81418bc,6e0f0bd0ffdc8e98,FAIR1M-v1.0,1222,ff101cd83c784ca12a854afc37e8774eb8f96e6d142a01b318fad5b3cae0af0b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d5344eb73165f81418bc.jpg
m4-071-final-v1,B,0012a56ba999cb573ec2,829a3afc69a9658a,DIOR-R,1223,bf5e78713caef86c75f021b09a35426e299f2e82bad91980e45c94efbac01f87,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/0012a56ba999cb573ec2.jpg
m4-071-final-v1,B,9ebf0d5d576ada700737,0e32f801ec4375de,FAIR1M-v1.0,1224,9fbbeba74c00598a625d7e9941ecea8f2e16ad13a8f7244e203ce5188b378451,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/9ebf0d5d576ada700737.jpg
m4-071-final-v1,B,91a11909c719017d4d2a,75bb3e526e64744e,SODA-A,1225,03dd593e1f0671509fdbdbe18c8f4c152f69e48f3f8206c722063256894acae3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/91a11909c719017d4d2a.jpg
m4-071-final-v1,B,0884e56841f1f8f440f6,8b99a371bfe4d287,DIOR-R,1226,79524712b7ba7c33758f1fba763b0a72de8022fe0c19dce93f9b5b8800c4df98,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/0884e56841f1f8f440f6.jpg
m4-071-final-v1,B,1993d6b38a26b2367ec3,03e22bc8808ce90e,SODA-A,1227,163c8d81759127a59f312724e735e180fe25bebeba02fb71407e315860d42120,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/1993d6b38a26b2367ec3.jpg
m4-071-final-v1,B,8dd86fdf121b83227dd2,f7357de27dfb5e91,DIOR-R,1228,e4ef45b709ef81ef959614bf6034004a6b81cf394c30baf86ec3e1a41f2a99f8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/8dd86fdf121b83227dd2.jpg
m4-071-final-v1,B,4f0bfc95b2cbbf35697d,4d4f06bc1c1298de,SODA-A,1229,4f12b37d1b955737c163a95b15a238a38b5fdce0e8c98ad9feef27da720f3dec,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/4f0bfc95b2cbbf35697d.jpg
m4-071-final-v1,B,e469c43ff5f07ff00cd6,6df46b3c38ae2c19,FAIR1M-v1.0,1230,0fa69cec27c42a00ac2f282e4900a4ea9e5b039c0bb3c63273d6de3bdfda1006,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/e469c43ff5f07ff00cd6.jpg
m4-071-final-v1,B,327150f6c4aed5aff2e5,574739e017a53b81,FAIR1M-v1.0,1231,84a0b54a7a31c6e7b186665fd543c0ff31621204a7bfb07b70da43aa1c46781f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/327150f6c4aed5aff2e5.jpg
m4-071-final-v1,B,5ec26c99e615a98aaddc,debbc7bbd4296736,FAIR1M-v1.0,1232,43dd6692abac34052f2424e1911fea898ea445f6674fd0f4aa054d79c2c9ac77,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/5ec26c99e615a98aaddc.jpg
m4-071-final-v1,B,96a95bec7c5469a444fb,6ed09a1b432bcd37,DIOR-R,1233,4b7f4977645cd58828ab7adc304f951ebd00f8777b76d46621bdcc46ae5d3e0c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/96a95bec7c5469a444fb.jpg
m4-071-final-v1,B,e86f521b42f0a445dd91,7633363045d68c73,SODA-A,1234,8945d1cc8c97add938bb51239053593a7cafe7ba03f8cdbf678da30fe49badf3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/e86f521b42f0a445dd91.jpg
m4-071-final-v1,B,ad0eb61caf7d10568bd6,7ab093b45cccf80f,DIOR-R,1235,4e43aeb4a2a75db3ccc86aace263f74612707bce6e9b51eec0300ca5e1a93039,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ad0eb61caf7d10568bd6.jpg
m4-071-final-v1,B,08a371147e61b2ac1638,e4784d7ae6efa1cb,DIOR-R,1236,ebf5c81afd40efb875c91ae96ebff548b28b05d3a60c49cd771a3f5388d3f15b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/08a371147e61b2ac1638.jpg
m4-071-final-v1,B,6ef481af5fdd26460eb7,e19f13c47322ae0c,SODA-A,1237,1fadcf693e6abd929db9762af9208170c7aa9fe1abff96229514840e8acb19db,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/6ef481af5fdd26460eb7.jpg
m4-071-final-v1,B,78335248dc2f032f736e,ec4e635defc85042,DIOR-R,1238,44678eb633d70236e771f68f6f14dd86f1a05096467327ee7611e2c6e14cad47,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/78335248dc2f032f736e.jpg
m4-071-final-v1,B,5a84e7d4fc1cf49835e3,f41f4761a7f62a5f,DIOR-R,1239,b2dae87dc15f3bd40c99c3a6a40dfd3e1f67d565089eaa2d4496ea2f46d866a3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/5a84e7d4fc1cf49835e3.jpg
m4-071-final-v1,B,39434e2f9fb7d413562a,6099ac9fc258efd9,FAIR1M-v1.0,1240,be18a806b0d965d4190af789a6e1d30c2a4e4d3974609b508f73d8fba1bf5ad2,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/39434e2f9fb7d413562a.jpg
m4-071-final-v1,B,d17590aeb76e8e1b5ad2,68676ad36589584c,DIOR-R,1241,8bc95451347111c474353ebe909aa4647d23a89e3ba09254f98cbf9922344dd8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d17590aeb76e8e1b5ad2.jpg
m4-071-final-v1,B,7227f0c340772250e8b2,952f829ce13376ef,FAIR1M-v1.0,1242,66ffb88cd109c7567434bbb26782d681af430934e189f4470c3ff179526c6923,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/7227f0c340772250e8b2.jpg
m4-071-final-v1,B,552bc905df2f1188901a,dc8bfc8d81ff1563,SODA-A,1243,d5109f90d466a9b70cda4a728e256dac4d082a1ca1b86df3ce62bf35c609ec21,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/552bc905df2f1188901a.jpg
m4-071-final-v1,B,ff485c4c5884588087b3,367ca1593780999e,SODA-A,1244,bb6a7cee991e32119be5694fc1a2ccb47e1eea83f4344df1f975b531c26f6f39,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ff485c4c5884588087b3.jpg
m4-071-final-v1,B,20eb552d5f3c4fade907,10b16d21a8ab6ac1,SODA-A,1245,af9f20e67907157d601e300ea111af4d505d28756fd654e65796274b3c497eef,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/20eb552d5f3c4fade907.jpg
m4-071-final-v1,B,bc51505a884f35553f18,5019bca6dbfa182a,SODA-A,1246,c00301ef3847508e155b0d62754c0e5c1ecb91a7ac2562a3da553392d19f4c49,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/bc51505a884f35553f18.jpg
m4-071-final-v1,B,4d6b89a4b6ae883cf8a2,faee15f319b5a442,DIOR-R,1247,d4c00dbd31e36673e3a0ab76bd3500d844ec6074bdbfb9972bac3929de517ad9,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/4d6b89a4b6ae883cf8a2.jpg
m4-071-final-v1,B,ca215b390ab143dba4b7,75cc8a15ffd51659,DIOR-R,1248,e4e27d5d338414767d1b9116ac45aebebab259e7585e39443da8ab19ad2dcf2f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/ca215b390ab143dba4b7.jpg
m4-071-final-v1,B,efdf4739e60f670b8591,9faeea73f4bcdb39,FAIR1M-v1.0,1249,fe95ee8b477723268b07f4b9c3a992aa05f6cfb8cd3a6ab06d0cc5e0d5368dc0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/efdf4739e60f670b8591.jpg
m4-071-final-v1,B,6a4016045c48fc7a0f55,a1ac92677889c2bc,SODA-A,1250,5f050164e9a74b1a97347d82b9e9cfec1ebee84a89245b29827bc82624f71072,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/6a4016045c48fc7a0f55.jpg
m4-071-final-v1,B,bf34fd270f6b07c921b2,b7f8c5c777e76a00,DIOR-R,1251,d7e4fae8ca50ed4650193af934fe43402d056f4d30d7b0a93c30d4fa072df5ce,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/bf34fd270f6b07c921b2.jpg
m4-071-final-v1,B,82074fb27afd90924d82,bf3e55dbd0603821,DIOR-R,1252,2e9e7b1df80b7451a2a854df6c95d324de4831650a3445e1e7b4f699c16354f6,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/82074fb27afd90924d82.jpg
m4-071-final-v1,B,3bc2981c2f5b68ea4c76,c225d1bd0e03d32f,FAIR1M-v1.0,1253,a04b521fbc70bdf9b86e778b041b99f29d489699c0f8aa705dc3d8cebfd23fff,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/3bc2981c2f5b68ea4c76.jpg
m4-071-final-v1,B,4b7594a40fbb16aec2d2,9aab655a9f5db6c7,DIOR-R,1254,40a28fa0eedf8f89bcd80c239d1ab0c0e6e12291174b5bc51ce8b319643ddb93,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/4b7594a40fbb16aec2d2.jpg
m4-071-final-v1,B,4ad8407f425400c3d66b,c897d615c7113989,FAIR1M-v1.0,1255,b2ccb78379a7367816145b882f910cdf04eb0028f84144f02b9ccb12562ae07b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/4ad8407f425400c3d66b.jpg
m4-071-final-v1,B,bf6e96efdc8952c90bc4,f35b4cfb3d1aaf70,FAIR1M-v1.0,1256,3d6fc108746f8c79137a0500edf5e5d679fe9168023188508b26ec7e86fd3c53,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/bf6e96efdc8952c90bc4.jpg
m4-071-final-v1,B,6933b33d8c508e03e361,64d06425df4517e8,SODA-A,1257,406a6b484e7bf6d7534bb62cba5e111add180824263325f34ea0516cc4fe0b93,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/6933b33d8c508e03e361.jpg
m4-071-final-v1,B,f7c3609875bc2f9faa5c,8fbd073de36275fe,DIOR-R,1258,1d8a7cffdd79c8790cd720ac7c2e29ddc55e122fd49cc7010b8fcb86e7d74fd2,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/f7c3609875bc2f9faa5c.jpg
m4-071-final-v1,B,e0aca97959b3c7718251,7336b07c471c4d11,FAIR1M-v1.0,1259,02f3de5173c80f6713082122d20f8631abf8d3340530880117c66e2daee237b8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/e0aca97959b3c7718251.jpg
m4-071-final-v1,B,17a1d6052a47d9142727,1fd675118651ba92,DIOR-R,1260,9e52a15f73ce88dc24f7d8005a5bfcc56ee38a9851123c6f5ed139d298eca66b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/17a1d6052a47d9142727.jpg
m4-071-final-v1,B,a7cd2bc84a1701378cb0,dcbaea554b738006,FAIR1M-v1.0,1261,9cf49e04da2a79a751f15c57f50c7f34f929cebec817a38be56c6e69c7560125,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/a7cd2bc84a1701378cb0.jpg
m4-071-final-v1,B,d6eb8367a6bfc20b883c,f0471eae3cb852eb,FAIR1M-v1.0,1262,ecd2b7a80119b80e000733f9b0720c903dc14ed05dc603b090b7d761ec305afa,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d6eb8367a6bfc20b883c.jpg
m4-071-final-v1,B,d0da623bf05acbcbab71,828b5e5f7ed11d9b,DIOR-R,1263,44e742655eae11ee0cf050522d8b48098d587e5d74a59a66652a591f2ea537fc,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_B/crops/d0da623bf05acbcbab71.jpg
