topic,artifact,role,status,sha256,bytes,canonical_path,root_alias,can_recompute,notes
human crop e50f53018f38c184,annotation_tools/m4_angle_annotation/crops/e50f53018f38c184.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,90098f3295fc460767850a67b8096d2ef23b870479745932cde9191696e76142,3890,annotation_tools/m4_angle_annotation/crops/e50f53018f38c184.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop de1e73cb729ae56f,annotation_tools/m4_angle_annotation/crops/de1e73cb729ae56f.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,6b94ce8bae79a6f7ef441683553d169983a8bb6852b0c7212fcb322448eab269,4822,annotation_tools/m4_angle_annotation/crops/de1e73cb729ae56f.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 507d391d50b4e98b,annotation_tools/m4_angle_annotation/crops/507d391d50b4e98b.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,98fbe35d66f1840892bcdee179b1e38a53865d574dc46ee3222c60209c43aeb0,4527,annotation_tools/m4_angle_annotation/crops/507d391d50b4e98b.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop b7b37a468edda06d,annotation_tools/m4_angle_annotation/crops/b7b37a468edda06d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,0b54b06254c3570b4b00ffb16fb0a4ca18f609a5c9c22be195705790e7de3642,4901,annotation_tools/m4_angle_annotation/crops/b7b37a468edda06d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 48a7999aa027c8c2,annotation_tools/m4_angle_annotation/crops/48a7999aa027c8c2.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,7ab57b869c65cbfb0d48c6afc12e374151e876241cec8b143b312db8aaf7b6bf,4413,annotation_tools/m4_angle_annotation/crops/48a7999aa027c8c2.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop b7f7cc54ef6b8af3,annotation_tools/m4_angle_annotation/crops/b7f7cc54ef6b8af3.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4a46db65e4d1cc65bda753347f7e17aa7beb93f0d1e8c04d545b09854003afc4,4435,annotation_tools/m4_angle_annotation/crops/b7f7cc54ef6b8af3.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5aba85149ac78918,annotation_tools/m4_angle_annotation/crops/5aba85149ac78918.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,76a051f638d50ca0fc14862c111c3bd5afa7f6217bfe4581d99efeaf4d51f2d3,4801,annotation_tools/m4_angle_annotation/crops/5aba85149ac78918.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7e272100c70b3af2,annotation_tools/m4_angle_annotation/crops/7e272100c70b3af2.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,e5fc2bfc84b2d3a828bb2265e67e368d96eed7fbd585c5ef14ed3578d4aa223c,2121,annotation_tools/m4_angle_annotation/crops/7e272100c70b3af2.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 4755db58e9067c65,annotation_tools/m4_angle_annotation/crops/4755db58e9067c65.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,d994165bc5a2e7e395e7b2feb4749fa6afb2512136eb0a342836b0a96254959c,4713,annotation_tools/m4_angle_annotation/crops/4755db58e9067c65.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop c0cdb92976514558,annotation_tools/m4_angle_annotation/crops/c0cdb92976514558.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,5dcbdc3847c99d10d26c868e1f2d091afa31b66928ea4b6d6b3b14fa0eaa6d7c,4397,annotation_tools/m4_angle_annotation/crops/c0cdb92976514558.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop b9ae9a2c16c79ed4,annotation_tools/m4_angle_annotation/crops/b9ae9a2c16c79ed4.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,fd305530246a6b5edfb89ad09a1cc2393c75dd7bd123cb0d9ea73d68260590be,3814,annotation_tools/m4_angle_annotation/crops/b9ae9a2c16c79ed4.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop b6542232d4947f44,annotation_tools/m4_angle_annotation/crops/b6542232d4947f44.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1daaf846d8e03e3ff95b20ff91ac8e3fd53aa9dc3da15ca9ed4824b4a9d3d486,4307,annotation_tools/m4_angle_annotation/crops/b6542232d4947f44.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 0a71a21e78a95c5e,annotation_tools/m4_angle_annotation/crops/0a71a21e78a95c5e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,99b38e3c13ad314998225ff3023c6d495d85c8db45d74e6d72b247581bb04a5c,3755,annotation_tools/m4_angle_annotation/crops/0a71a21e78a95c5e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 766155af6b43fe77,annotation_tools/m4_angle_annotation/crops/766155af6b43fe77.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,7ddd7343c606b727eb10bb3ef23244f2105ee18a5a43b315201b252182789949,4439,annotation_tools/m4_angle_annotation/crops/766155af6b43fe77.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop f7e9e457833c795d,annotation_tools/m4_angle_annotation/crops/f7e9e457833c795d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9109b6d535f427c0c7273fa618ca853877d9e401dd687764eabb9f9601e53b41,5002,annotation_tools/m4_angle_annotation/crops/f7e9e457833c795d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 3c00a707c37fd583,annotation_tools/m4_angle_annotation/crops/3c00a707c37fd583.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,00533024ee19ebceb9d5b678ee7d5c71cb7f8ccdf6cedb9ddd129edfa52ce58a,4320,annotation_tools/m4_angle_annotation/crops/3c00a707c37fd583.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop f1ccddd0caaa7ea8,annotation_tools/m4_angle_annotation/crops/f1ccddd0caaa7ea8.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,48552aee14c2cbc96905400ca5aef373eff8086b778fb079f718e317e1be541a,4559,annotation_tools/m4_angle_annotation/crops/f1ccddd0caaa7ea8.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 352e21a5cc5c0892,annotation_tools/m4_angle_annotation/crops/352e21a5cc5c0892.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1a278c98fad1e9a76c8218dde564440e291efeb622dedb992f44e91862d6aaf4,3938,annotation_tools/m4_angle_annotation/crops/352e21a5cc5c0892.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 8643c875c74146b7,annotation_tools/m4_angle_annotation/crops/8643c875c74146b7.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,40fc14a05d3ddc3f677aecec1ed97f6b677db46771b566ad6a70cf61400feb9f,6352,annotation_tools/m4_angle_annotation/crops/8643c875c74146b7.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop a1ac92677889c2bc,annotation_tools/m4_angle_annotation/crops/a1ac92677889c2bc.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,5f050164e9a74b1a97347d82b9e9cfec1ebee84a89245b29827bc82624f71072,3525,annotation_tools/m4_angle_annotation/crops/a1ac92677889c2bc.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 64a57ac0ac7a0c14,annotation_tools/m4_angle_annotation/crops/64a57ac0ac7a0c14.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,adcb819b0e9216bda313f752e249538e87f91365d2cb5323f757609b7a0179c4,3905,annotation_tools/m4_angle_annotation/crops/64a57ac0ac7a0c14.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 511764e576938182,annotation_tools/m4_angle_annotation/crops/511764e576938182.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,059e3d1f11bd53c2a1e22a63e23b30edbd43f5292df2e5e6531b5aa0d95d9029,4346,annotation_tools/m4_angle_annotation/crops/511764e576938182.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 52ab0acd2f19f80a,annotation_tools/m4_angle_annotation/crops/52ab0acd2f19f80a.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,5870d56ac77d44fe47679331484fd8456d3e718488527d269d996605ca01e519,4408,annotation_tools/m4_angle_annotation/crops/52ab0acd2f19f80a.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 012df6be0eb2a73f,annotation_tools/m4_angle_annotation/crops/012df6be0eb2a73f.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,54dfc5b685049008365be7defd7b66c1faf06ff83c894a99455016f6f1474787,2709,annotation_tools/m4_angle_annotation/crops/012df6be0eb2a73f.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop bd9484995ab65676,annotation_tools/m4_angle_annotation/crops/bd9484995ab65676.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b8b7caa936d8de119f9640e5105baa8833211b53da0e188dd1b5a5b17e07c35a,5146,annotation_tools/m4_angle_annotation/crops/bd9484995ab65676.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop bbb6a406b7c5b703,annotation_tools/m4_angle_annotation/crops/bbb6a406b7c5b703.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b02fc7334dbcf99cc71a9102a4a0100cec082f5cb031a30c2d2e0de86ff965b5,4041,annotation_tools/m4_angle_annotation/crops/bbb6a406b7c5b703.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop ca45edf8a3784221,annotation_tools/m4_angle_annotation/crops/ca45edf8a3784221.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,244d2d982c3c5e7f218d839e9750a612449962c1f3ca54e336229979368afb0c,2915,annotation_tools/m4_angle_annotation/crops/ca45edf8a3784221.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d0fc02091dd4e903,annotation_tools/m4_angle_annotation/crops/d0fc02091dd4e903.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f936091e7708bf41677adf35b28fbc3c7c507b5c87c91e8575f983eb52445866,4846,annotation_tools/m4_angle_annotation/crops/d0fc02091dd4e903.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9839e92fc04e3571,annotation_tools/m4_angle_annotation/crops/9839e92fc04e3571.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1aa8417f6e4aa28f9bbd2ee128eff99adcb88d7b816b0d71e738f8311dd1255a,3982,annotation_tools/m4_angle_annotation/crops/9839e92fc04e3571.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 11defb30246f889f,annotation_tools/m4_angle_annotation/crops/11defb30246f889f.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,a0a4748c4208e819aa0581bf5a18de78df3b0eaa0d05a8adb620e8cb5270e415,2413,annotation_tools/m4_angle_annotation/crops/11defb30246f889f.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 6f1a74b5be197d10,annotation_tools/m4_angle_annotation/crops/6f1a74b5be197d10.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,44b2ee97799f7f71564190b71df58615a29b4d33f31f5513d2369e876c8ef8b1,2868,annotation_tools/m4_angle_annotation/crops/6f1a74b5be197d10.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 1fc3b3b40c01488a,annotation_tools/m4_angle_annotation/crops/1fc3b3b40c01488a.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,bc43598f302e0a227ec68aec3b7de422d856ccc4f413667c9a44ed4957879f1d,4676,annotation_tools/m4_angle_annotation/crops/1fc3b3b40c01488a.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 84b5e69e679eeb27,annotation_tools/m4_angle_annotation/crops/84b5e69e679eeb27.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,0b084b672404b7798cf631a3dcb72a9ad3a58851b464e6cb2644c36262cb9d7c,4028,annotation_tools/m4_angle_annotation/crops/84b5e69e679eeb27.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop a72f99a017cff5a5,annotation_tools/m4_angle_annotation/crops/a72f99a017cff5a5.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f5a908996e87a9ff74a5ba0758ac70cc3173e7ead37e5362a02f0215f599823e,5650,annotation_tools/m4_angle_annotation/crops/a72f99a017cff5a5.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 2cd92056add2c3d1,annotation_tools/m4_angle_annotation/crops/2cd92056add2c3d1.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4ec049710df3cd01dade593b736b15e53d649615aaf661c4f2634dcbb7ca2837,2897,annotation_tools/m4_angle_annotation/crops/2cd92056add2c3d1.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 197c5c28d083a2fc,annotation_tools/m4_angle_annotation/crops/197c5c28d083a2fc.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1c851acb4fc59e55b34c4304231b0d33bd5aa0c9612593ec54ed571fa9698b7c,4086,annotation_tools/m4_angle_annotation/crops/197c5c28d083a2fc.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7bd75f237de43dca,annotation_tools/m4_angle_annotation/crops/7bd75f237de43dca.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,61483492d4724dc368102de2dbcfb20be8ea71f27451ef447d2aedf845f8532f,4458,annotation_tools/m4_angle_annotation/crops/7bd75f237de43dca.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 26e8b75d028d066b,annotation_tools/m4_angle_annotation/crops/26e8b75d028d066b.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,0d3fb59d8cf9891cdba5d3bf8140f5999a4976c994713285bcb04c5d36537b4c,2981,annotation_tools/m4_angle_annotation/crops/26e8b75d028d066b.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 15722034b7f6eb61,annotation_tools/m4_angle_annotation/crops/15722034b7f6eb61.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,2656d10ba548cd821a3e41eceb766574ff6d07bee53dda244fc4e2aaab8e2b9b,5321,annotation_tools/m4_angle_annotation/crops/15722034b7f6eb61.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop fca20281ab0b6eaa,annotation_tools/m4_angle_annotation/crops/fca20281ab0b6eaa.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,007970c607c45e0135c23f0e2f34cfe53be055a8f5512fc3dbeb827a4af47d13,3876,annotation_tools/m4_angle_annotation/crops/fca20281ab0b6eaa.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop ab1dee47e1d57ebe,annotation_tools/m4_angle_annotation/crops/ab1dee47e1d57ebe.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,fd6d406145ec5dbca70a60ec415bff9f20fb69bec3bf5ce7a27da3f7f61e5f5a,4664,annotation_tools/m4_angle_annotation/crops/ab1dee47e1d57ebe.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7bbd3cf204cf6a82,annotation_tools/m4_angle_annotation/crops/7bbd3cf204cf6a82.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,bc21866da56c6c274f1a2c940e2db74d0af4d7f97143b426aedffd7b91d8ef63,5485,annotation_tools/m4_angle_annotation/crops/7bbd3cf204cf6a82.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 57072f24eaa4aad0,annotation_tools/m4_angle_annotation/crops/57072f24eaa4aad0.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,46b65434c93e6f98d6d67edaa5773de4312fe4caba30f743d6d429dccc2686ba,3242,annotation_tools/m4_angle_annotation/crops/57072f24eaa4aad0.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop fc2ccb14e2f3e01e,annotation_tools/m4_angle_annotation/crops/fc2ccb14e2f3e01e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,828d85d941d1e91bff4b625f98422b5e95f49ef478ed0d66bc269ece4ee5c3e4,3054,annotation_tools/m4_angle_annotation/crops/fc2ccb14e2f3e01e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop a54cb62796d7a960,annotation_tools/m4_angle_annotation/crops/a54cb62796d7a960.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,0be43b754eefc40bd211b51b393a206142e14d98b89b36c2ab1e6e64f45bf04a,4266,annotation_tools/m4_angle_annotation/crops/a54cb62796d7a960.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 3bd67795e7909dfd,annotation_tools/m4_angle_annotation/crops/3bd67795e7909dfd.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,fce9619b92d5164f7691c970837d05e8fa94c756a79f0eb1fe5c3e469e72ddc6,3920,annotation_tools/m4_angle_annotation/crops/3bd67795e7909dfd.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 40fb97a15ab27e8e,annotation_tools/m4_angle_annotation/crops/40fb97a15ab27e8e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b207544042c18d9b294bc93f47836ef0135fcd4d0867b49d3c832b459953bb90,4111,annotation_tools/m4_angle_annotation/crops/40fb97a15ab27e8e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9747ee37b2c503ec,annotation_tools/m4_angle_annotation/crops/9747ee37b2c503ec.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,ceaecaff71c93c03994b77b6af8648ebe52f139f7e10eb27fd69078ca0f58da2,3845,annotation_tools/m4_angle_annotation/crops/9747ee37b2c503ec.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop acb73a2f5eed3eb2,annotation_tools/m4_angle_annotation/crops/acb73a2f5eed3eb2.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,c9ad2ad10e5bf031abc6939dfcd4b9f2d7ac76c58ead141aa7430a54d6b0a181,4610,annotation_tools/m4_angle_annotation/crops/acb73a2f5eed3eb2.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 88ea3506d6dd588b,annotation_tools/m4_angle_annotation/crops/88ea3506d6dd588b.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,8d37fc8202cd4bb6f93016cc3bcc1f65377f185278514b6278ebfb4cf442d61c,2510,annotation_tools/m4_angle_annotation/crops/88ea3506d6dd588b.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 6363911f1fe3003e,annotation_tools/m4_angle_annotation/crops/6363911f1fe3003e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,fed84715adba8b365cd2db5ce4d0b29ee30a814f5e390e13dd1789be7da69418,4976,annotation_tools/m4_angle_annotation/crops/6363911f1fe3003e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop f5aed09ba3b21d74,annotation_tools/m4_angle_annotation/crops/f5aed09ba3b21d74.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,bb771b60ccced348e216fe33083bd88aa9160fdd32b6f9ad1a534d758eb02032,5300,annotation_tools/m4_angle_annotation/crops/f5aed09ba3b21d74.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 37f9dc1e0cef633d,annotation_tools/m4_angle_annotation/crops/37f9dc1e0cef633d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,8eb3f5078d9215847893adfd5fda067f2dec82162b3f59f7ba1885ef50d1d6f6,4662,annotation_tools/m4_angle_annotation/crops/37f9dc1e0cef633d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 1de55bc77d620236,annotation_tools/m4_angle_annotation/crops/1de55bc77d620236.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,2af272b1759c0bd3593f235117478c02f2ae426d12b2d2138489ee5f1a5341df,4069,annotation_tools/m4_angle_annotation/crops/1de55bc77d620236.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 3db678f2b971d87a,annotation_tools/m4_angle_annotation/crops/3db678f2b971d87a.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,d847b8adfc0e972c1e7d4e5a0cd3b647ea9badfb6122145f67e321235b6fdc5b,4835,annotation_tools/m4_angle_annotation/crops/3db678f2b971d87a.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 453974b0ec7a1fb0,annotation_tools/m4_angle_annotation/crops/453974b0ec7a1fb0.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f4cf7630b3b44829231d586f15f8d33943a96a59a54a5869951a10943e15adc5,3180,annotation_tools/m4_angle_annotation/crops/453974b0ec7a1fb0.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5cebbe8d0c27b121,annotation_tools/m4_angle_annotation/crops/5cebbe8d0c27b121.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,0363b0264a99f2c836be3bbbb6e54398cd6951896cfde988624b763262a4a74d,5297,annotation_tools/m4_angle_annotation/crops/5cebbe8d0c27b121.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7b664ae18fd24a20,annotation_tools/m4_angle_annotation/crops/7b664ae18fd24a20.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,100a550837b106496f24a6a7e39ee06da38f440f33a1ce1d56a339244b7ac61a,5006,annotation_tools/m4_angle_annotation/crops/7b664ae18fd24a20.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop e777dae3d68a8ad4,annotation_tools/m4_angle_annotation/crops/e777dae3d68a8ad4.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,e7b44ca3a55e437479934fc776bfcf8ba039d263a87c33c671e89775375a1b76,3753,annotation_tools/m4_angle_annotation/crops/e777dae3d68a8ad4.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5bdc6fd3eb0f5881,annotation_tools/m4_angle_annotation/crops/5bdc6fd3eb0f5881.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,426dd160db6ce3d1b3961112f4a563e08429fd7ee4ff0882a3c253792a9ccc34,3970,annotation_tools/m4_angle_annotation/crops/5bdc6fd3eb0f5881.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 681d06a56e39356e,annotation_tools/m4_angle_annotation/crops/681d06a56e39356e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f31c6e6abdc45744ae6c479d0364f8d3fcf79efe5bbca9a56bd4264cf68cba4e,4582,annotation_tools/m4_angle_annotation/crops/681d06a56e39356e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d590a57d3de7dd6c,annotation_tools/m4_angle_annotation/crops/d590a57d3de7dd6c.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,d1b3e7adcaca1d448864003a25b94a2fa7acc0a38038bf884f9ab9504009b9ae,4376,annotation_tools/m4_angle_annotation/crops/d590a57d3de7dd6c.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop fab2521c6050a313,annotation_tools/m4_angle_annotation/crops/fab2521c6050a313.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,00b35c07be10ab75944c3b97d8d7d9c6db153c5386d53cc756aac95b245707ea,3681,annotation_tools/m4_angle_annotation/crops/fab2521c6050a313.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 642bfcf6fdaa7b7d,annotation_tools/m4_angle_annotation/crops/642bfcf6fdaa7b7d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,a80a18874ff8eb044f440c8cc31134465964c8661207fbeb5d9cf3ba3ded4eff,3425,annotation_tools/m4_angle_annotation/crops/642bfcf6fdaa7b7d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop f3600368a280a92e,annotation_tools/m4_angle_annotation/crops/f3600368a280a92e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b819b7812014de27f1c2808bf75524a3267c38d9cbc6f891b5dca8d1d9ed2301,4035,annotation_tools/m4_angle_annotation/crops/f3600368a280a92e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7292316abfbde484,annotation_tools/m4_angle_annotation/crops/7292316abfbde484.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,7ffc9e921ca5cdbb4404ff44f5602359a9fee4ad0e18c1e0dd9a7809986a962f,5175,annotation_tools/m4_angle_annotation/crops/7292316abfbde484.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5aed43c860585aef,annotation_tools/m4_angle_annotation/crops/5aed43c860585aef.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4c494bd0e3eac40d8f4ff93151d45aa245cd4a8f578c83cf892ac5208cf78c47,3384,annotation_tools/m4_angle_annotation/crops/5aed43c860585aef.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 4259c112267072ab,annotation_tools/m4_angle_annotation/crops/4259c112267072ab.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,6591dffc029227d9c11a037a58e8999e04a0af5b03631de8ee9bd6d5c1e9465b,3471,annotation_tools/m4_angle_annotation/crops/4259c112267072ab.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 64d06425df4517e8,annotation_tools/m4_angle_annotation/crops/64d06425df4517e8.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,406a6b484e7bf6d7534bb62cba5e111add180824263325f34ea0516cc4fe0b93,4145,annotation_tools/m4_angle_annotation/crops/64d06425df4517e8.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 2f9777a906791220,annotation_tools/m4_angle_annotation/crops/2f9777a906791220.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b2f439432e4bc8a3180ec9ac4536a867ba0dbba8cd4df2ce010f73a5cc8e0924,4175,annotation_tools/m4_angle_annotation/crops/2f9777a906791220.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
